Job Title,Company Name,Location,Salary,Job Type,Job Description
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
"Data Scientist
- job post",Kredivo Group,Jakarta,None,Full-time,"As a Data Scientist you'll be part of a team that is working on cutting edge machine learning models. You will work side by side with Analysts and Machine Learning Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative, has a solid quantitative background and a good business understanding.
About the role:
Working in a multi-disciplined team where you'll take full ownership of turning discoveries and ideas into machine learning models.
Prototyping diverse machine learning models, from credit scoring to recommendation engine.
Researching & Development on how to improve our models, by using our vast amount and unique set of data.
Actively contribute to taking Data Science at FinAccel to the next level.
About you:
Minimum 2 years of relevant work experience.
Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).
Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.
Proficiency in Python or R.
Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).
Excellent English communication skills.
Bonus points (optional) for:
Experience with alternate data to evaluate credit risk.
Experience in building end-to-end Deep Learning and/or NLP models.
Thank you for your interest in Kredivo. We're thrilled that you'd like to join our company. Unfortunately, days are short and applicants are many, so we won't have time to meet everyone. If you are among qualified candidates, you will receive a call or email from our Talent Acquisition team.

#LI-AL1"
