Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Programmer,Creazy studio,"Medan, North Sumatra",None,Contract/Temp,"Kami Mencari Programmer IT dari Kota Medan bisa berbahasa hokkian yang akan di tempatkan di Serpong, Tanggerang Selatan, Jakarta.
Spesifikasi :
Menguasai salah satu skill bahasa pemrograman diantanya : C, Java Script ,
PHP, Phyton, Visual Basic, UI UX design, web developer, mobile developer
 Persyaratan :
Minimal Lulusan S1 Teknik informatika / Sistem informasi 
Fresh Graduate di terima
Bersedia ditempatkan di Gading serpong
Motivasi belajar dan berkerja yang tinggi

Fasilitas :
Gaji pokok bulanan, tiket keberangkatan, tempat tinggal, peralatan kerja, cuti / libur
Operasional :
Senin - jumat (Fullday), Sabtu (Halfday), minggu & tanggal merah libur

DISCLAIMER : perusahaan bukan berbau judol / hal illegal
 ",None
IT Business Analyst,PT Bhinneka Life Indonesia,"West Jakarta, Jakarta",None,Full time,"Job Description:
Membuat analisis bisnis secara terperinci, menguraikan masalah, dan menyediakan solusi untuk mengembangkan bisnis.
Memahami kebutuhan user dan tujuan bisnis.
Memberikan saran strategis mengenai penggunaan teknologi untuk mencapai tujuan.
Bekerja sama dengan pihak developer dan user, untuk memastikan pelaksanaan project dapat berjalan baik dan konsisten sesuai timeline.
Mendesain sistem dan IT network, serta memastikan arsitektur dan fungsionalitas yang tepat.
Merancang dokumen spesifikasi sesuai dengan kebutuhan bisnis yang terlebih dahulu didefinisikan oleh tim bisnis.
Merekap hasil pengujian/testing (Testscript & UAT Sign Off).
Memberikan Update Progress kepada team project terkait progress Testing.
Job Requirement:
Pendidikan Minimal S1 di Bidang Teknik Informatika atau Sistem Informasi.
Memiliki Pengalaman Kerja minimal 4 tahun sebagai IT Business Analyst.
Memahami Proses software engineering.
Memiliki kemampuan problem solving serta analytical thinking yang baik.
Memahami proses bug tracking, ticketing dan testing.
Memahami penggunaan database (SQL Server, MySql, Oracle).
Memiliki kemampuan untuk automation test.
Memiliki kemampuan untuk jest API & postman.
Memiliki kemampuan untuk mendesign Test script dan Test Scenario bersama user.
Memiliki komunikasi yang baik, untuk laporan bug atau error.
Memiliki Kemampuan untuk bekerja secara individu, maupun secara team termasuk dengan pihak eksternal.
Memahami product dan proses bisnis asuransi jiwa.",None
GRAPHIC DESIGNER,SMHC PTE LTD,Bali,None,Full time,"SNR GRAPHIC DESIGNER
 We are seeking a Senior Graphic Designer who loves popular culture & can support us in communicating to a wide international audience. The successful candidate will have previous design studio management experience. 
ABOUT THE ROLE:
Full-Time Position. Monday – Friday: 9am - 6pm.
This Position is only available to Applicants residing in Bali.
No Remote available.
 JOB DESCRIPTION:
Manage 3x full-time graphics staff incl full time website developer.
Manage and art direct photoshoots.
Responsible for all company collateral, brand & social media designs.
Create Social Media Content (Reels, Story & Posts) for Instagram, Pinterest, YouTube
Create in-store POS, look-books, marketing collateral & another brand content.
Create EDM’s for email newsletters. (MailChimp)
Create graphics for our company’s websites. UI / UX - An understanding of HTML, CSS & WordPress essential.
  REQUIREMENTS:
Written & Spoken English. (min 8 /10 Job Street Score)
Excellent communication skills
Min 5 years’ experience in a similar graphics role.
Understand & evolve the visual direction of all print, web, social & digital design.
Ability to understand our corporate branding & apply it to graphics.
Ability to keep Up to date with digital design trends 
Adobe Creative Suites: Illustrator, Premier Pro, After Effects & Photoshop 
 Please review our website: stuartmemberyhome.com
Apply by emailing A Cover Letter introducing yourself; your CV and a LINK to your PORTFOLIO to: smhc@stuartmemberyhome.com
We look forward to hearing from you.",None
Senior QA Automation,PT Jasa Kelola Asia,Jakarta,Rp 10.000.000 – Rp 14.000.000 per month,Contract/Temp,"Requirement :
Have a formal educational background of at least Bachelor's Degree or equivalent, preferably majoring in Information Technology (Information Engineering, Computer Science, Information Management, Computer Engineering, Information Systems).
Have a minimum of 5 (five) years experience as a functional Tester and/or Developer Information Systems.
Experience using automation testing tools, preferably Katalon, Apache JMeter, Neoload Postman, Selenium, and/or IBM Rational Functional Tester.
Understand the basic concepts of NET framework and/or Java programming and databases ORACLE and/or Ms. SQL Server.
Mastering matters related to application and infrastructure testing such as test plans, test cases, automation tests, functionality tests, and regression tests.
Understand the concepts, principles, methodology and best practices related to testing, both waterfall, agile and COTS development.",None
FullStack Developer,PT Esha Parama Teknologi,Jakarta,None,Full time,"Title: Full Stack Programmer
NOTE: Mandatory big universities such as UI, IPB, UGM, etc.
Job Description:
Position: Full Stack Programmer
Location: Hybrid
 Job Overview:
We are seeking a versatile Full Stack Programmer who is proficient in a wide range of technologies, including Python, Erlang, Node.js, GCP (Google Cloud Platform), React, Angular, CICD (Continuous Integration and Continuous Deployment), Java, Quarkus, and Spring Boot. The ideal candidate will have a passion for creating innovative software solutions and will play a crucial role in the development and maintenance of our cutting-edge software products.
 Key Responsibilities:
Full Stack Development: Design, develop, test, and maintain both the front-end and back-end components of web applications using a variety of technologies, including Python, Erlang, Node.js, React, Angular, Java, Quarkus, and Spring Boot.
Cloud Integration: Work with GCP to deploy, manage, and optimize cloud-based applications and services.
User Interface Development: Create responsive and user-friendly web interfaces using React and Angular.
Backend Development: Develop and maintain server-side components using Java, Quarkus, Spring Boot, and Erlang, ensuring scalability, performance, and security.
DevOps and CICD: Implement and manage Continuous Integration and Continuous Deployment pipelines, automating the software release process for efficiency and reliability.
Database Management: Design and maintain database schemas, write efficient SQL queries, and work with various database technologies to store and retrieve data.
Collaboration: Collaborate with cross-functional teams including designers, product managers, and other developers to deliver high-quality software solutions.
Problem Solving: Analyze and troubleshoot complex technical issues, proposing and implementing effective solutions.
Documentation: Create and maintain technical documentation for code, APIs, and system architecture.
Performance Optimization: Identify and address bottlenecks in the backend infrastructure to improve application performance. This may involve load balancing, caching, and optimizing database queries.
Scalability: Architect the backend to be scalable so that it can handle increased traffic and data over time. Implement horizontal scaling strategies as needed.
Deployment: Plan and execute the deployment of backend services to production environments. Implement CI/CD pipelines for automated testing and deployment.
Monitoring and Logging: Set up monitoring tools and logging mechanisms to track server and application performance. Respond to incidents and troubleshoot issues as they arise.
Continuous Learning: Stay up-to-date with emerging technologies, programming languages, and best practices in backend development.

Qualifications:
Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent work experience) wit GPA minimum 3.3.
Proven experience as a Full Stack Developer, with proficiency in Python, Erlang, Node.js, React, Angular, Java, Quarkus, and Spring Boot.
Strong understanding of cloud computing and experience with Google Cloud Platform (GCP).
Familiarity with CICD tools and practices, such as Jenkins, Travis CI, GitLab CI/CD, or similar.
Experience with database systems, including SQL and NoSQL databases.
Knowledge of software design patterns, data structures, and algorithms.
Excellent problem-solving skills and attention to detail.
Strong communication and teamwork skills.
Ability to adapt to new technologies and learn quickly.
Experience with front-end technologies and frameworks is a plus.
Additional Information:
Competitive salary and benefits package.
Opportunity to work on exciting and challenging projects.
Professional development and training opportunities.
Friendly and collaborative work environment.
Hybrid working: 3 days WFO and 2 days WFH(Negotiable)
 ",None
dot NET Developer Programmer With MS SQL Server Skills,PT Palung Data Sistem,"South Jakarta, Jakarta",Rp 11.000.000 – Rp 16.000.000 per month,Contract/Temp,".NET Developer/Programmer dengan MS-SQL Skills
 Background & Experience
Bachelor Degree (S1) from IT/IS/Computing major of reputable University
At least 3-year experience in .NET platform development
Skillful and excellence with C# ASP .NET K2 and SQL
No later than 29 years old of age
Strong skills and experience in Banking business, saving, loan and taxing
Strong skills and experience in developer programming workflows
Ability to work with minimum supervision
Ability to create efficient and clean coding
Excellence analytical skills in problem solving and enhancing existing application
Independent, self-motivated, good collaboration and time-management skills
Good English Skills, speaking and writing (Interview will be in English)
Previous programming experience in banking and/or insurance will be on top list
 Duty & Responsibility
Responsible to develop application part of projects given
Develop new features of application according to user specification
Enhancing, bug fixing and troubleshooting existing appliction
Collaborating with team members, suggest and follow any team outcome
Manage time, deadlines, report any progress and result to Project Manager",None
IT Business Analyst (BA) for application programming,PT Palung Data Sistem,Jakarta,Rp 11.000.000 – Rp 16.000.000 per month,Contract/Temp,"Background & Experience
Bachelor Degree (S1) from IT/IS/Computing major of reputable University
At least 3-year experience in .NET platform development
At least 2-year experience as IT Business Analyst in Banking Application
No later than 29 years old of age
Strong skills and experience in Banking business, saving, loan and taxing
Strong skills and experience in developer programming workflows
Proficient in preparing and translating user requirement to technical terms
Excellence analytical skills in problem solving and enhancing existing application
Independent, self-motivated, good collaboration and time-management skills
Good English Skills, speaking and writing (Interview will be in English)
Previous programming experience in banking and/or insurance will be on top list

Duty & Responsibility
Be part of projects and follows direction from Team Leader and/or Project Manager
Research, collaborate, plan and translate user requirement for programming
Monitor progress, milestones and fine tuning undergoing projects to specification
Collaborating with team members, suggest and follow any team outcome
Writes a good documentation and managing task lists, schedules in English
Manage time, deadlines, results and reporting to Project Manager",None
IT Staff,PT Hastari Adakara Investama,"South Jakarta, Jakarta",None,Full time,"Kualifikasi:
Minimal pendidikan S1 Teknik Informatika, Sistem Informasi, atau jurusan terkait 
Memiliki pengalaman 1-2 tahun sebagai Fullstack Developer (Freshgraduate dipersilakan melamar)
Memiliki pengalaman dalam menggunakan teknologi front-end (HTML, CSS, Javascript), dan framework (React, Angular, Vue.Js)
Memiliki pengalaman dalam menggunakan teknologi back-end (Python, Laravel), dan framework (Django atau Flask)
Memiliki pengalaman dalam project management dan tim development software akan menjadi nilai tambah 
 Deskripsi Pekerjaan:
Bertanggung jawab sebagai Full Stack Developer, diutamakan memiliki keahlian dalam Front End Developer.
Bekerja sama dengan tim untuk merancang desain dan proses bisnis dari sebuah sistem.
Mengembangkan mockup sistem menggunakan Figma atau alat desain serupa.
Memastikan implementasi yang efektif dari desain ke dalam kode yang berfungsi, dengan memperhatikan standar coding dan best practices.
Memahami dokumen-dokumen SDLC (Software Development Life Cycle)
Melakukan debugging dan troubleshooting pada sistem yang dikembangkan.
Membuat dokumentasi teknis dari setiap pengembangan sistem.
Bertanggung jawab untuk implementasi dan deployment sistem ke production environment.
Terlibat dalam perencanaan dan pengembangan fitur baru, termasuk analisis kebutuhan dan estimasi waktu pengembangan.
Meninjau dan mengelola kode pengembangan dari junior developer, jika diperlukan.
Diutamakan melampirkan portofolio proyek yang telah dikerjakan, terutama dalam pembuatan mockup di Figma atau alat serupa.
Memiliki portofolio produk terkait dengan kesehatan, baik itu kesehatan hewan, manusia, atau lingkungan lebih diutamakan.",None
Full-Stack Software Engineer (Mid. Level),TRAVLR Indonesia,Bali,Rp 13.500.000 – Rp 20.000.000 per month,Contract/Temp,"Responsibilities:
As a Software Engineer at Slyp you are responsible for the design, development, implementation, testing, and support of the products we provide to our consumers, merchant, and strategic partners and future products and applications that Slyp may provide to consumers. 
The interface points of this role include:
Other Full-stack, Front end, and Backend Software Engineers working on systems and APIs which are consumed by the code, systems, and APIs developed by the team.
Core Responsibilities:
Contribute significant code to the project, team, or product and you work independently on your tasks and solutions. Your work is of high quality and requires little rework after review. 
Can solve difficult problems and use the appropriate technology to implement the solutions. Your designs and work output represent the use of software best practices and adherence to internal and external code standards. Your designs and code are stable, easily maintained, appropriately complex, and perform well. 
Proficient in a broad range of design approaches and know when it is appropriate to use them and when it is not. Your solutions are pragmatic. 
Consider the legacy of the code you produce and write code that is understandable by someone external to your team. 
Create flexible software without over-engineering.
Make appropriate trade-offs, re-use where possible, and are judicious about introducing dependencies. 
Efficient with resource usage and understand performance and security concerns. 
Work on projects with a wide range of participants, including from Merchant, Product, and Engineering. You help your team continuously improve by actively participating in the code review process, design discussions, team planning, and retros, post-mortems, and other reviews.
Focus on operational excellence, constructively identifying problems and proposing solutions. 
Take on projects and make software enhancements that improve team software and processes. 
Work to resolve the root cause of complex problems, leaving software better and easier to maintain than when you found it. 
Train new engineers on how our software is constructed, how it operates, how secure it is, and how it fits into the bigger picture. You help recruit and interview for your team. 
Mentor and help to develop others.
Qualifications and Technical Requirements:
At least 3 years of experience in a similar software engineering role 
A degree in computer science, engineering, or a related field, or equivalent work experience 
Proficient in TypeScript, NodeJS and either React or React Native, and willing to learn new frameworks and technologies as you contribute to a broad set of services and apps 
You’re a team player and collaborate with the team to adjust to changing priorities 
Excellent communication, collaboration, and problem-solving skills 
Experience with testing tools such as Jest, Cypress, or Playwright 
Experience with designing and deploying cloud resources, preferably on AWS 
Experience with Git, developer code review processes, and CI/CD tools such as GitHub Actions 
Strong knowledge of web development fundamentals, such as RESTful APIs, security, performance, etc. ",None
SAP ABAP Developer,PT Jasa Teknologi Informasi IBM,Jakarta,None,Full time,"Introduction
As an Application Developer, you will lead IBM into the future by translating system requirements into the design and development of customized systems in an agile environment.  The success of IBM is in your hands as you transform vital business needs into code and drive innovation. Your work will power IBM and its clients globally, collaborating and integrating code into enterprise systems. You will have access to the latest education, tools and technology, and a limitless career path with the world’s technology leader. Come to IBM and make a global impact!
Your Role and Responsibilities
This opportunity is for an individual who has solid experiences working within the SAP environment, preferably as a team lead, most preferably in complex multicloud client. The successful candidate must have strong experience in design, implementation and support of SAP.
Required Professional and Technical Expertise :
At least 1 years’ experience in projects involving different SAP modules in a large organization and be aware of the challenges faced by different teams in coming up with an integrated enterprise wide solution.
Has experience as SAP HANA ABAP Consultant.
Has experience in SAP full project lifecycle.

Required Technical and Professional Expertise
As above.
Preferred Technical and Professional Expertise
As above.",None
Full-Stack Software Engineer (Senior Level),TRAVLR Indonesia,Bali,Rp 23.500.000 – Rp 35.000.000 per month,Contract/Temp,"Responsibilities:
As a Software Engineer at Slyp you are responsible for the design, development, implementation, testing, and support of the products we provide to our consumers, merchant, and strategic partners and future products and applications that Slyp may provide to consumers. 
The interface points of this role include:
Other Full-stack, Front end, and Backend Software Engineers working on systems and APIs which are consumed by the code, systems, and APIs developed by the team.
Core Responsibilities:
Considered a technical leader on your team. 
Work efficiently and routinely deliver with limited guidance. Your work focuses on complex, ambiguous problem areas in existing or new areas. Rather than thinking about a problem in isolation, you consider the overall impact and application of your solution and take a long-term view in implementing it. You are not content with leaving a system broken or impaired but when performing your tasks, you take action to fix architectural or systemic issues in the code. 
Make the systems you work on simpler by addressing redundant systems, unnecessary or obsolete code, and improving documentation constantly. 
Take the lead on large projects that require the work of your team rather than your sole contribution. You assist the PM/TPM/TL to divide a software project into parallel work that can be performed by you and other engineers.
Have a strong understanding of the business impact of your systems and show good judgment when making technical trade-offs between your team’s short-term business or operational needs and long-term technology needs. You are a key influencer in team strategy and drive open, honest, transparent, and respectful discussions with customers and peers. 
Bring perspective and provide context for current technology choices and guide future technology choices. Your code submissions and ways of working are an example to the team. Solutions you propose or implement are inventive, secure, easily maintainable, scalable, and extensible. 
Write software that is easy for others to contribute to. 
Take ownership of team architecture, providing an overall system view and design guidance. You make complex things simpler. You drive engineering best practices and guide standards for engineering excellence and hygiene. 
Influence software decisions made by other teams. You build consensus and determine a win-win path forward in situations where there are conflicting views – including your own – and regardless of who is raising a solution, you treat them all as equal value. 
Actively recruit and coach, teach, and mentor others.
Qualifications and Technical Requirements:
At least 3 years of experience in a similar software engineering role 
A degree in computer science, engineering, or a related field, or equivalent work experience 
Proficient in TypeScript, NodeJS and either React or React Native, and willing to learn new frameworks and technologies as you contribute to a broad set of services and apps 
You’re a team player and collaborate with the team to adjust to changing priorities 
Excellent communication, collaboration, and problem-solving skills 
Experience with testing tools such as Jest, Cypress, or Playwright 
Experience with designing and deploying cloud resources, preferably on AWS 
Experience with Git, developer code review processes, and CI/CD tools such as GitHub Actions 
Strong knowledge of web development fundamentals, such as RESTful APIs, security, performance, etc. ",None
Backend Developer,PT Bali Towerindo Sentra Tbk,Jakarta,None,Full time,"Responsibilities :
Developing the server-side components and logic of web applications or software systems
Designing, creating, and maintaining the database that stores the application's data.
Creating and maintaining APIs (Application Programming Interfaces) that allow communication between the client-side and server-side of the application.
Implementing the business logic and algorithms required for the application to function correctly.
Implementing security measures, such as encryption and authentication, to protect sensitive data and ensure secure communication between the client and server.
Identifying and fixing bugs or issues that arise in the backend system, and providing support to other team members in troubleshooting and resolving technical problems.
Working closely with frontend developers to ensure smooth integration between the frontend and backend components of the application.
Writing and executing unit tests and integration tests to verify the correctness of the backend code and ensure that it functions as expected.
Creating and maintaining documentation for the backend codebase, including API documentation and technical specifications
 Requirements :
Bachelor's Degree in Information System/Information Technology or equivalent
At least1 year of working experience in the same field
Proficient in PHP, JavaScript, JQuery, Bootstrap, CSS, Web Programming, Responsive Design UI, MVC
Familiarity with Codeigniter, Laravel, and NodeJs frameworks is a plus
Proficient in REST API, Web Services, BSS, and Microservices
Experience with version control systems like tortoiseSVN and Git
Able to design, develop and implement scalable, elastic microservice based platforms is a plus",None
Sales Property,PT. VERTIKAL INTEGRA PERFORMA,"Tangerang, Banten",None,Full time,"Qualifications:
Bachelor's Degree in any major.
Minimum 1-2 years of experience in the same position. Preferably from the Developer/Property/Landed industry.
Expert in Social Media Sales, Google Marketing Platform, and influencer management.
Target-oriented.
It will be handled and placed at Tangerang.
Responsibilities:
Ensure sales of house units throughout the project according to predetermined time and price targets.
Planned and executed sales programs from start to finish, leveraging internal support and encouraging collaboration.
Build good relationship with agent
Collaborate with other departments, including marketing, product development, and customer support, to align sales efforts with overall business strategy.
Prepared a weekly or monthly sales reports.",None
Design Manager,PT Bali Turtle Island Development,"Denpasar, Bali",None,Full time,"Kura Kura Bali is a visionary master developer creating unique living experiences in Bali. Strategically located in Denpasar, 20 minutes from Bali’s International Airport, Kura Kura Bali Special Economic Zone offers many strategic benefits. Set in Bali's cultural scenic landscape, it serves as an exceptional investment opportunity.
Our flagship project, a luxury residence soon to be unveiled, features stunning architecture, world-class amenities, and unparalleled location. We are committed to delivering exceptional value and creating a thriving community for discerning homeowners.
Here, we blend elegance with environmental stewardship, joy with sustainability, reflecting Bali’s vibrant traditions and natural beauty.
 We offer a unique opportunity to contribute to a dynamic and growing organization within the vibrant setting of Bali. Grounded in the principles of Tri Hita Karana, we promote a balanced, sustainable, and community-focused work environment. This role offers a chance to impact our growth while experiencing the benefits of a thriving island lifestyle.
 Job Qualification:
We are seeking an experienced Design Manager who will oversee large-scale hospitality, commercial, and mixed-use projects, ensuring compliance with regulations and sustainability practices, with 10+ years of experience, strong design skills, and proficiency in Revit, AutoCAD, and SketchUp.
 Responsibilities:
• Providing conceptual planning and design studies as required by the key stakeholders
• Ensuring design compliance with local laws and regulations, applicable international codes and standards, and international best practices in the environment and sustainability
• Depending on project needs, preparing full design packages, from concept and schematic up to tender and construction drawings.
• Reviewing the submission of design drawings, tenders and construction documents by consultants
• Coordinating design process throughout all design stages and construction phases
• Liaising with the different departments and ensure integration with the public realm, infrastructure, landscape, interior design and lighting
• Supervision during the Construction Stage, ensuring the design vision and details are correctly executed on site
• Multi-disciplinary coordination amongst different consultants and stakeholders
 Qualifications:
• Professional degree in Architecture from reputable institution
• At least 10 years’ experience in an architecture design practice, preferably working on large projects, hospitality (+150 keys), commercial and mixed use types
• Site construction experience
• Strong aesthetic sensibilities and design skills
• Good understanding of Planning, Sustainable Design, Landscape and other specialties
• Able to work closely with project leaders and project team and has a flexible and open attitude towards new ways of working
• Strong team qualities and a structured, creative and responsible personality
• Experience using Revit, AutoCAD, SketchUp, Adobe Suite; and other 3D modeling, graphic design and rendering skills will be an advantage
• Will be based in Bali",None
Sales Manager Property,Paramount Enterprise,"Tangerang Regency, Banten",None,Full time,"Job Description:
Ensure sales of house units, shophouses, and lots throughout the project according to predetermined time and price targets.
Guide the day-to-day activities of the marketing & sales team.
Planned and executed marketing programs from start to finish, leveraging internal support and encouraging collaboration.
Recruit, train, motivate, and advise a team of sales representatives.
Monitor and report sales performance against targets, making necessary adjustments.
Collaborate with other departments, including marketing, product development, and customer support, to align sales efforts with overall business strategy.
 Job Requirements:
Bachelor's Degree in any major.
Minimum 5 years of experience in the same position. Preferably from the Developer/Property/Landed industry.
Expert in Social Media Sales, Google Marketing Platform, and influencer management.
Experience in managing and monitoring a team.
Target-oriented.
It will be handled and placed at Tangerang.",None
Senior Fullstack Web and Mobile Developer,PT Edubuild Pratama Indonesia,"Central Jakarta, Jakarta",None,Full time,"What will you do?
Lead the design, development, and maintenance of web and mobile applications using PHP Laravel and Flutter.
Provide technical leadership, mentorship, and guidance to a team of developers, ensuring adherence to best practices and coding standards.
Collaborate with cross-functional teams, including designers, product managers, and QA engineers, to define project requirements and deliverables.
Conduct code reviews to ensure code quality, performance, and scalability.
Stay updated with the latest industry trends, technologies, and best practices in web and mobile development.
Proactively identify and address technical debt, performance bottlenecks, and scalability issues.
Work closely with DevOps teams to optimize deployment processes and infrastructure.
 Requirements:
Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent work experience).
Minimum of 5 years of professional experience in software development.
Proficiency in PHP Laravel with a strong understanding of its core principles and ecosystem.
Experience with Flutter or other cross-platform mobile development frameworks is a plus.
Proven experience in leading development teams, mentoring junior developers, and fostering a collaborative team environment.
Solid understanding of web technologies, including HTML5, CSS3, JavaScript and RESTful APIs.
Good understanding on async request handling, partial page update, AJAX
Experience with 3rd party libraries, APIs (JSON,XML, Restful).
Adequate knowledge of relational database systems (Postgres or MySQL)
Object Oriented Programming and web application development skill
Understanding in implementing automated testing(unit/function and integration testing)
Strong familiarity with Linux (uBuntu, CentOS, Etc..) and you feel very comfortable using the command line
Strong understanding of software design patterns, data structures, and algorithms.
Excellent communication and interpersonal skills, with the ability to effectively collaborate with cross-functional teams. 
Strong problem-solving skills and the ability to thrive in a fast-paced, dynamic environment.
Fluent in English",None
Backend Developer,PT. Fidac Inovasi Technology,Jakarta,None,Full time,"Kualifikasi:
Pendidikan min. D3 jurusan IT/Sistem Informasi.
Memiliki pengalaman setidaknya 2 Tahun di bidang yang sama.
Pemahaman yang kuat tentang siklus pengembangan web dan teknik serta alat pemrograman.
Memiliki pengetahuan yang baik tentang aplikasi web & seluler, database (mySQL, MongoDB) dan sistem terdistribusi (penerapan).
Memiliki pengalaman membuat API RESTful dan Mock.
Keterampilan yang dibutuhkan : Java, PHP, Python atau Laravel, NodeJS atau Golang, MySQL, MariaDB, Git, Codeigniter/express, Scrum Agile.
Lancar di Docker / Kubernetes.
Memiliki inisiatif, motivasi diri, perhatian terhadap detail, dan baik dalam kerja tim.
Keterampilan komunikasi verbal yang sangat baik.
Keterampilan pemecahan masalah yang baik.
 Tugas & Tanggung Jawab:
Berkontribusi ke seluruh siklus hidup aplikasi, dengan fokus pada pengkodean dan debugging.
Integrasikan elemen yang menghadap pengguna yang dikembangkan oleh pengembang front-end dengan logika sisi server.
Optimalkan aplikasi untuk kecepatan dan skalabilitas maksimum.
Menerapkan keamanan dan perlindungan data.
Merancang dan mengimplementasikan solusi penyimpanan data (ERD).
Mengintegrasikan, mengelola, dan optimasi database.
Bekerja dengan framework back end (Laravel, Nodejs, Flask dll).
Menggunakan bahasa pemrograman server-side.
Integrasi API.
Keamanan dan pencegahan peretasan.
Teknologi server web.
Menyiapkan data dari DB sesuai kriteria yang di inginkan FE.
Menjembatani FE dan Database, jembatan disini berupa API/service.
Tingkatkan, dan Terapkan layanan backend dan API berkualitas tinggi.
Mendiagnosis masalah, dan membantu menciptakan solusi.",None
Full-Stack Web Developer (Mid-Senior level),Busana Apparel Group,"South Jakarta, Jakarta",None,Full time,"Busana Apparel Group is one of the largest Garment Manufacturing company in Indonesia. We own several companies/factories in Indonesia and serve many popular brands worldwide.
 We are currently sourcing for Full-Stack Web Developers to join our Company.
Job Description:
Develop/Setup backend software platform capable of serving all business units in a centralized environment.
Develop/Extend application modules to support business requirements serving ALL Business Units.
Design/Develop integration API for existing system with various third-party solutions.
Maintain software application lifecycle.
 Job Requirements:
D3 from related majors.
Have a minimum of 5 years experience as a Backend Developer using Java, Python, NodeJS.
Have experience in building and maintaining REST API
Have experience using PostgreSQL, and IBM DB2 would be more appreciated.
Have knowledge or experience using Javascript, React is a plus.
Have experience using Linux.
Willing to work onsite.
Intermediate English skills.
 ",None
Lead Backend Developer,PT Akseleran Keuangan Inklusif Indonesia,Jakarta,None,Full time,"Responsibilities:
Architect and design backend services.
Write well-designed, testable, and efficient code using best software development practices.
Create and maintain software documentation.
Communicate and coordinate effectively with internal and external teams.
Quickly learn and adapt to new technologies as needed.
Mentor team members.
 Requirements:
Bachelor's degree in Computer Science or Information Technology from a reputable university.
Minimum 4 years of professional experience as a backend engineer.
Experience leading a team of developers.
Proficiency in:
Python and Python frameworks (Flask, Django)
RDBMS (PostgreSQL, MySQL)
NoSQL databases (Redis, MongoDB)
Unit testing, REST APIs, and Version Control Systems (GitLab, GitHub)
Linux OS
Experience with or knowledge of:
Microservices architecture
Test-Driven Development (TDD)
Message brokers (Kafka, RabbitMQ)
Understanding of Google Cloud Platform (GCP) is an added advantage.
 Working Arrangement: Hybrid/On-Site.",None
IT Programer specialist ODOO,PT FOKUS KENCANA,"Central Jakarta, Jakarta",None,Full time,"Spesifikasi :
Usia min 25 thn
Pendidikan Min D3 Ilmu Komputer
Pengalaman Min 3 tahun di bidang IT
Mahasiswa Kelas karyawan (welcome) 
 Memiliki Kemampuan sbb : 
- Mengelola Aplikasi Bisnis ODOO untuk Perusahaan.
- Instalasi, Implementasi & Maintenance ODOO ERP (Community & Enterprise)
- Memahami bahasa program PHP, Pyton, Java Dll
- Berpengalaman sabagai database administrator.
- Menguasai proses desain pengembangan dan pemeliharaan aplikasi ERP
- Berpengalaman pengembangan aplikasi ERP menggunakan Odoo (lebih di utamakan)
- Diutamakan yang memahami ODOO Enterprise 
 Job Desk : 
- Instalasi Odoo pada server atau VPS & dan Configurasi Server.
- Create New Module atau Customize Module sesuai Bisnis Proccess
- Configurasi Module
- Penambahan / Perubahan kolom pada menu existing
- 3 Modul baru dengan fungsi standar (Form / List / Pivot) 
- 1 Modul baru yg dapat berkorelasi dengan modul lain (Contoh PR -> PO -> Accounting) dst..
- Setting awal ERP
- Inherit Data
- Migrasi Data ke Odoo dari server lama.
- Input data master
- Implementasi Modul
- Change Funciont Python
- Configurasi Mail Perusahaan
- API Integrasi dengan website atau aplikasi lain
- Maintenance Odoo
- Kelola database
- Support terkait reporting
- Fixing bug
- Manual Book
- Custome sesuai perubahan kebutuhan Perusahaan.
 ",None
Junior Developer,PT Datacaraka Solusindo,"West Jakarta, Jakarta",Rp 5.000.000 – Rp 6.500.000 per month,Full time,"Job Highlights:
Flexible working hours and Flexible remote work from anywhere.
Health Insurance.
Training & Certification with benefits.
Yearly Performance Bonus.
 Responsibilities:
Produce Lines of Code using .NET + NodeJS framework.
Fast and adaptive with MVP development.
Learn new technology stack related to product development.
Understand the core principle of NoSQL and PostgeSQL.
Master NestJS with Express and NextJS with React.
Participate in requirement analysis & software design.
Support application deployment.
Analyze functional requirements and designing workflow for applications.
Participate in designing database structure for applications.
Develop SQL queries for data retrieval / updates for applications.
Develop documentation for code segments and workflows throughout application development life cycle. 
Doing Code Review for stability & performance improvement.
 Are You The Right Person We're Looking For?
Fast learner
Result Oriented with good process justification
Discipline, Hardworking, able to work under pressure
Communicative & socially aware
Highly Initiative and self-motivated
Good individual and team player
 Academic Requirements
Candidate must possess at least Diploma or Bachelor's Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology or equivalent.
Fresh graduates are always encouraged to apply.
 Technical Skills Requirements
At least 1 Year of working experience in .NET or NodeJS Programming.
Required languages: Bahasa Indonesia (active) & English (passive).
Having good logic & problem-solving skills.
Good knowledge in HTML / CSS.
Good knowledge in javascript/jquery.
High proficiency in using Typescript.
Having experience in database implementation using NoSQL and PostgreSQL.
Having a good exposure to at least one of the following tech stack is a plus: NodeJS, Netcore, Express, Flutter, React, Python.
Familiarity with architecture styles/APIs (eg. REST) is a plus.
Having .NET related certification (MCSA/MCSD) is a plus.
Having .SQL related certification (MCSA/MCSE) is a plus.
  ",None
