Job Title,Company Name,Location,Salary,Job Type,Job Description
"Back-End Developer
- job post",SAGA Digital Studio,Jakarta,None,None,"Back-End Developer
A tech enthusiast with a big passion for coding.
Responsibilities
Creating a world class digital platform such as website & mobile applications.
Work with team of UI/UX Designers, Project Managers and other developers
Maintain a stable server for existing projects.
Create reusable code libraries and test server code for speed optimization regularly.
Collaborate with other team members and stakeholders.
Mentoring Junior or Internship team member.
Qualification
Back-end Developer or hybrid developer are all welcomed.
Proficient in PHP using Laravel framework (other framework is welcome, but Laravel is a must)
Proficient in one or more of Phyton, Ruby, Java, .NET, etc.
Proficient in MySQL database.
Proficient in using APIs and creating Rest APIs.
Proficient with client side technologies such as HTML, JavaScript, JQuery, CSS3 and Ajax.
Proficient about deploying code to server.
Proficient in using code versioning tool, e.g: GIT.
Good knowledge to configure cloud server.
Having knowledge about UX & design is plus point.
Passionate about digital industry, updated with latest technology / programming methods and tools.
Must-have personal skills
Confident and armed with a skill set to generate the right solutions for complex problems.
A goal-oriented individual with the ability to multitask efficiently and pay close attention to details.
Crave to learn how to improve technical and problem-solving skills.
Actively collaborate with cross-team members, such as Design, and Project Management.
Good communication and writing skills, in Bahasa & English."
"FULLSTACK DEVELOPER
- job post",PT SOLUSI IDENTITAS GLOBAL NET,Sidoarjo,None,Full-time,"Melakukan pembuatan program (API) dari sisi server produk/aplikasi sesuai dengan desain (SDD) dan framework yang telah di tetapkan.
Melakukan local testing terhadap program / API yang dibuat sebelum proses deployment ke dalam environment development.
Jenis Pekerjaan: Penuh Waktu
Pengalaman:
back end developer: 1 tahun (Diwajibkan)"
"Senior Front End Developer
- job post",Bonza,Jakarta,None,Full-time,"Company Description

About Bonza
Bonza is a low-to-no code collaborative data engineering and analytics platform. We build powerful tools for everyone to automate data workflows and operationalize analytics. Established in 2020 with offices in Jakarta and Singapore, our mission is to empower entire organizations to derive intelligent insights and take decisive actions where we bring together disparate data into a single source of truth to bring clarity into actions and deploy data driven decisions at-scale.
We are driven to make a difference- Bonza is the first Indonesia dashboard to track the spread of Covid-19 in Indonesia.
Now, as our business grows, we are looking for great talent to join our family!

Job Description

The role / Mission
As Bonza Sr. Front-End, you will join our outstanding engineering team and work alongside Back-End Developers and Product Designers to ensure all elements of web creation are consistent. You have this important role in implementing visual elements that users see and interact with within a web application.

What could your day-to-day look like?
Participate in all phases of the software development project life cycle to create and scale a data platform
Reviewing front end system design and architecture, code, and test plans of high-quality scalable systems
Write high quality and maintainable code
Involved in defining development best practices and applying them in the product
Communicate and collaborate with the whole production team to identify system requirements

Qualifications

You ideally have:
3+ years of front-end product development / engineering
In-depth knowledge of JavaScript with extensive experience with D3js required
Fluency in other complementary JavaScript-based tools and frameworks e
Experience in vue.js & nuxt.js.
Experience in typescript is a plus
Experience implementing web services (RESTful)
Fluent in HTML5, CSS, Tailwind
Familiarity with UX design and image editing tools
Proficient understanding of code versioning tools
Strong knowledge of computer science fundamentals and coding best practices
An understanding of Agile/Scrum development and a collaborative, proactive attitude

Additional Information

We are conducting virtual interviews to keep our candidate and employees safe.
What’s on offer:
To be part of Indonesia’s fastest growing data analytics company
A great work culture, with coaching, massive ownership and growth opportunities
Passionate and innovative work culture
Attractive remuneration package and insurance coverage"
"Expert Back End Engineer (Marketplace Order Ops) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Engineering and Technology
LevelExperienced (Team Lead)
LocationIndonesia - Jakarta
The Engineering and Technology team is at the core of the Shopee platform development. The team is made up of a group of passionate engineers from all over the world, striving to build the best systems with the most suitable technologies. Our engineers do not merely solve problems at hand; We build foundations for a long-lasting future. We don't limit ourselves on what we can or can't do; we take matters into our own hands even if it means drilling down to the bottom layer of the computing platform. Shopee's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience it first-hand if you love technologies as much as we do.
About the Team:
About Sea Labs Indonesia
Sea Labs is at the core of the Sea platforms development, supporting diverse business lines from e-commerce, supply chain, games, payment and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, the group of passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other markets in the region.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us.

About the Team
The Marketplace Order team powers the overall product detail, shopping cart, checkout, and order process in Shopee through innovation and technology. In our pursuit to shape the way buyers and sellers connect with each other, we engineer scalable, reliable and extensible systems that evolve with the dynamic e-commerce landscape. As we scale to the next engineering frontier for the global market, we continuously solve unique challenges such as multi-market architecture design, highly sustainable systems, and core functional capabilities for the department. Our tech leaders take responsibility for products, define engineering roadmaps, and work with cross-functional teams to achieve excellence in product performance and technical sustainability.
Job Description:
Lead a project team to deliver end-to-end projects across the software development life cycle
Design and develop highly scalable, available, and maintainable backend systems across various products in the Order team, including but not limited to the shopping cart, checkout process, order management, returns and refunds, and order clearing and settlement
Collaborate in a highly cross-functional environment with Software Engineers, Product Managers, Quality Assurance Engineers, and Operation Engineers to deliver impact.
Guide and review technical designs and coding outputs of the team, taking responsibility for progress and quality of projects
Optimize the process of developing, debugging, testing, releasing, documenting, monitoring and operating on the cross-stack systems in the team
Design well layered engineering architectures to model product requirements, abstract reusable components, and decouple independent modules
Set the technical direction of the backend architecture, plan deliverables and milestones to execute the team's engineering strategy
Mentor and coach team members on backend software engineering principles and practices
Cultivate technical culture and innovation, and enhance engineering quality on a cross-team level
#LI-Onsite
Requirements:
Bachelor's or a higher degree in Computer Science or related qualifications
At least 6 years of experience designing and troubleshooting highly scalable and maintainable distributed systems
At least 2 years of hands-on technical leadership experience, defining technical direction and leading project teams
Hands-on proficiency in an object-oriented programming language, such as Golang, Python, Java, or C++.
Hands-on experience in backend engineering middleware internals, such as MySQL binary logs, Kafka replication details, and Redis high availability strategies.
Experience in refactoring systems based on complex product requirements, to improve maintainability and development efficiency"
"TikTok Shop - Business Analysis & Resource Management - Indonesia
- job post",TikTok,Jakarta,None,None,"Responsibilities
""About TikTok
TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

About
The e-commerce industry has seen tremendous growth in recent years and has become a hotly contested space amongst leading Internet companies, and its future growth cannot be underestimated. With millions of loyal users globally, we believe TikTok is an ideal platform to deliver a brand new and better e-commerce experience to our users. We aim to bring discovery, inspiration, and joy back to shopping by making TikTok the commerce channel of choice for merchants, creators, and affiliates.With millions of loyal users globally, we believe TikTok is an ideal platform to deliver a brand new and better e-commerce experience to our users. We are looking for passionate and talented people to join our product and operations team, to build an e-commerce ecosystem that is innovative, secure and intuitive for our users and brands.

Responsibilities:
Integrate market analysis and industry trends to conduct in-depth research and explore opportunities. Effectively identify business opportunities and challenges through data analysis, industry research, etc., and formulate strategic plans to drive the mid-to-long-term development of the business.
Establish key business data indicators, dashboards, and tracking analysis mechanisms, responsible for policy and budget management. Develop overall business cost budgets and profit indicators, collaborate with business teams to improve the overall operational profitability of the business through policy management, establishing effective cost budget mechanisms, commission strategies, etc.
Lead the construction of talent capability models, and collaborate with business teams to enhance the overall operational capabilities of talents.
Effectively coordinate cross-departmental teams such as product, algorithm, and governance, promote the overall business ecosystem's sales, traffic efficiency, and content quality improvements.
Qualifications
Minimum Qualifications
Minimum Bachelor's degree or above
Proficiencies in English and Indonesia language
Preferred Qualifications
5 years of experience in e-commerce or technology company operations. Overseas experience is a plus.
Background in business analysis and strategy, with strong data skills. Able to independently manage business metrics and translate them into action.
Possesses clear strategic thinking and logical reasoning abilities, capable of effective planning, analysis, and problem-solving.
Has a global perspective, is structured and organized, with experience in end-to-end project management across different scales (including planning, identifying opportunities and issues, risk management, and process optimization).
Strong communication and cross-department collaboration skills, adaptable, quick learner, proactive, and able to thrive in a fast-paced work environment.
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too."
"Software Engineer
- job post",Tjetak,Jakarta,None,Full-time,"Company Description

Tjetak.com, is new agent based e-commerce and marketplace for online printing solution. Our Company have served a wide range of businesses and companies from small, medium to large scale by spreading our agent around Indonesia.
Printing Industry Revolution is Underway
Join us in our mission to make it easy for everyone to do printing.

Job Description

As a software engineer, you will bring solutions that has a direct impact for users. We need people who are willing to learn and always eager to tackle exciting problems.
Eager to learn new tools, techniques, languages, and technologies
Passionate about making impact for everyone
Be able to contribute to system architecture and design
Be able to debug non-trivial application code
Be able to write clear, concise source-code documentation, and tests
Be able to think beyond code to architecture and user experience
Be able to communicate and coordinate within a team
Build features, solve technical problems

Qualifications
Hands on with code in either of PHP, Ruby or Javascript. Multi-programming-lingual. The more the merrier
Bachelor degree in Computer Science or related fields, or equivalent professional experience in software development
Eagerness to learn, eagerness to help, eagerness to share
Knowledge and experience in building user-centric web apps using modern libraries
Knowledge and experience of SQL/NoSQL
Knowledge of building back-end API for mobile app
Firm attention to detail, semantic markup, and consistency of design
Humility, zero egos, and excellent collaborative spirit"
"Full Stack Developer
- job post",Semarang,Semarang,None,None,"Jadi bagian dari tim hebat dari perusahaan global.
Bergabunglah dengan perusahaan global kami dan buka peluang tanpa batas dengan berkolaborasi bersama tim yang beragam dan berbakat. Bersama-sama, kami menciptakan kesuksesan, mendorong inovasi, dan menciptakan dunia dengan berbagai peluang yang tak terbatas.

Detail Pekerjaan
Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture.
Build the front-end of applications through appealing visual design.
Develop and manage well-functioning databases and applications.
Write effective APIs.
Test software to ensure responsiveness and efficiency.
Troubleshoot, debug and upgrade software.
Create security and data protection settings.
Build features and applications with a mobile responsive design.
Write technical documentation
Work with data scientists and analysts to improve software.
Persyaratan Keahlian
Proven experience as a Full Stack Developer or similar role.
2+ years of experience as an Full stack backend Dev.
Experience developing desktop and mobile applications.
Familiarity with common stacks.
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery).
Knowledge of multiple back-end languages (e.g. C#, Java, PHP, Python) and JavaScript frameworks (e.g. Angular, React, Node.js).
Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design.
Excellent communication and teamwork skills.
Great attention to detail.
Organizational skills.
An analytical mind.
Tingkat Pendidikan
Degree in Computer Science, Statistics or relevant field."
"Software Engineer, Back-End Infrastructure Engineering
- job post",Adveli,Jakarta,None,None,"We’re looking for several experienced Software Engineers to join us in developing an exciting Enterprise Content Management Software and Web Media Applications.

Responsibilities:

Design core, backend software components

Expert in either of the following languages: Ruby on Rails, Backbone, HTML 5, PHP, Java, etc.

Analyze and improve efficiency, scalability and stability of various system resources

Requirements:

5 – 10 years of experiences in Software Development

Experiences in developing Web Applications in any of the following languages: Ruby on Rails, HTML 5, or PHP

Fluent in at least 2 of the following languages: C++, Java, Python, Perl, or VBS

Experiences with Linux OS and Filesystems

Experiences with Compilers, Distributed Systems, and/or Server Architectures

Job Location:

Hayam Wuruk, Jakarta Pusat 10120

To Apply:

Send your Cover Letter and CV to: info@adveli.com"
"Frontend Developer
- job post",Avomind,Jakarta,None,Full-time,"Job Description:
Development and maintenance of the front-end of the new software platform
Design a component-oriented and highly configurable solution targeting multiple geographic jurisdictions and asset types
Ensure all developments fit within the overall system architecture and design strategy, and make sure code is of a consistent and appropriate standard.
Manage and maintain the company codebase using industry best practice to provide full audit and control capabilities.
Work with all stakeholders to best prioritize system developments and deliver to agreed release schedules.
Work side by side with the UX and the UI designer to fulfill the layout design and UX behavior
Work closely with the test team to design and implement robust automatic testing in an agile fashion
Work as part of the Scrum team to analyze and estimate sprint items
Keep abreast with Testing best practices and new trends
Requirements:
Good knowledge of mortgage and lending markets in both loan originations and

servicing areas
Excellent writing and verbal communication in Bahasa and English
Having experience at least 3 years in the Financial Services Industry
Required Skill(s): Angular, Jasmine and Karma, Languages (DOM,HTML, CSS, JavaScript)
Good documentation skills both technical and operational/process mapping etc
Ability to work in Agile frameworks but adaptable and confident enough not to be driven by process or methodology for its own sake
Clear and demonstrable ability to identify problems and work with colleagues to find appropriate solutions collaboratively
Strong advocate of CI/CD principles familiar with the Azure DevOps stack
Good understanding of back-end technologies, specifically Rest APIs and microservices developed in C#
Experienced in cloud-native applications (preferably Azure). API gateway and Monitoring as key items.
Familiarity with IaaS, PaaS and IaC technologies – Kubernetes, Terraform, Ansible
Skills : Angular, Ansible, C#, CSS, Design Patterns, DOM, JavaScript, REST APIs, Terraform
Work hour : Hybrid
Salary : Rp 20.000.000 - Rp 30.000.000
Benefit : Learning & Network Opportunities, Professional Development, BPJS TK and Kesehatan, Insurance (Sinarmas), Laptop, THR, Annual leave (14 days)"
"Front-End Angular Developer
- job post",PT Inovasi Mitra Sejati,Banten,None,None,"The Front-End Angular Developer is responsible for ensuring that the application is optimized both in technology and aesthetics while delivering the best user experience on web application. The developer will work closely with Back-End Developer team to connect to APIs using standard methods. A thorough understanding of the components of the platform is essential.
Job Requirements
Bachelor’s Degree/Diploma in Computer Science, Informatics System, Information Technology or equivalent from reputable university.
Minimum 2 years working experience as a Front-end developer.
In-depth understanding of the entire web development process (design, development and deployment).
Know basic UI/UX Design and can implement UI/UX to web application.
Programming skill(s) : Angular 6+, .NET Core.
Hands on experience with HTML, CSS, and JavaScript.
Experience in Crystal Report is a plus.
Experience with Git and Agile development methods, especially Scrum is a plus
Experience in Multi-finance and Banking industry is a plus.
Strong analytical skills, problem-solving aptitude, and attention to details.
Ability to work under pressure.
Great attitude, initiative, and diligent.
Fast learner and willing to learn.
Fresh Graduate are welcome to apply.
Job Descriptions
Design, build, and maintain clean, efficient, reusable, and reliable code.
Perform UI tests to optimize performance.
Troubleshoot and debug applications to ensure strong optimization and functionality.
Collaborate with Back-End developers to integrate user-facing elements.
Research, recommend and implement tools as needed with the goal of enhancing the web application.
Benefits
Opportunity to learn New and Advanced technologies.
Opportunity to learn Business Process and Leadership.
Good Career Path.
Incentive based on project
BPJS Tenaga Kerja and BPJS Kesehatan
Apply and Join our Team
We are eager to find the candidate that fits to our requirements, and work together hand in hand as a team.
Show your talent and lets build an awesome product & service. email us at hrd@ims-tec.com"
"Senior Back-end developer
- job post",ALADDINB2B INC,Indonesia,None,Full-time,"AladdinB2B.com is an online platform built to transform the 170-year-old and a $137 billion trade show industry. Our easy to use web platform is specifically built for merchants, exhibitors, and trade show attendees across the globe to increase and justify their return on investment (ROI) by digitalizing the trade show experience.

Vision: To be the Global Leader for B2B Trade Technologies
Mission: Qualified B2B meetings for everyone, everywhere, leading to transactions

Our Culture:
We want to change the world of B2B Trade through the advancement of technology. We are looking for someone who fits the startups culture - we are a young, happy, and motivated masterminds team. We are working together from all around the globe: USA, UAE, France, Germany, Russia, Australia, Palestine, Pakistan, India , Philippines, Africa, KSA and Jordan forming an international mastermind alliance and bringing different cultures and prospects to the table. We do not operate with traditional management styles, thus we are looking for well organized, self-managed candidates that thrive independently just as well as with a team.

The seven Key Values we look for in a candidate:
Dependability, if you say you will do it, you deliver on time
Loyalty, you believe in Aladdin and you stay with us through both the good and tough times
Ability to work under pressure, sometimes we have timely deadlines and we work long hours
Innovative, Smart thinking outside the box
Positive mentality, we are looking for happy mind & positive approach to life
Ability to go the extra mile, be a self starter, not only doing the job but do it better than anyone
Faith in Aladdin Vision and Mission, there’s nothing like a mastermind of people working towards a unified goal


AladdinB2B is looking for a Senior Node.js Developer to build our customer and administration portal: We are looking for someone who fits the startups culture - we are a young, happy, and motivated mastermind team working together remotely from all around the world. To ensure success as a Node.js developer, you should possess extensive knowledge of Node.Js based services and experience in a similar role. An accomplished Senior Node.js developer will be someone whose expertise results in the stable, fast, and secure exchange of data between servers and end-users. Responsibilities:

Developing and maintaining all server-side network components.
Ensuring optimal performance of the central database and responsiveness to front-end requests.
Collaborating with front-end developers on the integration of elements.
Designing customer-facing UI and back-end services for various business processes.
Developing high-performance applications by writing testable, reusable, and efficient code.
Implementing effective security protocols, data protection measures, and storage solutions.
Running diagnostic tests, repairing defects, and providing technical support.
Documenting Node.js processes, including database schemas, as well as preparing reports.
Recommending and implementing improvements to processes and technologies.
Keeping informed of advancements in the field of Node.js development.

Key Skills and characteristics:

Bachelor's degree in computer science, information science, or similar.
At least five years' experience as a Node.js developer. Ideally 10 years plus as a developer.
Works with Nest.JS Framework. Understand the Microservice architecture, queues, messages.
Extensive knowledge of JavaScript, web stacks, libraries, and frameworks.
Knowledge of front-end technologies such as HTML5 and CSS3.
Knowledge of how to incorporate different data sources and databases and how to deliver optimal output to different client platforms (mobile vs desktop)
Exceptional analytical and problem-solving aptitude.
Great organizational and time management skills.
Availability to resolve urgent web application issues outside of business hours.
Experience in using version control systems (git)
Understanding of automated unit tests and testing platforms and how to implement and integrate them
Average stay in previous jobs is at least 2+ (jumping between jobs every few months is not accepted)
Reference letter from last 1-2 employers is required"
"Project Management (Marketplace) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Engineering and Technology
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Engineering and Technology team is at the core of the Shopee platform development. The team is made up of a group of passionate engineers from all over the world, striving to build the best systems with the most suitable technologies. Our engineers do not merely solve problems at hand; We build foundations for a long-lasting future. We don't limit ourselves on what we can or can't do; we take matters into our own hands even if it means drilling down to the bottom layer of the computing platform. Shopee's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience it first-hand if you love technologies as much as we do.
About the Team:
Sea Labs is at the core of the Sea platforms development, supporting diverse business lines from e-commerce, supply chain, games, payment and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, the group of passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other markets in the region.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us.
Job Description:
Ensure Shopee products across iOS, Android apps, websites, and back-end systems are shipped against assigned deadlines and standards
Be the operational heart of a cross-functional team of developers, designers, Quality Assurance engineers, and product managers, setting the pace and proactively establishing efficient processes
Constantly improve communications and resource allocation methods to ensure high productivity and quality as the team scales and the product gets more complex
Optimize process, balancing between speed and scalability and continuously improving the efficiency of the current processes
Requirements:
Experience in IT/Internet/Software field and working with both Developers and Non-Dev colleagues
A resourceful problem solver, with a strong sense of ownership
Highly organized, able to prioritize
Strong interpersonal communication skills
Results-oriented and is proactive
Experience in technology companies, project management, or management consulting is a plus
Experience working as an Agile Coach, Scrum Master, or Agile delivery lead is a plus
A degree related to Computer Science is a plus"
"Business Development Manager - Digital Insights and Ecosystem (Diagnostics)
- job post",Roche,Jakarta,None,Full-time,"Roche fosters diversity, equity and inclusion, representing the communities we serve. When dealing with healthcare on a global scale, diversity is an essential ingredient to success. We believe that inclusion is key to understanding people’s varied healthcare needs. Together, we embrace individuality and share a passion for exceptional care. Join Roche, where every voice matters.
The Position
A healthier future. It’s what drives us to innovate. To continuously advance science and ensure everyone has access to the healthcare they need today and for generations to come. Creating a world where we all have more time with the people we love. That’s what makes us Roche.

As the BD Manager - Digital Insights and Ecosystem at Roche Indonesia, you will lead the commercial strategy and operations to establish a profitable, digitally-driven business within our healthcare solutions. In this role, you will shape and implement Roche’s vision for a state-of-the-art digital healthcare ecosystem, collaborating closely with key stakeholders in Indonesia, as well as APAC and Global teams. Your responsibilities will include developing innovative marketing strategies, sales tactics, and strategic partnerships to drive success. With a strong emphasis on customer-centric decision-making, you will spearhead new product launches and business models while staying ahead of market trends, ensuring that the organization is aligned to achieve transformative results.

Your Opportunity

Be the business champion of the digital solutions portfolio across multiple customer areas in Roche Diagnostics, targeted at enabling confident clinical decisions and impacting healthcare in Indonesia. You will play a key role in Roche’s ambitions to establish a digital healthcare ecosystem marketplace and build a profitable digital insights business in Indonesia.
Formulate strategic business plans by partnering with teams to understand customer needs, the competitive landscape, and market dynamics; define Roche’s value propositions in Indonesia; and drive the execution of strategic business proposals.
Lead all commercialization activities and deliver outcomes for digital insights business in Indonesia by:
Being a partner to develop business frameworks & digital sales processes to scale digital solutions in Indonesia;
Building a holistic view of the sales opportunities & partner with local teams to design, architect, secure & deliver revenue generating deals;
Implement and maintain a disciplined sales process designed to achieve specific sales objectives.
Act as the conduit back to Roche Regional team for on-market product requirements.
In collaboration with teams, explore market opportunities for digital solutions in new markets/ disease areas and define new business models to strengthen Roche’s leadership in the customer areas in Indonesia.
Establish deep understanding of the market needs to develop & build a holistic end-to-end solution, consisting of Roche & non-Roche solutions, both digital and core products, to address customers’ needs in Indonesia.
Work with a cross-functional team to build up the digital healthcare ecosystem and marketplace and identify and explore opportunities, and define the business models with partners to complement our existing ecosystems in Indonesia.
Lead new product launches through the implementation of the Launch Powerhouse framework and manage product updates. Forecast launch demand to ensure adequate product supply.
Liaise with other functions (finance, sales, supply chain, distributors or customers) as per required to establish the correct recommended end-market price This includes leading end-to-end e-catalog management, primarily product listing/ de-listing management and pricing management.
Utilize strong commercial acumen with a deep understanding of the diagnostic world in the context of the overall healthcare market and environment.
Who You Are
Possess Bachelor/Master Degree from a reputable University (local/overseas) majoring in Computer Science; IT; Pharmacy; Biology; Chemistry; Medicine; or other Science Technology.
At least 3 years of work experience in related fields.
Team management and people development experience and demonstrated courageous authenticity and builds trust with individuals of all levels.
Demonstrated passion for and role modeling of VACC leadership, with proven ability to lead with a creative mindset and act as a coach and mentor for others.
Who we are
At Roche, more than 100,000 people across 100 countries are pushing back the frontiers of healthcare. Working together, we’ve become one of the world’s leading research-focused healthcare groups. Our success is built on innovation, curiosity and diversity.
Roche is an Equal Opportunity Employer."
"Fullstack Developer
- job post",Alodokter,Jakarta,None,Full-time,"Company Description

Alodokter is the #1 health super apps in Indonesia. Launched in 2014, Alodokter brings high-quality medical services to its 20 million monthly active users by providing an integrated mobile solutions for patients and doctors.
We empower patients and doctors with better knowledge to help them take better decisions:
More than 300K monthly chats between doctors and our 500+ doctors in our mobile app
Largest online booking of doctors and hospitals platform in Indonesia
Most complete medical content database for patients and doctors in Indonesia
We believe that medical knowledge can help people take better decision for their personal and family health.

Job Description
Developing scalable and robust front-end and back-end system for back-end process
Developing APIs integration between product and back-end process
Working alongside with system analyst to develop the system
Maintain quality and responsiveness of back-end system
Maintain code integration and versioning
Act as level 1 support if there is system issues

Qualifications
Degree in Informatics or Computer Science
Graduated from reputable tech university with minimal GPA 3.00
Has more than 3 years experience as an engineer
Fluent in English
Has database skills in MongoDB, MySQL and PostgreSQL
Has programming experience with Ruby, Java, Phyton, React Native, C++/C#
Has experience with API (REST & SOAP)
Familiar with SRS (System Requirement Specification) document"
"Senior Software Engineer 1 - Fullstack
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions
Develop front-end & back-end components on the product or service that will impact thousands of businesses and millions of users.
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure.
Manage knowledge within the team in the form of written documentation surrounding technical requirements, deployments, and post-mortems.

Requirements
Minimum 4 year software engineering experience in a team setting.
Strong knowledge and experience both in modern front-end frameworks (Vue.js, React.js, etc) and back-end frameworks (Ruby on Rails, Laravel, etc)
Good knowledge and experience in scalable and high performance system especially in containers and container orchestration (i.e Kubernetes/Docker Swarm)
Have experience for active and direct collaboration with product team related technical development for projects/services/features.
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders

What You Will Get:
1. Competitive salary + daily allowance.
2. Premium private health insurance (outpatient, inpatient, maternity, dental).
3. Early access to salary + flex installment (employee loan) via Mekari Flex.
4. Allowance for sports activities and glasses/contact lenses.
5. Flexible working hours and remote work culture with free co-working space services.
6. Annual and unpaid leaves from day 1 of join date + unlimited sick leave with doctor note.
7. Notebook Ownership Program.
8. Strategic office location, accessible by MRT.
9. Friendly and dynamic work environment.
10. Opportunity to take part in growing Indonesia's no. 1 SaaS company

Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.
Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!"
"Full Stack Developer
- job post",PT Wira Internasional Teknologi,Jakarta,None,Full-time,"Responsibilities :
Providing full range of services concerning web development, from the Back end PHP development and coding to Front end design
Stay abreast of developments in web applications and programming languages
You will be working together with the lead web developer
Requirements :
Bachelor’s degree in computer programming, computer science, or a related field
Strong Knowledge in Nodejs/ typescript / postgresql / familiar with Rest API
Strong Knowledge with framework such as Nestjs, Express js, Vue.js, Vuetify
Familiar with mobile development frameworks (Android SDK, iOS SDK, Flutter) is a major plus
Knowledge of Figma, Linux system administration is a major plus
Willingness to learn, honest & driven
Problem solving mentality
Excellent project and time management skills
Willingness to sit for extended periods
Good communication skills
Willing to work on site (placement : Cakung, Jakarta Timur)
Job Type: Full-time"
