Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Developer,PT IT Group Indonesia,"South Jakarta, Jakarta",Rp 6.500.000 – Rp 8.500.000 per month,Full time,"Job Desc
- Develop and design a new user friendly system
- Maintain and redesign existing system
- Optimize user experience of existing system
- Ensure technical feasibility of UI/UX design
- Write clean, modular and maintainable code
- Integration with Backend services
- Conduct automated testing
 Qualification
- Bachelor’s degree in Computer Science or Information System or related field.
- Minimal 2 years especially in front end web developer or in related field
 Job Spec
- Experience with framework such as VueJS, htmx
- Have a good understanding of web browser compatibility.
- Have experience in HTML, CSS, Javascript, Git, JQuery, Docker / Kubernetes
- Self-motivated, positive attitude, hardworking, willing to learn, excellent team-player
- Have the ability to work in a deadline-focused environment, consistently producing
  deliverables within agreed-upon timeframes.
- Committed to continuous learning and stay up-to-date with latest trends, tools and best
  practices
- Have good English skills.
- Fast and adaptable to changes, multitasking, prioritizing and able to work under high pressure.

 ",None
Full Stack Developer,PT Cipta Adhyabusana,"West Jakarta, Jakarta",None,Full time,"Requirements:
Min. Diploma Degree in Computer Science, Information Technology or equivalent
Minimum 2 years of working experienced as IT Developer
Proficiency in RESTful API, Microservices, NoSQL/SQL, Node.js & Angular Program
Interest in enterprise application development
Attention to detail and strong analytical skills
Can work effectively in a team environment
Able to learn and adapt quickly to new technologies and tools
 Job Descriptions:
Operate, maintain, and improve existing applications/products
Design & develop easy-to-use solutions (both on back-end and front-end)
Perform debugging, troubleshooting, and contribute to system architecture design
Maintains historical records by documenting program development and revisions
Collaborate with teams on building and improving applications
Maintaining the confidentiality of client data",None
Full Stack Developer,PT Petrosea Tbk,"South Jakarta, Jakarta",None,Full time,"Duties and Responsibilities:
Managing the complete software development process from conception to deployment.
Designing and developing user interactions on websites and platforms.
Writing clean, functional code for both front-end and back-end.
Developing databases and services for functionality.
Testing and fixing bugs or other coding issues.
Ensuring responsiveness and efficiency of applications.
Creating security and data protection settings.
Collaborating with other developers and product managers to ideate software solutions.
Maintaining and upgrading software following deployment
Skills and Qualifications:
Knowledge in front-end languages (e.g., HTML, CSS, JavaScript) and frameworks (e.g., ReactJS, NextJS).
Knowledge in back-end languages (e.g., Go, Python, NodeJS)
Experience with databases (e.g., MySQL, PostgreSQL).
Familiarity with version control systems (e.g., Git).
Education and Experience:
Bachelor’s degree in Computer Science or a related field.
Experience developing mobile and web applications
Min 3 years of working experience as Full Stack Developer",None
Front End Developer,Sari Rasa Group,Jakarta,None,Full time,"Requirement:
Candidate must possess at least Diploma, Bachelor's Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology or equivalent
Maximum 30 years old
Experience minimum 2 years as Programmer
Experience as a Web Based / Mobile / Desktop Based Programmer
Experience in developing mobile application is an advantage
Analytic, detail and logic person
Able to work in tight deadline & Enjoy problem solving

Required Skill :
Proficiency in UI/UX, HTML, CSS and Javascript is a must.
Proficiency in any client-side MVC framework such as VueJs, ReactJs, or AngularJs (VueJs is a plus)
Proficiency in responsive web design and knowledge of mobile browser quirks
Should have a knowledge of any CSS architectures such as SMACSS or OOCSS
Experience with GIT/Version Control System is a plus",None
IT Front End Developer,PT Sukanda Djaya,"Bekasi, West Java",None,Full time,"Responsibilities :
Merancang dan mengoptimalkan aplikasi web dan mobile
Menganalisa dan memperbaiki problem yang muncul dalam penggunaan aplikasi web dan mobile
Monitoring secara berkala kinerja dari aplikasi dan server aplikasi
Qualification :
Pendidikan minimal S1 dari Sistem Informasi atau Teknik Informatika
Berpengalaman dalam menggunakan JavaScript, HTML, CSS, dan kerangka kerja JavaScript modern (misalnya, React, Angular, Next.Js Vue)
Familiar dengan GIT
Memiliki analisa dan kemampuan komunikasi yang baik",None
Senior Fullstack Engineer,PT Kuaikuai Tech Indonesia,"West Jakarta, Jakarta",Rp 15.000.000 – Rp 20.000.000 per month,Full time,"PT. Kuaikuai Tech Indionesia ( Pinjam Yuk ) is the P2P Fintech Lending in Indonesian P2P Lending company to be registered and supervised by Indonesian Financial Services Authority. Pinjam Yuk provides a machine learning-based online platform to connect Lenders and Borrowers on which both parties can fulfill their needs whether to gain maximum return on a monthly basis or to get reachable and affordable online loan. require a position below :
Senior IT Fullstack Developer
 Job Description
· Be responsible for developing, improving, or maintaining our frontend and backend applications
· Developing features to enhance the user experience
· Apply the best practice of agile software development
· Apply design patterns and design principles to produce maintainable and easy to extend code
· Able to work with tight time frames
· Capable of doing technical guidelines and troubleshooting
· Strong understanding of object-oriented design, clean coding, reusability concept, and implementation
· Able to write well-designed, testable, and efficient code by using software development best practice
· Ensure the stable operation of online services
· Familiar with the company's business technology system and the existing system platform
· Responsible for the technical maintenance of the business system
· Effectively communicate and collaborate with other teams
 Job Requirement
· Minimum D3/S1 Computer Science/Teknik Informatika/System Information/Sistem Informatika
· Experience as Full Stack Software Development minimum 3 years
· Have good object-oriented design methods and programming ideas, and have PHP, Java, Android Studio/Xcode/Objective C, Node.JS/Next.JS/Express.JS/Vue.JS and React Native project experience,
· Proficient in using MYSQL and PostgreSQL, with basic database design and optimization experience
· Have basic front-end development experience, understand HTML, CSS, Javascript;
· Have basic computing network knowledge, familiar with HTTP/TCP/UDP
· Be able to use linux system and understand nginx
· Good at abstraction, summary, thinking, persistent pursuit of technology
· Experienced with Mobile Applications: Android and Apple
· Able to understand a concept, then breakdown and estimate effectively
· Required language(s): English
· Self-motivated and fast learner with good attitude and ability to work as a team",None
Full Stack Developer,PT Pelangi Teknik Indonesia..,"Tangerang District, Banten","Rp 4,750,000 – Rp 6,000,000 per month",Full time,"Kualifikasi dan Pengalaman 
Pendidikan Minimal S1 Sistem Informasi/ Teknik Komputer
Usia Maksimal 40 Tahun 
Memiliki pengalaman minimal 2 tahun sebagai SEO dan Full Stack Developer
Mampu membuat artikel SEO Friendly dengan menggunakan teknik-teknik on page SEO
Memiliki kemampuan dan pengalaman dalam mengembangkan atau mendesain web perusahaan 
Menguasai Content Management Systems (CMS)
Mempunyai pengalaman web analytics tools seperti : Google Analitcs, Google Ads, Meta Business, Google Shopping dan Youtube Ads
Tugas dan Tanggung Jawab
Melakukan segala strategi aktivitas SEO : Link Building Strategy, Keyword Strategy untuk meningkatkan Search Engine secara organik, memastikan keyword-keyword yang diinginkan berada di page 1 google search, serta memberikan report setiap bulannya
Merencanakan dan mengembangkan konten website, email marketing, SEO, dan Iklan online untuk meningkatkan ranking Search Result Page (SERP)
Membuat, Mendesain layout website 
Maintenance web perusahaan",None
Programmer,PT Fusion Dinamika,"West Jakarta, Jakarta",Rp 7.000.000 – Rp 9.000.000 per month,Full time,"Are you passionate about developing and enhancing cutting-edge solutions? 
Do you have a talent for customization and improving functionalities of high-level software products? We are looking for a skilled Programmer/Software Developer to join our dynamic team and help us take our technology offerings to the next level!
Key Responsibilities:
Customize and enhance our solutions' functionalities, including Cybersecurity, DevSecOps, Linux-based systems, and Enterprise applications.
Develop and implement features based on client requirements.
Work closely with cross-functional teams to integrate new features and ensure seamless system operations.
Troubleshoot, debug and optimize code for efficiency and scalability.
Requirements:
Bachelor's degree in Computer Science, Software Engineering, Information Technology, or a related field.
Relevant certifications in programming, cybersecurity, DevSecOps, or specific technologies (e.g., Linux, cloud platforms) are a plus.
Knowledge of software development methodologies and best practices.
It has a proven track record of internships, projects, or coursework that demonstrate proficiency in software development and system integration.
Proficiency in programming languages such as Python, PHP, Java, .NET, etc.
Strong understanding of databases like MySQL, PostgreSQL, or similar.
Experience working with APIs and third-party integrations.
Familiarity with version control systems (e.g., Git).
Knowledge of both front-end and back-end development is a plus.
Experience in customizing and enhancing functionalities for cybersecurity, DevSecOps, Linux-based systems, or enterprise applications is a plus.
Strong problem-solving skills for troubleshooting, debugging, and optimizing code.
Good communication skills and ability to collaborate with cross-functional teams.
Ability to work efficiently in a fast-paced, team-oriented environment.
Continuous learning and upskilling in relevant areas through online courses, certifications, or workshops will be considered an advantage.
If you're a programmer who loves solving challenges and improving software, we'd love to hear from you!
Apply now and be part of our innovative team!
 ",None
Mid Level Software Developer,Savant Degrees Pte Ltd,Jakarta,"Rp 9,500,000 – Rp 14,000,000 per month",Full time,"We’re looking for a passionate and technically talented individual to join us as a software developer in Indonesia. You will be working in an hybrid-remote working environment. The ideal candidate focuses on building great products with delightful user experiences. You’ll be expected to be super organized, proactive and have a strong point of view on how digital products should be made.
Skills & Experience Needed
Minimum 3 - 8 years of current, hands-on experience in software development
 Bachelors or Masters degree in Computer Science, Information Systems, or equivalent
Strong Java, HTML, CSS, JavaScript skills, with knowledge on Groovy, Apache Tomcat, Python, and JSON an added advantage
Proficient verbal and written English communication skills due to project requirement
Experience with at least one modern programming language with an MVC framework
Possess a balance of theoretical knowledge and practical exposure
Resourceful and tenacious in solving problems
Proactive and able to exercise initiative
Responsibilities include:
Database design and development
Coding (e.g. experience in Java, HTML, CSS, JavaScript) 
Assessing IT security protocols are followed using tools for performance/load testing, and vulnerability scanning
Assisting in implementing tools into existing project systems such as Kibana, Katalon, and Logrocket
Supporting engineering team to develop software solutions, from software task creation, to technical documentation, and QA testing
Participate in User Acceptance Testing (UAT) and help our development team with code development for bugs identified (depending on the software, could be Groovy/Stripes for applications; or HTML5/Javascript for front-end)",None
Website Developer,Private Advertiser,Jakarta,Rp 7.000.000 – Rp 10.500.000 per month,Contract/Temp,"Job Deskripsi:
Merancang, membangun, mengoptimalkan dan maintenance website dari API package yang telah ada
Mengidentifikasi masalah yang ditemukan dari feedback pelanggan atau team testing dan memperbaiki
Mengevaluasi dan memastikan script memenuhi standar, valid, terstruktur dengan baik dan kompatibel dengan browser atau perangkat
Menerapkan standar keamanan dan pengembangan web 
Mengintegrasikan data dari berbagai layanan back-end ke database pusat
Berkolaborasi dengan tim desainer, developer dan tester dalam setiap tahap pengembangan proyek
 Kriteria / Kualifikasi:
DIWAJIBKAN membawa portofolio / proyek yang pernah dibuat ketika proses interview
Usia Maksimal 30 tahun
Minimal lulusan S1 Teknik Informatika
Lulusan baru juga dipersilakan untuk mendaftar
Menguasai Front End Developer dan Back End Developer
Memahami dan menguasai penggunaan CSS, HTML, JavaScript, PHP, MySQL (Full Stack)
Mahir dalam Pengembangan Web dan API
Bisa bekerja secara individual maupun Tim
Memiliki kemampuan untuk menyelesaikan masalah
Bekerja Full Time di Office
 Kami adalah perusahaan konsultan rekrutmen global bernama Professional Resource Outsourcing (PRO). Perusahaan kami mengkhususkan diri dalam menghubungkan Perusahaan dengan talenta papan atas di Asia Tenggara. Perusahaan kami memiliki kombinasi unik antara pengetahuan industri dan teknis yang memungkinkan kami memberikan saran ahli rekrutmen, wawasan pasar yang berharga dan kemampuan untuk mencari dan menempatkan talenta terbaik di posisi dan jabatan yang sesuai
 ",None
Fullstack Developer,PT Sampingan Mitra Indonesia,"North Jakarta, Jakarta",Rp 8.350.000 – Rp 11.000.000 per month,Contract/Temp,"Job Desc:
Continue the development of an existing project
Design and implement new features based on business requirements
Collaborate with IT support staff and help train them to become a developer
Ensure the application is efficient, user-friendly, and follows best practices for UI/UX
Work closely with stakeholders to provide technical solutions
Maintain and optimize the PostgreSQL database, ensuring seamless data integration with the application
Write clean, scalable code using Java and Spring Boot, following Object-Oriented Programming (OOP) principles
Technical Requirements:
Java: Strong understanding of Java and object-oriented programming
Google Cloud Platform: Familiarity with cloud services and deployment strategies
Spring Boot: Solid background in Spring Boot and API design
PostgreSQL: Experience in database management and integration with Spring Boot
ORM Hibernate: Familiarity with using Spring Boot in conjunction with ORM Hibernate for PostgreSQL
Vue.js Composition API: Expertise in building user interfaces using Vue.js with the Composition API
UI/UX Design: Experience creating intuitive, user-friendly interfaces
General Requirements:
At least 3 years of experience in Full Stack development using Java
Experience in Shipping Industry: While not mandatory, experience in the shipping industry will be considered a plus
Able to join As Soon As Possible
Able to work on-site in North Jakarta",None
JavaScript Developer - React & React Native,Beleaf Farms,Jakarta,None,Full time,"Beleaf Farms is a leading provider of fresh and healthy food products. Our mission is to bring the best and most nutritious products to your table while supporting local farmers and promoting sustainable agriculture practices. We are seeking a talented JavaScript Developer with expertise in React and React Native to join our team and contribute to innovative projects.
Key Responsibilities:
Develop and maintain high-quality web and mobile applications using React and React Native.
Design and implement responsive and user-friendly interfaces.
Integrate APIs and third-party services into applications.
Optimize applications for performance and scalability.
Debug and resolve issues/bugs across the stack.
Write clean, maintainable, and well-documented code.
Participate in code reviews and contribute to team best practices.
Stay current with industry trends and emerging technologies.
Qualifications:
Minimum 2 years of experience as a JavaScript Developer with a strong focus on React and React Native.
Proficiency in JavaScript and TypeScript.
Experience with Expo Go framework.
Experience with state management libraries (e.g., Redux, Context API).
Familiarity with RESTful APIs and GraphQL.
Experience with version control systems.
Strong problem-solving skills and attention to detail.
Ability to work independently and as part of a team.
Good communication skills and the ability to explain technical concepts to non-technical stakeholders.
Preferred Qualifications:
Experience with mobile app deployment on iOS and Android platforms.
Knowledge of front-end build tools.
Familiarity with backend technologies (e.g., Node.js).
Experience with testing frameworks.
Familiarity with Agile methodologies and development practices.",None
Application Developer Cloud FullStack,PT Jasa Teknologi Informasi IBM,Jakarta,None,Full time,"Introduction
At IBM, work is more than a job – it’s a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you’ve never thought possible. Are you ready to lead in this new era of technology and solve some of the world’s most challenging problems? If so, lets talk.
Your Role and Responsibilities
As an Application Developer at IBM, you’ll work with clients to co-create solutions to major real-world challenges by using best practice technologies, tools, techniques, and products to translate system requirements into the design and development of customized systems. In your role, you may be responsible for:
Designing, coding, unit-testing, and perform FVT for cloud-native solution that built around: Microservices based modular designs, API driven microservices, Continuous release and improvement cycle via Agile, Event Driven Architectures, Containerized workloads, Serverless Architectures, Purposed databases.
Working in close collaboration with the development and QA team to ensure that defects found in are fixed in a timely manner. The employee will be ultimately responsible for ensuring that any shipped code is delivered on schedule and with quality.
Analyze and fix defects in existing applications and products.
Be part of open, transparent agile teams who always thrive for continuous learning and contribute towards continuous improvement.
SAPEG_24
Required Technical and Professional Expertise
+3 years of experience
Experience with any one modern programming language like NodeJS, JavaScript, Python and Spring farmwork.
Experience with front end Frameworks : ReactJS, Angular (any one of these)
Experience with containers, containers orchestration software, cloud platforms one of these are mandatory(IBM Cloud – Azure – AWS – Google cloud).
Knowledge/Experience with automating infrastructure, testing, and deployments using tools like Jenkins, Puppeteer, Selenium, Playwright, Cypress, or any other automation framework
Knowledge of Deployment tools like Jenkins, Travis: for ensuring the latest software release is packaged correctly, tested, and deployed to an application server.

Preferred Technical and Professional Expertise
None",None
Web Front-End Developer,PT Mitra Informatika,"Surabaya, East Java",Rp 4.300.000 – Rp 6.000.000 per month,Full time,"Job Description

1. Design, develop, & maintain application's UI through consistent and secure approach
2. Test & perform code deployment to production environment
3. Modify & enhance current application Front-End to adapt to business requirement
 Qualifications

1. Having deep understanding of OOP
2. Knowledgeable in HTML, CSS, & Javascript
3. Knowledgeable in Javascript Framework (Ext JS) is a plus
4. Responsible, honest, communicative, & having integrity
5. Able to work independently & in a group
6. Open to all degrees of education, as long as having knowledge/experience minimum 1 year in the related field

 Benefits
• Join very attractive and unique team that represent quality of generation
• Healthy and cozy working environment
• Handle big customer, big real problems
• Free lunch
• Working tools (Laptop, etc)
• Fun and humble company culture without any politics",None
Full-Stack Developer,PT Mentari Books Indonesia,Jakarta,None,Full time,"Full-Stack Developer  
 Mentari Group is looking for an experienced and skilled Full-Stack Developer to join our team. As a Full-Stack Developer, you will be responsible for both front-end and back-end development. You will collaborate with our UI/UX Designer and Project Manager to create a robust, scalable, and user-friendly system.
 Job Descriptions :
Develop and maintain front-end and back-end components of the system
Integrate UI designs from the UI/UX Designer into functional applications
Build and manage databases, servers, and APIs
Ensure the system is secure, scalable, and performs efficiently
Work closely with the project team to understand requirements and deliver high-quality solutions
Troubleshoot and resolve issues, optimize performance, and implement best practices 
 Qualifications:
Bachelor's Degree in Information Technology, Information Systems, Computer Scince, or related field
At least 3 years of experience proven on building systems or web applications
Proven experience as a Full-Stack Developer or similar role
Strong proficiency in front-end technologies (e.g., HTML, CSS, JavaScript) and frameworks (e.g., React, Angular, Vue.js)
Experience with back-end technologies (e.g., Node.js, CodeIgniter, Laravel) and database management (e.g., MongoDB, PostgreSQL)
Familiarity with version control systems (e.g., Git)
Strong problem-solving skills and attention to detail
Have experience in leading a project
Excellent communication and teamwork abilities
Have experiences handling UI & UX is a very strong plus
Ability to handle multiple tasks and meet deadlines
 Apply before August 22nd, 2024
All resumes will be handled strictly confidential and only shortlisted candidates will be contacted",None
Fullstack Developer,PT Bumi Amartha Teknologi Mandiri,"South Jakarta, Jakarta",None,Contract/Temp,"Requirements:
Proven experience as a Full Stack Developer with a strong focus on PHP.
Bachelor’s degree in Computer Science, Engineering, or related field (or equivalent experience).
Proficiency in front-end technologies: HTML, CSS, JavaScript, and frameworks like Vue.js or React.
Solid understanding of database management systems (MySQL, PostgreSQL).
Familiarity with version control systems (e.g., Git).
Experience with RESTful API development and integration.
Knowledge of security best practices in web development.
Experience with cloud services (e.g., AWS, Azure).
Familiarity with containerization tools (e.g., Docker).
Understanding of Agile methodologies and software development life cycle.",None
Senior React Developer,PT Pippeline Technologies Indonesia,"West Jakarta, Jakarta",Rp 15.000.000 – Rp 22.000.000 per month,Full time,"Position Overview:
As a Senior React Developer, you will be responsible for leading the development of scalable,
high-quality front-end solutions for our web applications. You will collaborate with product
managers, UX/UI designers, and back-end engineers to implement features that enhance user
experience while maintaining high performance, security, and code quality. 
 Responsibilities:
Lead the development of user-facing features using React.js and TypeScript.
Architect and implement highly responsive web applications.
Collaborate with cross-functional teams to define, design, and ship new features.
Optimize components for maximum performance across a vast array of web-capable devices and browsers.
Mentor junior developers and promote best practices for writing clean, scalable, and maintainable code.
Work closely with UX/UI designers to ensure the technical feasibility of designs and user experiences.
Implement best practices for state management (e.g., Redux, Recoil) and component-level design.
Identify and troubleshoot performance bottlenecks and front-end bugs.
Ensure code quality through code reviews, unit testing, and continuous integration.
Stay up-to-date with the latest React and front-end development trends and technologies.
 Qualifications:
5+ years of experience in front-end development, with at least 3 years of React.js experience.
Strong proficiency in JavaScript, TypeScript, HTML5, and CSS3.
Experience with state management libraries (e.g., Redux, MobX, Recoil, or Context API).
Strong understanding of React hooks, lifecycle methods, and component architecture.
Experience with RESTful APIs and integrating front-end applications with back-end services.
Familiarity with modern front-end build pipelines and tools (e.g., Webpack, Babel, NPM/Yarn).
Proficient in version control systems like Git.
Solid understanding of responsive design, cross-browser compatibility, and web standards.
Knowledge of testing frameworks like Jest, Enzyme, or Cypress.
Familiarity with Agile and Scrum methodologies.
Experience with Continuous Integration/Continuous Deployment (CI/CD) practices.
 Nice to Have:
Experience with GraphQL and Apollo Client.
Familiarity with server-side rendering (SSR) and Next.js.
Knowledge of Node.js and back-end development.
Experience with Progressive Web Apps (PWA).
Understanding of WebSockets and real-time communication.
Familiarity with Docker and containerized application development.
 Salary: IDR 15.000.000 - IDR 30.000.000
 Benefits:
Get to know how to work with our soft skills training (growth mindset, creative thinking, communication, professionalism, motivation & initiative, honesty & integrity, and time management).
Comfortable and family-friendly work environment.
Room to grow based on performance and not seniority.
International upper management team with open door policy.",None
Jr. Fullstack Developer (Web),PT Shaft Consulting Services,"South Tangerang, Banten",None,Contract/Temp,"Jr. Fullstack Developer (Web)

Requirements:
1-2 years of professional experience in Golang and ReactJS development.
Strong understanding of RESTful APIs and backend services.
Proficiency in HTML, CSS, and JavaScript.
Familiarity with database systems (SQL, NoSQL).
Knowledge of version control systems such as Git.
Excellent problem-solving skills and the ability to work independently or in a team.
Familiarity with Agile development methodologies is a plus.
Preferred Skills:
Experience with Docker and microservices architecture.
Knowledge of cloud services such as AWS, GCP, or Azure.
Familiarity with CI/CD pipelines.
Experience working with GraphQL.
Responsibilities:
Develop, test, and maintain scalable web applications using Golang for backend and ReactJS for frontend.
Collaborate with cross-functional teams to define, design, and ship new features.
Troubleshoot, debug, and upgrade existing software.
Write clean, well-structured, and maintainable code.
Work closely with the UI/UX design team to ensure the technical feasibility of designs.
Optimize applications for maximum speed and scalability.
 ",None
Frontend Engineer (React),PT Nomura Research Institute Indonesia,"Central Jakarta, Jakarta","Rp 12,000,000 – Rp 18,000,000 per month",Contract/Temp,"Description:
Design, develop and build highly scalable, cross-platform, and high-performance web/mobile applications using React and React-Native.
Apply design patterns and design principles to produce maintainable and easy to extend code.
Perform issue analysis, root-cause analysis, and issue resolution.
Write and manage technical documentation.
Requirements:
Strong proficiency in Typescript.
Outstanding skills in React and React Native
Strong understanding of user-friendly experience & interface, pay attention to details, and proficiency in HTML5, CSS3, React Native styling, and animation.
Experience in responsive web and PWA.
Extensive knowledge in using RESTful and GraphQL.
Experience working with Redux, Redux-Saga, Redux-Thunk, or MobX.
Have experience/exposure to cloud services (AWS/GCP).
Extensive knowledge in unit testing.
Ability to effectively communicate problems and solutions to the different team members.
Firm grasp in object-oriented, functional, or event-driven programming practices.
Good cross-team collaboration and communication skills.
Willingness to learn and adapt to different technologies.
Preferred:
Experience in Native Modules development with Java/ Kotlin or Swift.
Understands web and mobile applications profiling and able to improve the performance of components.
Experienced in Agile/Scrum development.
Benefits:
Competitive Salary
WFH
Technical Certification (AWS, GCP, Scrum)
WFH/WFO Allowances
BPJS Kesehatan & BPJS Ketenagakerjaan
Medical
Working Facilities (Laptop, Monitor, Table and Chair)",None
Fullstack Developer,PT Edubuild Pratama Indonesia,"Central Jakarta, Jakarta",None,Full time,"Responsible :
Develop back-end application
Develop and implement application base on Architecture design
Optimize application for max speed and scalability
Build a function and web application that interact with Restful API services
Responsible for debugging, maintaining , expanding and scaling application.
Stay plugged into emerging technologies/industry trends and apply them into operations and activities
Write and Maintain Documentation
Deliver project on-time and as specification
Collaborating with other team members to establish objective
  Requirement :
Candidate must possess at least a Bachelor's Degree, Computer Science/Information Technology or equivalent.
Minimum 1 years of software development with back-end tools : PHP frameworks (Laravel) and GoLang
Minimum 1 years of software development front-end tools : HTML5, CSS3, Bootstrap framework, JavaScript, Angular.js, React.js
Good understanding on async request handling, partial page update, AJAX
Experience with 3rd party libraries, APIs (JSON,XML, Restful).
Adequate knowledge of relational database systems (Postgres or MySQL)
Object Oriented Programming and web application development skill
Understanding in implementing automated testing(unit/function and integration testing)
Problem diagnostic and solving skills
Strong familiarity with Linux (uBuntu, CentOS, Etc..) and you feel very comfortable using the command line
Proven working experience in web programming
Good in Object Oriented Programming, Logic and Algorithm
Self-motivated and Team player",None
Web Frontend Engineer,PT Cerebrum Edukanesia Nusantara,"Banjaran, West Java",Rp 6.000.000 – Rp 8.000.000 per month,Full time,"Syarat dan Ketentuan:
Memiliki rasa penasaran dan keinginan belajar yang tinggi
Memiliki pengalaman 1-2 tahun di bidang frontend
Menguasai fundamental web development (HTML, CSS, JavaScripst)
Memiliki pengetahuan tentang version control system (Git)
Memiliki pengalaman mengimplementasikan API (REST API)
Mmeiliki pengalaman menggunakan Vue.js (Nuxt.js)
Mampu bekerja sama dalam tim, berkomunikasi dengan baik, dan juga seorang good learner",None
FULLSTACK DEVELOPER,PT JAYA AGUNG TEKNOLOGI,"North Jakarta, Jakarta",None,Full time,"JOB DESCRIPTION 
Contribute to impactful projects from start to finish. 
Creative and able to work as an individual or part of a team. 
Collaborate with peers, QA, BA, designers, DevOps or end-users to produce cuttingedge software solutions. 
Interpret business requirements into working solutions. 
Involved in solving the production issue efficiently. 
Evaluate and recommend tools, technologies and processes to ensure the highest quality of our product. 
Honest and always adapt to the latest technologies. 
 REQUIREMENTS 
Min. 3 years experience as a Fullstack Web Developer but fresh graduates and junior developers are welcome to apply. 
Good understanding of front-end technologies, including HTML5, CSS3, Javascript, Typescript (plus point), React, Redux, NextJs (plus point).
Knowledge and experience of one or more programming languages: Python, Golang (plus point). 
Having knowledge and experience of backend-end technologies, such as: Django, Fast API, Fiber (golang). 
Having knowledge and experience of using ORM framework, such as: Django ORM, SqlAlchemy. 
Having knowledge and experience of relational databases, such as : PostgreSql. 
Understanding in using version control (Git, Bitbucket) and Ticketing system (Jira) are plus points. 
Having experience in a scrum team would be an advantage. 
Familiar with container and container orchestration technology like Docker, Kubernetes are plus points. 
Familiarity with google cloud platform is a plus point.",None
Software Engineer (Web) - Accommodation,PT Trinusa Travelindo,Jakarta,None,Full time,"It's fun to work in a company where people truly BELIEVE in what they're doing!
    Job Description
As a Software Engineer in our Web Engineering Team, you will be at the forefront of delivering innovative, user-centric, and scalable web solution that directly impact how millions of our users find and book accommodations.
In this role, you'll get to:
Work with a diverse team of engineers, product managers, designers, data analysts, and QA to design, develop, and deliver seamless web applications.
Architect scalable, high-performance solutions, ensuring a fast and smooth user experience.
Write modular, well-structured code by applying software development best practices to ensure reusability, high-quality and maintainable code.
Continuously improve and optimize our web applications for speed, scalability, and best-in-class user interaction.
Write and maintain unit tests and UI tests to ensure the stability and reliability of your code.
  Requirements
Bachelor's degree in Computer Science or a related field (or equivalent experience).
3+ years of hands-on experience in web engineering (HTML5, CSS3, JavaScript, Typescript, React, Node.js, Next.js)
Experience with unit testing and UI testing frameworks (e.g., Jest, Mocha, Cypress, etc.)
Strong understanding of JavaScript promises and asynchronous programming.
Excellent problem-solving skills, with the ability to analyze complex technical issues and provide innovative solutions
Proactive attitude with the drive to take initiative and deliver results independently
Passion for learning: Eagerness to stay updated on emerging technologies and industry trends
Strong communication skills: Ability to explain technical concepts to non-technical stakeholders in a clear and concise manner
Experience collaborating with cross-functional teams in an Agile environment
A strong eye for design and attention to detail – delivering pixel-perfect interfaces
  If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",None
Front-End Developer,PT Enlight Manajemen Indonesia,"South Tangerang, Banten",Rp 5.000.000 – Rp 7.000.000 per month,Full time,"Front-End Developer needed to be placed in EduTech Company

What you will do:
Build and maintain user-facing features using HTML, CSS, and JavaScript.
Work with designers, backend developers, and product managers to create intuitive and dynamic user experiences.
Keep up to date with the latest industry trends, technologies, and best practices to continuously improve our front-end development practices.

What we need from you:
Proficiency in React, Next.js, and JavaScript.
Ability to work collaboratively in a team environment.
A portfolio of past work or contributions to open-source projects is highly desirable.",None
Full Stack Developer,PT Dipa Pharmalab Intersains (Dipa Healthcare),"South Jakarta, Jakarta","Rp 8,000,000 – Rp 10,000,000 per month",Contract/Temp,"Job Requirements
Diploma 3 or Bachelor Degree In IT
Minimum 1 year experience in related field
Good skill in Backend : PHP and Laravel or NodeJs
Good skill in Frontend : React or NextJS or Vue or Vite
Good skill in My SQL Database
Have knowledge about Flutter and/or experienced in developing apps is an advantage
Hand on experience with RESTful services and API's
Experience with Code version control such as Git
Familiar with development process using agile methodologies, especially Scrum framework
Full WFO - Kebayoran Lama, South Jakarta
Contract based : min. 1 year
 Job Responsibility
Create and develop application or related program based on user request
Maintain and manage program / apps
Create the user guide
Deploying and installing program / apps
Archiving documents in digital and hard copy (source code, user guide, report)
Giving advice, evaluation, recommendation and consultation related with the program
 INFORMASI RESMI DIPA HEALTHCARE!
DIPA HEALTHCARE tidak pernah melakukan pungutan biaya apapun, meminta pembayaran apapun atau menunjuk biro perjalanan / travel agent tertentu kepada para pelamar kerja.
Kami menghimbau kepada masyarakat agar berhati-hati dan mewaspadai adanya modus penipuan dalam proses penerimaan calon pekerja yang mengatasnamakan DIPA HEALTHCARE.",None
