Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Data Analyst,A&W Restaurants Indonesia,"North Jakarta, Jakarta",None,Full time,"Kriteria : 
1. Pendidikan S1 Mathematic / Statistics  
2. Memiliki pengalaman min. 4 tahun sebagai Data Analyst
3. Diutamakan memiliki pengalaman di industri F&B, Retail atau FMCG
4. Jujur, bertanggung jawab, disiplin dan teliti
5. Mampu bekerja dibawah tekanan
6. Bersedia lembur / bekerja di hari libur
 Tugas & Tanggung jawab :
1. Sales Team :
Limited time promotion analysis
Sales variance
2. Inventory Planning :
Analisa data
Production costing & forecast
Bekerjasama dengan divisi Supply Chain, Operations dan Marketing

 ",None
Solution Architect - Data/AI,PT Mitra Solusi Telematika,"South Jakarta, Jakarta",None,Full time,"We are seeking an experienced Solution Architect to lead the design and implementation of innovative Data & AI solutions. In this role, you will collaborate with stakeholders to understand business and technical requirements and architect optimal Data & AI solutions.
 Responsibilities:
Gather business and technical requirements from stakeholders
Design end-to-end Data & AI solutions
Develop technical architecture including data stack architecture, analytics environment and AI 
Determine technical feasibility and validate designs against requirements
Select appropriate technologies considering cost, scalability, ease of integration
Coordinate data scientist, data engineer, AI engineer,etc
Architect data pipelines, analytics architecture, and machine learning models
Apply statistical and predictive modeling techniques to extract insights
Communicate complex architecture trade-offs to executives and stakeholders
Stay up-to-date on technologies and trends in mining and natural resources
 Requirements:
2+ years experience as a Solutions Architect or similar role
5+ years experience as Data Scientist is preferable
2 or more in data platform project
2 or more in AI adoption project (Gen AI is preferable)
Strong statistical modeling, machine learning, and data science skills
Knowledge of data infrastructure, pipelines, storage, visualization
Ability to develop detailed technical requirements from business needs
Excellent communication and strategic thinking abilities
Comfortable explaining complex architectures and trade-offs
BS or MS in Computer Science, Statistics, Analytics, or related field
 ",None
Data Engineer Internship,PT Emos Global Digital,"East Jakarta, Jakarta",None,Contract/Temp,"Job Description
Collect and maintain data from various sources of information by building a data system or infrastructure.
Work with different business and technical teams to establish unified definitions, systems, and data governance for key metrics.
Identify, analyze and interpret trends or pattern in complex data sets, including telemetry from storage arrays and other IT infrastructure components.
Use advanced machine learning techniques to predict or alert in case of failures, and recommend actions that can mitigate or resolve them.
Develop predictive/segmentation models to understand our customers' behavior and convert that to actionables that will drive product/marketing/sales key metrics.
 Job Requirement:
Min. Bachelor Degree (S1) from Computer Science or Information System
Good knowledge in SQL, Python/R
Familiarity with Hadoop, SSAS or others
Familiar with Big Data 
Excellent analytical and problem solving
Willing to be in 6 months internship program (October 2024 - April 2025)
Willing to do internship Monday to Friday 08.00-16.30
 Placement: Kawasan Industri Pulogadung, East Jakarta.",None
AI Engineer / Machine Learning Engineer,PT Kinarya Alihdaya Mandiri,"South Jakarta, Jakarta",Rp 7.000.000 – Rp 10.000.000 per month,Full time,"Kualifikasi:
 Lulusan S1 Teknik Informatika, Sistem Informasi, Matematika, Stastistika, Data Scienties, Data Engineer
Pengalaman relevan selama 3-5 tahun dalam bidang AI/ Engineer / Machine Learning Engineer, Data Scienties, Data Engineer, 
Memiliki pengalaman atau maahir dalam bahasa pemrograman seperti My SQL, PostgreSQL, Python, R, atau Hadoop. 
Pengalaman dengan kerangka kerja/pustaka ML seperti PyTorch, NumPy, Pandas, dll.
Familiar dengan AI Generatif.
Familiar dengan database terstruktur (MySQL, PostgreSQL) dan tidak terstruktur (Elasticsearch, MongoDB)
Memiliki pengalaman langsung dengan platform cloud (AWS, GCP, Azure).
Poin Plus: Pengalaman MLOps, keterampilan yang kuat dalam pipelining, dan pengetahuan matematika yang solid.
Tugas dan Tanggung Jawab:
Mendesain, mengembangkan, dan mengimplementasikan model dan algoritma Machine Learning
Berkolaborasi dengan Team untuk memahami kebutuhan bisnis dan menerjemahkannya menjadi solusi
Mengoptimalkan dan meningkatkan alur kerja dan pipeline Machine Learning yang ada
Tetap mengikuti perkembangan terbaru dalam AI Engineer / Machine Learning dan mengintegrasikannya ke dalam produk kami
Mengembangkan dan mengelola solusi BigQuery, termasuk membuat dan menjalankan query, menulis prosedur, dan menggunakan BigQuery API untuk berinteraksi dengan data.
Mengoptimalkan query dan memastikan penyimpanan data yang efisien.",None
Data Analyst,PT Main Games Indonesia (Jakarta),"South Jakarta, Jakarta",None,Full time,"Data Analyst 
Responsibilities:
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques, and business strategies.
Assess the effectiveness and accuracy of new data sources and data-gathering techniques
Develop custom data models and algorithms to apply to data sets.
Coordinate with different functional teams to implement models and monitor outcomes.
Develop processes and tools to monitor and analyze model performance and data accuracy.
 Requirements:
Having 2-3 years of experience manipulating data sets and building statistical models.
Having experience using Python minimal 1 year.
Education background: Bachelor's degree, but preferable from a Master's degree in Statistics, Mathematics, or another quantitative field (Fresh Graduate Welcome). GPA must be 3.00+
Young and energetic person.
Strong problem-solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Deep knowledge of handling big data.
Knowledge of various machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests, proper usage, etc.) and experience with applications.
A drive to learn and master new technologies and techniques.
Adaptable to dynamic work environments.
Understanding gaming trends is a plus.
 Note:
There is a test for every suitable candidate.
Only the candidates who pass the test will be invited to an interview session.

 ",None
Senior Data Scientist,PT Aplikasi Karya Anak Bangsa (GO-JEK Indonesia),Jakarta,None,Full time,"If you’re a data scientist at heart, this role is for you! because you’ll be mining insights from the sea of data, building data products, and designing experiments with the ability to see the real-time impact of your contribution. You’ll get to work with a talented troop of business leads, product managers and fellow data folks, and spend a majority of your time diving deep into some of the most challenging analytical problems in the Gojek Marketplace - the brain that powers all of Gojek’s services - including Matchmaking, and Pricing streams.
What You Will Do
Understand business concerns and formulate them as technical problems that can be solved using data and math/stats/ML
Work with Product managers, Machine Learning Engineers, and Business Users to build, deploy, and scale Data Science solutions on Driver Experience and Earning related initiatives at Gojek that impact the driver’s livelihood
Use your experience in Data Science, Machine Learning, Software Engineering, distributed systems to rapidly prototype and deploy the systems to production
Work with Business teams to continuously refine, improve the systems to cater to ever-changing Gojek need
sAnalyze large volume data and generate insights that will be actionable
Design and conduct experiments to measure the impact of ML solutions or product features launched by Gojek Marketplace Team (Pricing and Matchmaking)
What You Will Need
Bachelor's/Master’s Degree in Computer Science, Statistics, Operation research or other quantitative fields, with 3-5 years of relevant experience
Hands-on experience in Statistics/ML fundamentals and demonstrated experience in Python, SQL, and basic visualization tools
Solid knowledge of Data Science and Machine Learning fundamentals, with proven experience to formulate Data Science solutions to business problems
Ability to write clear and concise technical documentation
Experience in taking Data Science models to production 
Expertise to conduct analysis independently for a business problem through data manipulation, formulation of hypotheses, design and statistical analysis of experiments to test them
About GoTo Group
GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.
About Gojek 
Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.
About GoTo Financial
GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.
GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.",None
Marketing Insight Intern,Private Advertiser,"South Jakarta, Jakarta",None,Contract/Temp,"PT. Pharos Indonesia one of the leading pharmaceutical manufacturing companies in Indonesia is currently looking for Marketing Insight Intern.
 Job Descriptions:
Maintain dashboards through Power BI and Looker Studio platforms.
Carry out routine data processing related to marketing & sales for internal purposes.
Apply machine learning concepts for data processing and visualization.
Requirements:
Bachelor's degree in Industrial Engineering, Business Administration, Communication Science, Management, or other relevant fields.
Fresh graduates are welcome to apply (internship experience as Data Scientist or Data Analyst will be an added value).
Proficient in using Ms. Office Excel and able to apply various programming languages (Python/SQL/SPSS).
Qualified individual with good communication skills, detail-oriented, agile, creative thinking, good stress management, and good time management.
Willing to be stationed (WFO) in head office at Kebayoran Lama, South Jakarta.",None
BI Analyst,Private Advertiser,"Bandung, West Java",None,Contract/Temp,"Job Objective: As a Business Intelligence (BI) Analyst, your role is to leverage data to provide insights and support data-driven decision-making for business operations. You will work with various teams to transform raw data into actionable insights through reporting, dashboard development, and advanced data analysis, ultimately contributing to the company's growth and strategic initiatives.
Job Responsibilities:
 Develop and maintain BI dashboards to track key business metrics, providing insights into product usage, growth, and customer behavior.
Analyze large datasets to uncover trends, patterns, and business opportunities, translating data into meaningful insights.
Collaborate with cross-functional teams including Product, Engineering, and Marketing to define data requirements and align BI solutions with business objectives.
Provide regular reports and visualizations on performance metrics, delivering them in written or presentation formats to stakeholders.
Identify, define, and implement new data models or improve existing ones to enhance data-driven decision-making.
Continuously monitor and evaluate the effectiveness of BI tools and solutions, recommending improvements as needed.
Ensure the accuracy, consistency, and reliability of data through effective governance and quality control practices.
Job Requirements:
Bachelor's Degree in Computer Science, Information Systems, Business, or a related field.
Minimum 2 years of experience in Business Intelligence, Data Analytics, or a related role.
Strong proficiency in SQL, data modeling, and database management.
Experience using BI tools such as Tableau, Metabase, or Power BI.
Knowledge of statistics and experience using tools like Jupyter Notebook for deeper analysis.
Advanced Excel skills for data analysis and reporting.
Strong problem-solving skills, attention to detail, and ability to manage multiple tasks.
Excellent communication and teamwork skills, with the ability to collaborate effectively across departments.
Curiosity-driven mindset with a passion for finding insights in data to drive business success.",None
Data Analyst Staff,PT Sepeda Bersama Indonesia,"South Tangerang, Banten",None,Full time,"Job Summary: The Data Analyst collects, processes, and analyzes data to help organizations make informed business decisions. This role involves interpreting complex data sets and translating them into actionable insights.
Key Responsibilities:
Gather and clean data from various sources for analysis.
Conduct statistical analysis and create data models.
Visualize data using tools like Tableau, Power BI, or Excel.
Prepare reports and presentations to communicate findings to stakeholders.
Collaborate with departments to understand data needs and provide insights.
Monitor data quality and maintain databases.
Qualifications:
Bachelor’s degree in Data Science, Statistics, Computer Science, or related field.
Experience with data analysis tools and programming languages (e.g., SQL, Python, R).
Strong analytical and critical thinking skills.
Excellent attention to detail and organizational skills.
Ability to communicate complex data findings in a clear manner.
Placement in Alam Sutera, South Tangerang",None
Data Analyst,Private Advertiser,"West Jakarta, Jakarta",Rp 6.000.000 – Rp 9.000.000 per month,Full time,"Deskripsi Pekerjaan:
Mengolah data dan menyajikan laporan untuk management & user
Menganalisis dan menafsirkan kumpulan data yang berkaitan dengan bisnis perusahaan
Menganalisa data untuk pendukung pengambilan keputusan
Berkoordinasi dengan divisi lain untuk menghasilkan laporan yang dibutuhkan
Membantu menerjemahkan data ke dalam visualisasi, metrik, dan tujuan

Kualifikasi:
Pendidikan minimal S1 Jurusan Statistik/ Matematika (IPK minimal 3.00)
Berpengalaman bekerja minimal 1 tahun sebagai Data Analis (bidang Retail lebih disukai)
Mengoperasikan Microsoft Excel
Kemampuan riset dan analisa yang tajam
Teliti, cekatan, jujur, dan pekerja keras
Berpikir kritis saat memecahkan berbagai solusi dari permasalahan yang ada
Berpikir logis dengan memanfaatkan berbagai metode",None
Machine Learning Engineer,PT Nomura Research Institute Indonesia,Jakarta,"Rp 16,000,000 – Rp 24,000,000 per month",Contract/Temp,"JOB DESCRIPTIONS

A Machine Learning Engineer trains, validates and evaluates machine learning and deep learning models which perform predictive tasks in various domains such as computer vision, natural language understanding and time-series analysis. Some examples include visual recognition models, activity detection using sensor data and demand forecasting.
Translate and refine business goals into appropriate machine learning objectives.
Design and implement ML/DL solutions and integrate them with various Big Data platforms and architectures.
Create and maintain ML pipelines that are scalable, robust, and ready for production.
Collaborate with domain experts, software developers, and data scientists.
Troubleshoot ML/DL model issues, including recommendations for retrain, re-validate, and improvements/optimization.

REQUIREMENTS:
Hands-on experience in building ML models deployed into real-world business applications or research.
Working knowledge of ML/DL algorithms (classification, regression, clustering, hyperparameter tuning, etc).
Proficiency with Python and libraries for machine learning such as scikit-learn and pandas.
Good understanding of Deep learning frameworks such as Tensorflow, Keras, PyTorch, MXNet, etc.
Experience in using computer vision libraries such as OpenCV, PIL.

PREFERRED:
Experience working with cloud services platform (AWS or GCP) to build ML/DL pipelines.
Experience in multi-GPU model training with CUDA.
Experience in ML experiment tracking tools (e.g. WandB, Neptune, TensorBoard).
Experience in model deployment using Docker (e.g. AWS SageMaker, Google Kubernetes Engine).
Experience in model compression or quantization for on-edge-device inference.
Experience with Continuous Integration and Continuous Delivery(CI/CD).
Relevant certifications in machine learning and cloud technologies (e.g., AWS, Coursera) would be a plus.

Notes:
Work Remotely: Yes",None
Project Data Management,Private Advertiser,"Melak, East Kalimantan",None,Contract/Temp,"Tujuan Jabatan:
Melakukan akuisisi dan pengumpulan data teknis dan administrasi kegiatan proyek untuk selanjutnya diarsip dan klasifikasikan supaya cepat dan mudah dilakukan tracing, melakukan analisa statistik, historikal – kronologis, serta penyiapan dokumen sebagai evidence, audit maupun compliance.
 Deskripsi Perkerjaan:
Data Acquistion Capture: Melakukan pengambilan dan pengumpulan data Teknik dan administrasi dari internal departemen maupun dari eksternal (kontraktor/konsultan) seperti: design, notulensi, hasil tes, statistik cuaca, progres lahan, level air, laporan, proses inputing, formatting, penyimpanan, evidence dan pencarian data yang berhubungan dengan kegiatan proyek.
Data Storage Organizing: Melakukan pengarsipan, pengklasifikasian, taksonomi yang efisien dan informatif dan mudah untuk melakukan tracing.
Data Integration & Analysis: Menyajikan data statistik dari sumber data masuk, mendeteksi tren/pola nya, prediksi serta memberikan input kepada manajemen dari analisa tersebut.
Data Historical & Evidence: Memonitoring historikal dan revisi dokumen keluar-masuk proyek, termasuk evidence waktu supaya tercatat secara sistematis supaya mendapatkan kronologis yang akuntabel.
Data preparation: Menyiapkan dan menyajikan data/evidence dengan cepat kepada manajemen dalam waktu singkat jika ada klaim maupun audit.
 Kualifikasi:
S1 Statistik, Bisnis Manajemen, Ilmu Komputer, Teknik Industri dan bidang terkait.
Fresh graduate atau maksimal 2 tahun di posisi yang sama.
Mampu mengoperasikan Ms. Office (Excel).
Memiliki lisensi SIM A.
Bersedia ditempatkan di Lokasi Kerja Site, Melak, Kalimantan Timur.
 Tentang Perusahaan:
COAL MINING
Our Company is the sub-holding company established in 2012. The focus of Our activites are on coal production and trading activites with main business operations located in Melak, East Kalimantan. Our Company is dedicated to provide energy for Indonesia and the world to grow sustainably.",None
Data Processing Executive,PT Kao Indonesia,"South Jakarta, Jakarta",None,Full time,"Responsibilities :
Using the ‘software’ to prepare and process survey data for tabulation.
Data cleaning and validating using the ‘software’.
Running bespoke project analyses for consulting groups.
To ensure all reporting and management requests are accurate and delivered on time.
Data analyze.
Requirements :
Candidate must possess at least a Bachelor's Degree from Information System, Informatics Engineering, or Statistics.
Excellent skills in Microsoft Excel, SPSS and programming experience (i.e. VBA, SPSS, Python)        
Having 1-2 experiences in market research data processing/analysis/tabulation.
Having excellent communication skills, analytical and numerical skills, problem solving, and interpersonal skills.
Strong initiative, negotiation skills, attention to detail.
Ability to deliver results, meet deadlines, and manage time effectively.
Having excellent customer focus and handling skills.
  ",None
Data Labelling,PT Main Games Indonesia (Jakarta),"South Jakarta, Jakarta",None,Full time,"Exciting Data Labelling Opportunity!
Requirements:
Strong attention to detail and ability to maintain high levels of accuracy.
Basic understanding of data labeling concepts.
Great communication and collaboration skills.
A firm grasp of the English language.
Strong analytical and problem-solving skills.
Ability to follow instructions and guidelines meticulously.
 Good to have:
Ability to read and understand code snippets is a plus (e.g., HTML, Python).
A basic understanding of prompting techniques for AI models.
Previous experience in data labeling or annotation is a plus.
Familiarity with machine learning concepts (e.g., object detection, classification).
Passion for video games, content creation, streaming, and the gaming industry.
 Responsibilities:
Accurately label and categorize data.
Collaborate with some divisions.
Utilize Excel/Spreadsheet to organize and present data clearly and concisely.
Contribute actively to team discussions and brainstorming sessions.
Support and provide data for PM, Data Analyst, AI Engineer, Web Dev, and Marketing team.
 ",None
Data Analyst,PT Magna Hardware,"Central Jakarta, Jakarta",None,Full time,"Deskripsi Pekerjaan:
Merancang dan memelihara sistem data dan database
Mengidentifikasi data dari sumber primer dan sekunder, kemudian menata ulang data tersebut sehingga dapat lebih mudah dibaca
Menyiapkan laporan untuk kepemimpinan eksekutif yang secara efektif dan menggunakan data yang relevan
Menggunakan alat statistik untuk menginterpretasikan kumpulan data
Berkolaborasi dengan programmer, engineer, dan pemimpin perusahaan untuk mengidentifikasi peluang untuk perbaikan proses
 Kualifikasi: 
Berusia 20 - 30 tahun
Pendidikan terakhir min. S1 Teknik Informatika / Management Informatika / Setara
Pengalaman bekerja min. 1 tahun di bidang Data Analyst / Management System
Mampu mengoperasikan Microsoft Office ( Word, Excel, Powerpoint )
Mampu dan menguasai rumus Microsoft Excel min. level Intermediate",None
Commercial Operations Intern,PT Schneider Electric,"Cilandak, Jakarta",None,Full time,"Commercial Operations Intern
-
00940P
Assist in collecting, cleaning, and analyzing large datasets to extract meaningful insights.
Support the development of data models, visualizations, and dashboards to aid decision-making processes.
Collaborate with cross-functional teams to understand business requirements and contribute to data-driven solutions.
Contribute to the enhancement of data quality and integrity through data validation and verification processes.
Participate in ad-hoc data analysis projects and present findings to stakeholders.
Qualifications
Pursuing a degree in  Data Science, Statistics, Computer Science, Engineering, or a related field.
Familiarity with data analysis tools and programming languages such as Python, R, SQL, or others.
Strong analytical and problem-solving skills with a passion for working with data.
Ability to communicate findings effectively and work collaboratively in a team environment.
Eagerness to learn and adapt to new technologies and analytical methods.
Primary Location
:
ID-DKI Jakarta-Jakarta-Cilandak
Schedule
:
Full-time
Unposting Date
:
Ongoing",None
Data Engineer,Kompas Gramedia - KG Media,"Central Jakarta, Jakarta",None,Full time,"Job Descriptions :
Design and develop data integration pipelining
Design data modeling for storing the data
Collaborate with stakeholders to design data models and pipelines
Manage the infrastructure behind the pipelines and data storage
Monitor and troubleshoot data pipelines
Job Requirements :
Experienced in Python and SQL
Experienced in creating data pipelines
Experienced in data modelling
Familiarity with cloud platforms such as AWS and GCP
Familiarity with the git versioning tool
Familiarity with Apache Airflow is a plus
Familiarity with docker and kubernetes is a plus",None
DATA ANALIS,PT Nusapro Telemedia Persada,"South Jakarta, Jakarta",None,Full time,"DATA  ANALIS
  Kriteria.
· S1 Ilmu Komputer/ Sistem Informatika / Statistik atau Jurusan Terkait.
· IPK Minimal 3
· Usia maksimal 35 Tahun.
· Pengalaman minimal 3 tahun, sebagai Data Analis atau posisi terkait.
· Mahir mengolah data dengan menggunakan Excell untuk analisis data (Pivot Tables, V-Look Up, H-Look Up, dan formula lanjutan lainnya).
 · Pengalaman dalam menulis query SQL untuk mengekstrak, memanipulasi, dan menganalisis data.
  Keterampilan  Teknis.
. Penguasaan Microsoft Excel tingkat lanjut
. Kemampuan dalam menulis dan mengoptimalkan query SQL
. Pemahaman tentang tools visualisasi data seperti power BI, Tableau (nilai tambah)
. Pengalaman dalam bekerja dengan database  seperti MySQL, Oracle atau SQL Server.
  Tugas & Tanggung Jawab. 
· Mengumpulkan, menganalisa, dan menginterpretasikan data dari berbagai sumber. · Menyusun laporan secara berkala.
· Melakukan query data dari database menggunakan SQL atau tools sejenis untuk mengekstrak dan menganalisis.
· Menyiapkan laporan dan dashboard menggunakan Microsoft Excel, termasuk penggunaan fungsi lanjutan seperti pivot table, v-lookup, h-lookup dan formula lainnya.
· Memelihara dokumentasi terkait analisis data dan metodologi yang digunakan.
. Berkolaborasi dengan team untuk memahami kebutuhan data dan menyediakan solusi analitik yang tepat.",None
Data Analyst,PT Otewe Maju Bersama,Jakarta,None,Full time,"KUALIFIKASI
1. Pendidikan min. S1 Jurusan Matematika, Statistika, Ilmu Komputer, Ekonomi, Teknik
Industri atau bidang terkait lainnya.
2. Pengalaman min. 1 - 3 tahun sebagai Data Analyst.
3. Familiar dengan tools analitik, seperti; Excel, SQL, R, atau Phyton.
4. Memahami software visualisasi data, seperti; Tableu, Power BI, atau Google Data
Studio.
5. Kemampuan dalam analisis statistic dan pengolahan data.

JOB DESKRIPSI
1. Membuat dan menganalisa sales dan material usage inventory.
2. Menganalisa dan merekomendasikan range harga beli bahan baku untuk Purchasing
Dept.
3. Membuat, menganalisa, dan memberikan saran perhitungan optimalisasi cost menu paket
/ promo / new product launch.
4. Membuat laporan berkala dan dashboard visual yang mudah dipahami untuk
menampilkan hasil analisis.
5. Mengidentifikasi masalah dalam data dan memberikan solusi yang berdasarkan analisis
mendalam.",None
DATA ANALYST,PT Pesta Pora Abadi,"Malang, East Java",None,Full time,"Kualifikasi :
Minimal 2 tahun pengalaman kerja di bidang analisis data 
Diutamakan berpengalaman dalam bidang Talent Management perusahaan F&B
Mahir menggunakan excel dan spreadsheet dengan kemampuan minimal tingkat advanced 
Berpengalaman dalam membuat dan memelihara dashboard visualisasi data menggunakan tools seperti Tableau, Power BI, atau Looker Studio 
Diutamakan berpengalaman dalam bidang Talent Management perusahaan F&B
Mengetahui bagaimana mengelola model data hingga pengembangan database
Mampu mengidentifikasi, menganalisa, menafsirkan tren atau pola, serta saran perbaikan training 
Memiliki pengetahuan tentang kebijakan privasi data dan regulasi data 
Bersedia ditempatkan di Malang
 Job Description :
Mengumpulkan dan menganalisis data kinerja dari seluruh program Academy
Mengembangkan mekanisme evaluasi yang efektif dan sesuai dengan kebutuhan organisasi
Mengelola database terpusat untuk semua aktivitas Academy
Memastikan integritas, akurasi, dan keamanan data 
Mengembangkan dan memelihara sistem pelaporan data
Menyiapkan laporan reguler dan ad-hoc untuk berbagai pemangku kepentingan 
Membuat dashboard dan visualisasi data yang informatif
Menyediakan laporan berkala tentang efektivitas program dan status kompetensi karyawan",None
Data Management Coordinator,Ofi Indonesia,"Bandung, West Java",None,Contract/Temp,"Who are we?
ofi is a global leader in food & beverage ingredients. Pioneers at heart, we operate at the forefront of consumer trends to provide food & beverage manufacturers with products and ingredients that will delight their consumers. Making a positive impact on people and planet is all part of the delight. With a deep-rooted presence in the countries where our ingredients are grown, we are closer to farmers, enabling better quality, and more reliable, traceable and transparent supply. Supplying products and ingredients at scale is just the start. We add value through our unique, complementary portfolio of natural, delicious, and nutritious products. With our fresh thinking, we help our customers unleash the sensory and functional attributes of cocoa, coffee, dairy, nuts, and spices so they can create naturally good food & beverage products that meet consumer expectations. And whoever we’re with, whatever we’re doing, we always make it real.
Responsibilities
Organize the process of data collection in Aceh and West Java
Liaise with cooperative to ensure data collection
Liaise with the M&E manager and externals to ensure data management is aligned to ofi’s and customer’s guidelines
Be responsible for data collection from field staff data particularly updating training data
Analyze and provide insights based on the data collected.
Provide guidance and support to the field team on how to improve the data collection at farm level.
Clean data In terms of cluster farmer list, TASQ upload
Update FARMS 
Qualifications
Bachelor's Degree in the Agriculture/Forestry or related fields, with experience on data management/statistics and good knowledge skills on Microsoft Excel.
Minimum three years of working experience in a related field.
Good communication skills (in-Person and written): communicate effectively, and concisely in person.
Critical thinking, problem-solving, and integrative thinking to be able to drive the future of agriculture.
Have knowledge and basic experience on GIS/mapping
Have experience with the data management and in managing dashboard data
Willing to be placed in Aceh and/or West Java (Bandung)
At ofi, we celebrate our diversity. ofi provides equality of opportunity for all persons with respect to hiring without discrimination on the grounds of race, color, religion, national origin, gender, pregnancy, age, disability, veteran status, or sexual orientation. All employment decisions will be based on qualifications, merit, and business needs.
Location: Aceh and/or West Java, Indonesia
 ",None
Data Engineer (Talend Hadoop),PT Lentera Bangsa Benderang,"North Jakarta, Jakarta",None,Contract/Temp,"Qualifications:
Bachelor's degree in Computer Science, Information Technology, or a related field.
Minimum of 2-3 years of experience as a Data Engineer or in a similar role.
Proven ability to manage and optimize the Cloudera Data Platform.
Strong experience with Talend Cloud or similar ETL tools.
Expertise in designing and implementing data warehouses, including dimensional modeling (fact and dimension tables).
Experience in creating and managing data marts and OLAP cubes.
In-depth knowledge of SQL and relational databases.
Familiarity with programming languages such as Python or Java.
Strong understanding of data governance and data quality principles.
Strong analytical skills and attention to detail.
Good communication skills and ability to work in a team.",None
Senior Data Analyst (Finance Data Warehouse),PT Solusi Transportasi Indonesia,Jakarta,None,Full time,"Company Description
About Grab and Our Workplace
Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.
Job Description
Get to Know Our Team
We focus on humanizing big data, bridging the gap between technical and operational teams, and using data to align with strategic goals. If you enjoy challenges and love discovering new ways to interpret data, then you'll be a perfect fit in our team.
Get to Know the Role
As a Data Analyst specializing in the Finance domain, you will be the expert in using data to analyze performance across markets and lines of business. You will partner with management and operational teams to dive deep into core issues and use data to provide solutions. Additionally, you'll collaborate with expert teams to roll out products and services, expanding Grab's data universe for richer insights and leading new data analytics capabilities within the Finance Data Warehouse. You'll reporting to Principal Data Scientist (Analytics).
The Critical Tasks You Will Perform
Design market/business intelligence reports, performance measurement dashboards, and other data products, with a focus on the Finance domain.
Work with Finance Operations teams and Engineers to integrate new Grab products into the Financial Data Warehouse.
Provide expert insights and guidance on questions related to finance data.
Lead the rollout of new data analytics capabilities in the Finance Data Warehouse and drive data-led initiatives across Grab.
Collaborate with cross-functional teams to build richer data insights and support product/service rollouts.
Qualifications
The Essential Skills You Will Need
Bachelor's degree in Analytics, Statistics, or Engineering.
1+ years of experience (or multiple internships) in Analytics, Business Intelligence, or Data Science in an internet or 'Direct to Consumer' company with complex, high-velocity data.
Foundation in SQL for data query and manipulation, and experience with data visualization tools like PowerBI.
Experience with DBT, Snowflake, and multidimensional modeling.
Experience with Big Data technologies (e.g., Spark, PySpark, Databricks) is a plus.
Additional Information
Life at Grab
We care about your well-being at Grab, here are some of the global benefits we offer:
We have your back with Term Life Insurance and comprehensive Medical Insurance.
With GrabFlex, create a benefits package that suits your needs and aspirations.
Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave
We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges.
What we stand for at Grab
We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",None
