Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Senior Data Analyst Marketing,PT Multi Star Rukun Abadi (Sharon Bakery),"Majalaya, West Java",None,Contract/Temp,"KUALIFIKASI :
Gelar Master/Sarjana (s1) dalam ilmu perhitungan kuantitatif (Spt : Matematika, Statistik, Fisika, Teknik, Komputer Sains, Analisa Data, Pembelajaran Mesin)
Memiliki pemahaman teoretis yang baik mengenai model statistik yang relevan, cara kerja, asumsi, dan batasannya.
Pengalaman 2-5 tahun mengembangkan model kredit di bidang Ritel/UKM, kartu kredit, analisis pedagang, aplikasi/perilaku/koleksi, model deteksi penipuan merupakan nilai tambah.
Memiliki pengalaman dalam siklus hidup pengembangan model untuk data scientist (pelatihan, pengujian, penyetelan, dan pemantauan kinerja) merupakan nilai tambah.
Memiliki pengalaman dalam visualisasi data dan dashboard design; mahir dalam alat visualisasi (misalnya Tableau) merupakan nilai tambah.
Memiliki pengetahuan dalam setidaknya 2 bahasa berikut: Python, R, SQL.
Memiliki pengalaman dengan IRB, IFRS9, dan peraturan lokal untuk negara-negara ASEAN merupakan nilai tambah.
Memiliki pemahaman tentang manajemen data dan infrastruktur data.
Terbiasa dengan lingkungan kerja yang dinamis, mandiri, fleksibel, dan kreatif.
Memiliki komitmen terhadap Misi dan nilai-nilai perusahaan
 DIMOHON AGAR MELAMPIRKAN RESUME SEBAGAI SYARAT INTERVIEW :
KTP & Photo terbaru
Kartu Keluarga (KK)
Surat Izin Mengemudi (SIM)
CV
Ijazah
Paklaring.
Deskripsi pekerjaan dan detail pengalaman kerja.",None
Sr. System Analyst,PT Infinitium Solutions,"Central Jakarta, Jakarta",None,Full time,"WHY WE NEED YOU
Define application problem by evaluating procedures and processes to produce specifications for new or modified system.
Analyse how well software, hardware, and the system application to fit the business needs of clients.
Translate business requirement into system requirement into functional and technical specification document.
Implement system requirements by defining and analysing system problems and specifications, designing and testing standards and solutions.
Identify options for potential solutions or alternative workflow solution and assess them for both technical and business suitability
Collaborate with Business Analysts, Project Leads and IT team to resolve issues and ensuring solutions are viable and consistent.
Define and coordinate the execution of testing procedures, and develop test cases to serve the overall quality assurance process.
Create system guidelines and manuals for new or existing system application.
Conduct user training sessions and workshops on system processes and provide support.
Conduct regular reviews of systems and generating reports on efficiencies and improvement areas.
Keep up to date with technical and industry developments.
 GOOD TO HAVE
Candidate must possess at least a Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree, Computer Science/Information Technology or equivalent.
Candidates who have minimum 5 years of working experiences are welcome.
Strong skillset in JAVA and SQL, JSON, API
Preferably with Agile implementation experience in any project
Participated in projects dealing with tools/practises such as Jira, Confluence, and Agile/Scrum Methodology
Fluent in spoken and written English with good communication, consultative and interpersonal skills
Analytical thinking and problem solving, and being detail-oriented and capable of delivering a high level of accuracy.
Candidates who have automation testing knowledge with Selenium, Python, Robot Framework, Testim Tool would have an added advantage.
Good in English Spoken (Must Be)
Location Work at Central Jakarta Nearby Sudirman Station",None
Economist Analyst,PT Wahana inti Narendra,"Central Jakarta, Jakarta",Rp 20.000.000 – Rp 30.000.000 per month,Full time,"Kami adalah perusahaan yang bergerak dibidang Penyedia tenaga alih daya, saat ini salah satu klien kami yang berlokasi di Jakarta Pusat dari Industri perbankan, sedang membutuhkan Economist Analyst dengan detail sebagai berikut :
Kualifikasi
Pendidikan minimal S2 dengan IPK minimal 3.00 (WAJIB)
Lulusan dari Ilmu Ekonomi , bidang Moneter dan keuangan akan lebih disukai
Memiliki pengalaman sebagai analis data minimal 1 tahun
Wajib memiliki pengalaman sebagai data analis dibidang Ekonomi Moneter / Keuangan / Sistem pembayaran / Pasar Modal / Data Analis Keuangan / Perbankan / Macro Ekonomi
Wajib memiliki sertifikat dibidang Data analis perbankan yang diakui secara international (Chartered Financial Analyst (CFA) / Certified Financial Risk Manager (FRM) / Certified Credit Risk Analyst (CCRA) / Certified Banking & Credit Analyst (CBCA) / Data Science in Finance (CFI)  dan lainnya yang relevan
Wajib Mahir dalam Ms Excel dan Word",None
Data Analyst,Mega Insurance,Jakarta,None,Full time,"Responsibilities
Collecting data on existing customers from the marketing team
Analyzing trends in existing customer data to uncover specific patterns, with the goal of creating a customer retention program
Requirements
• Expected young candidate maximum 28 years old.
• Fresh graduates are welcome to apply or professional with maximum 1 year of experience.
• Graduated from reputable university with minimum GPA of 3.00.
• Bachelor Degree (S1) or Master Degree (S2) Actuary or Statistics.
• Showing excellent personal quality in continuous learning, analytical thinking, teamwork, and achievement",None
Business Analyst (Madiun),PT Bina Artha Ventura,"Madiun, East Java",None,Full time,"Tanggung Jawab Pekerjaan :
Pengelolaan Portfolio Pinjaman
Melakukan verifikasi terhadap dokumen KYC, memastikan bahwa klien tersebut benar benar ada, serta sesuai dengan kriteria kelayakan pinjaman Bina Usaha dan Bina Kios.
Mengirimkan aplikasi pinjaman ke Kantor Pusat untuk melakukan BI Checking.
Melakukan verifikasi terhadap evaluasi pinjaman yang telah dilakukan oleh Business Officer (BO) sebelumnya dan memastikan bahwa informasi yang digali Business Officer (BO) telah lengkap dan akurat.
Merekomendasikan jumlah (plafon) penyertaan modal kerja serta lama penyertaan (tenor) yang sesuai, kemudian mengajukan proposal pinjaman tersebut kepada Komite Kredit.
Melakukan evaluasi atau analisa ulang, bila Komite Kredit menyarankan hal itu.
Melakukan kunjungan monitoring pinjaman.
Pengembangan Sumber Daya Manusia
Mengarahkan Business Officer (BO) ketika di lapangan, terutama saat melakukan evaluasi pinjaman.
Membantu pelatihan para Business Officer (BO), berkoordinasi dengan divisi training.
Pelaporan pada Credit Manager / IL Prod Head di kantor Regional / Kantor Pusat
Membantu Branch Manager dalam pembuatan report mingguan dan bulanan.
Membantu dan bekerjasama dalam aktivitas di kantor cabang
Bila dibutuhkan, akan membantu pekerjaan Branch Manager.
Mendokumentasikan dan melaporkan feedback dari klien, yang berhubungan dengan fitur produk.
Tugas dan tanggung jawab lain jika disebutkan secara spesifik.
Kualifikasi:
Minimal S1 dari semua jurusan
Pengalaman minimal 1 tahun sebagai Credit Analyst atau sebagai Senior Business Officer dari Banking atau Financial Industry
Mempunyai pengetahuan proses kredit
Mempunyai kemampuan analisa yang baik
Mampu mengoperasikan Excel dan aplikasi Microsoft Office.
Bersedia ditempatkan di wilayah Madiun.",None
Data Annotator - Transsion,PT Carlcare Service Ila,"West Jakarta, Jakarta",None,Full time,"Job Responsibilities
As an AI linguistic Data Engineer in AI language research and development, and data production related positions, you will participate in the research and development of language rules, data collection, sorting and labeling, etc., to provide high-quality data support for our Machine Learning algorithms and models. You will work closely with our team and be responsible for completing the following main tasks:
1. Participated in the research and development of linguistic rules.
2. Collect, organize, and annotate language data for AI model training and optimization.
3. Focus on the learning and auxiliary formulation of specific link standards in data production; data labeling quality inspection, model effect evaluation; and training of labeling personnel.
4. Learn to understand AI-related business processes and algorithmic processes, including but not limited to automatic speech recognition , natural language processing, and Text To Speech.
5. Other business related work.

Qualifications
1. Bachelor degree or above, majoring in language or linguistics is preferred.
2. Solid foundation in theoretical linguistics, with a strong interest and passion for linguistic research, and a strong interest in applying linguistic knowledge to the industrial field.
3. Proficient in the target languages, with good listening, speaking, reading, and writing skills, able to accurately understand and express language characteristics.
4. Able to communicate in Chinese or English, familiar with Chinese is preferred.
5. Proficient in using Praat for audio analysis and annotation is preferred.
6. Proficiency in writing scripts in a language (such as python) for data processing is preferred.
7. Strong sense of responsibility and teamwork spirit, able to complete tasks on time.",None
Data Analyst (Spare Part Management),"PT SMART,Tbk","Central Jakarta, Jakarta",None,Full time,"Job Description Summary
Responsible for analyzing spare parts inventory & availability and suggest improvements to cut cost & improve the entire process.

Job Description
Extracting data from various sources to various formats (database, BI Tools, Excel,etc)
Designing & implementing database
Creating reports with appropriate visualization to accommodate the information needs of internal and external users
Identifying, analyzing and interpreting data
Producing insight that are useful for business
Presenting analysis result and findings
Experienced in using ERP (SAP), CRM, Coupa, Office, SQL, Queries, SQL Server, I Tools (MicroStrategy, Power BI, Tableu, etc) and Statistical Software is a plus
Accustomed to querying, creating reports and presentation
Experienced with big data tools & business process improvement method (Six Sigma, Lean Management, PDCA, etc) is a plus
 Job requirements:
S1 in Information Technology 
Having 2-3 years experiences as data analyst
Good knowledge in Excel/ERP/SQL/Power BI/Tableu/Coupa
Good analytical thinking
""Our company has never levied any fees for the recruitment process nor has it required to order tickets and accommodation through a certain travel agent or certain person""",None
CS Reporting and Data Analyst,Halodoc,"South Jakarta, Jakarta",None,Full time,"You are expected to provide comprehensive reports and insights to the CS Department and other departments to highlight and resolve customer issues. You will deliver your reports to CS Assistant Manager.
Key Responsibilities:
Maintain databases, dashboards, and report collections of Customer Service
Collect, analyze, and interpret business data into proper reports
Pro-actively approach related various departments to collect data that are related with CS department
Monitor and analyze KPIs to ensure the CS team are align with company goals and business
 Qualifications:
Able to join as soon as possible
Min. Bachelor Degree of any relevant degree/major
Proficient in English (professionally - speaking and writing)
Have decent experience as a Data Analyst & Reporting in Customer Service will be an advantage
Familiarity with Ms. Excel, Google Spreadsheet, and/or other statistic and numerical platforms/tools
Strong mathematical & numeracy skills
Excellent analytical skill - able to identify trends, patterns, and insights from data
Strong attention to detail",None
Product Analyst,PT HEJAZ FINANCIAL SERVICES,"South Jakarta, Jakarta",None,Full time,"Key Responsibilities: 
Product Analyst will support the management of existing Hejaz products, including Superannuation, investments, lending, and our fintech app. The role will also contribute to the development and launch of new products to ensure Hejaz maintains its competitive edge and continues to meet customer needs.

Product Management Support:
Assist in the day-to-day management and optimization of current products in Superannuation, investment, lending, and fintech.
Monitor product performance, analyzing key metrics such as customer satisfaction, engagement, and financial performance.
Identify areas for improvement and collaborate with cross-functional teams to implement changes.
New Product Development:
Conduct market research to identify trends, customer needs, and competitive insights that can inform product development.
Support the development of business cases and product proposals for new offerings.
Collaborate with internal stakeholders including compliance, legal, marketing, and finance teams to ensure successful product launches.
Data Analysis & Reporting:
Analyze product performance data and provide actionable insights to the product and leadership teams.
Develop and maintain dashboards and reports to track the progress of product initiatives.
Stakeholder Collaboration:
Work closely with technology, marketing, and operations teams to ensure smooth product rollouts.
Liaise with external partners and vendors to support product integrations and partnerships.
Compliance & Risk Management:
Ensure all products remain compliant with regulatory requirements and internal policies.
Collaborate with the legal and compliance teams to address any potential product risks
Key Skills and Competencies
Analytical Thinking: Ability to interpret data and trends to provide insights and drive decision-making.
Problem-Solving: Strong problem-solving skills to address challenges in product performance and development.
Communication: Excellent verbal and written communication skills to convey ideas to technical and non-technical stakeholders.
Project Management: Ability to manage multiple tasks and projects, ensuring timely delivery and high-quality results.
Technical Aptitude: Familiarity with fintech and digital product platforms is preferred.
Qualifications & Experience
Bachelor’s degree in Business, Finance, Economics, or a related field.
2+ years of experience in product analysis or product management within the financial services industry.
Experience with Superannuation, investments, lending, or fintech products is highly desirable.
Proficiency in Excel and data analysis tools (e.g., SQL, Tableau).
Understanding of sharia finance principles is a plus.

Why Join Hejaz?
Opportunity to work with a dynamic and growing team in an emerging niche of financial services.
Make an impact by contributing to ethical and Sharia-compliant financial products.
Competitive salary and benefits package.",None
Business Analyst,PT Multipolar Technology Tbk,Banten,None,Full time,"Job Description :
Assist in performing business requirement analysis and preparing business requirement documentation (BRD) for any application development initiative and change request
Develop data collection checklist including business process, existing software and application, and other requirements as well as ensure that all required data and information have been completely collected.
Evaluate and analyze the collected data and information included the captured business requirements.
Develop detailed business requirements document, present to and get approval from clients then  translate into functional design / specification document
Manage any change requests related to the working project plans daily to meet the agreed deadlines.
Learn to present and perform demonstration (with low to medium complexity) of the application or software to client.
Requirements:
Bachelor's degree from Information System, Computer Science, or Technic Informatic with min. IPK 3.00 (Fresh graduates are welcome to apply)
Having knowledge in SDLC
Able to work underpressure and teamwork
Placement at Jakarta/Tangerang/Bandung",None
Financial Analyst,EF English First,"Central Jakarta, Jakarta",Rp 20.000.000 – Rp 25.000.000 per month,Full time,"GENERAL DESCRIPTIONS
The Financial Analyst will provide essential support in the areas of financial analysis, reporting, and administrative tasks. This role involves tracking costs, performing variance analysis, participating in reporting and closing processes, and producing basic financial reports.
 TASKS & RESPONSIBILITIES
Track and monitor costs associated with various projects and departments, ensuring they align with budgets and forecasts.
Perform variance analysis to identify and explain deviations between actual and budgeted revenue streams, costs, expenses, providing insights to management to support decision-making.
Participate in monthly and annual financial reporting and closing processes, ensuring accuracy and completeness of financial data, accompanied with analyses
Produce basic financial and business reports by gathering and analyzing data from Financial System (AARO, soon to be Oracle) and Business Systems.
Ensure reports are accurate, timely, and provide meaningful insights to support business decisions.
Assist in maintaining and updating financial models, ensuring they reflect current business realities and support accurate forecasting.
Communicate findings and insights clearly and concisely to both financial and non-financial stakeholders.
Identify opportunities to improve processes related to financial analysis, reporting, and data management.
Implement best practices and tools to enhance the efficiency and effectiveness of financial operations.
Support Head of Control & Planning and Upper Management in Budgeting and Forecasting exercise.
 QUALIFICATIONS
Bachelor’s degree in Finance, Accounting, Economics, or a related field.
Minimum 3 years of experience in financial analysis, accounting, or a related role.
Strong analytical skills, with the ability to perform detailed financial analysis and reporting.
Proficiency in financial software and systems, as well as advanced Excel skills.
Strong attention to detail and a commitment to accuracy.
Good organizational skills with the ability to handle multiple tasks and meet deadlines.
Excellent communication skills, both written and verbal. Ability to work independently and as part of a team in a fast-paced environment.",None
Senior Data Scientist - Hybrid Set up (Semarang),PT Accenture,"Semarang, Central Java",None,Full time,"Responsibilities
Drive sales and solutioning of data science/analytics engagements
Manage and/or supervise project delivery
Mentor teams, build new capabilities, support/contribute to thought leadership and building new skills.
Work seamlessly with Client teams in positioning data science/analytical capabilities and with help of them drive deliver data science/analytics engagement.
Manage the challenges of using statistics in a business setting, such as incomplete data, biased data, large data sets, low signal-to-noise ratios, high variance, and multiple objective functions
Requires being creative and resourceful and will utilize traditional statistical methodologies as well as newer techniques from computational statistics and data mining and big data capabilities.
Qualifications
Experience in one or more statistical software packages such as R, SAS, SPSS, etc
Experience in one or more programming languages such as Python, R, etc
Experience in one or more machine learning solutions such as TensorFlow, IBM Watson, etc
Experience in one or more tools for visualization such as Tableau, Qlik, D3, etc
Good understanding of statistical modelling and machine learning
Good understanding of machine learning techniques such as Neural Networks, Random Forest, etc
Ability to meet travel requirements, when applicable
Have a minimum of 3-5 years in relevant experience
Have a minimum of Bachelor degree",None
business analyst,Private Advertiser,Jakarta,None,Full time,"Membantu dalam mengembangkan dan menerapkan rencana dan tujuan untuk Perusahaan
Bekerja dengan direktur Utama untuk mengkoordinasikan dan mengawasi operasi harian
Memastikan kepatuhan terhadap peraturan dan kebijakan internal
Membantu dalam penganggaran dan pemantauan pengeluaran
Membuat laporan dan menyerahkannya kepada direktur atau eksekutif lainnya
Menemukan peluang konsumen baru, memasuki pasar baru, dan membuat strategi pengembangan produk
Menyusun dan menetapkan rencana pengembangan bisnis perusahaan secara berkala, termasuk strategi cara mencapainya
Melaksanakan tugas  lain yang diberikan oleh direktur
Kualifikasi 
Memiliki Pengalaman sebagai asisten direktur atau posisi serupa lainnya
Memiliki Pengalaman dalam manajemen kinerja dan operasi
Memiliki Pengetahuan tentang peraturan dan standar kualitas yang relevan
Mahir dalam MS Office, database relasional dan analisa data
Keterampilan komunikasi dan berbicara di depan umum baik
Keterampilan organisasi dan kepemimpinan yang sangat baik
Kemampuan dalam memecahkan masalah
Usia Max. 30 tahun
   ",None
Market Research (Marketing Development) - Telco,PRIMA GROUP,"Tangerang, Banten",None,Full time,"Kualifikasi:
Minimum S1 Sistem/Teknik Informatika / Bisnis & Management
Minimum 3 tahun di bidang industri telekomunikasi/ sistem integrasi (pernah bekerja di kantor Consultan IT / Bisnis IT)
Menguasai dasar Sales & Marketing
Dasar dasar Perhitungan Finansial dan Management.
Menguasai pengoperasian MS Office/Canva untuk keperluan penyajian data.
Dapat melakukan presentasi dan penyajian data grafik dengan baik.
Memiliki relasi yang baik dengan beberapa consultant.
Mengetahui dan terampil metode pengumpulan data dari internet dan melakukan analisa dasar.
Pro Aktif, Kritis, Antusias, Kreatif, Komunikatif, Berpenampilan Baik, Menjaga Kerahasiaan Perusahaan terhadapat kepentingan internal & eksternal
Bersedia untuk penempatan kerja Tangerang - Alam Sutera
 Tanggung Jawab
Memberikan analisa kelayakan bisnis / feasibility study termasuk gap analysis, business modeling, market pricing & financial modeling.",None
Data Analyst,PT Falmaco Nonwoven Industri,"Boyolali, Central Java",Rp 5.390.000 – Rp 8.060.000 per month,Full time,"Kualifikasi : 
Usia maksimal 30 tahun.
Pendidikan D3 / S1 Ilmu Komputer/Matematika/Statistik.
Bepengalaman sebagai Data Analis consumer goods Min 3 tahun.
Kemampuan mengolah dan menganalisis data penjualan, tren konsumen, dan performa produk serta tren pembelian untuk strategi pemasaran yang lebih efektif.
Menguasai statistik, basis data dan menggunakan machine learning untuk pengenalan pola dan kemampuan visualisasi data.
Bersedia ditempatkan di Bandung (Head Office) dan Boyolali (Factory).
 Tugas & Tanggung Jawab :
Mengekstrak data primer dan data sekunder ke berbagai tools
Mempelajari teknik dan metode statistik untuk menganalisis data secara visual dengan efektif, meliputi grafik diagram dan visualisasi interkatif.
Mengembangkan data dan memelihara database 
Mengumpulkan dan menganalisis data – data yang diperlukan oleh perusahaan 
Membuat laporan hasil analisis data dan informasi menjadi rekomendasi untuk membuat keputusan strategi Perusahaan. ",None
Financial Analyst Associate,PT. HLI Green Power,"Karawang, West Java","Rp 8,500,000 – Rp 11,500,000 per month",Full time,"We are seeking an experienced and analytical Business Analyst to join our growing team. This role requires a strong financial background and the ability to manage business planning and risk analysis. If you are passionate about driving business decisions through data analysis and strategic insights, this position could be a perfect fit!
 Requirement :
Minimum Bachelor's Degree in Finance or Accounting.
Fluent in English (mandatory); proficiency in Korean is an advantage.
Minimum 1 years of experience as a Financial Analyst or Business Analyst.
Familiar with ERP systems such as SAP.
Strong understanding of accounting principles and the ability to analyze profit and loss statements.
Maksimum Age 30 years old
Willing to work in Karawang and Interview in Karawang
 Job Description:
Conduct profit and loss analysis to provide insights on financial performance and recommend improvements.
Manage and coordinate business risk assessments to identify, evaluate, and mitigate financial and operational risks.
Develop and oversee the company’s business plan, ensuring alignment with corporate objectives and financial targets.
Lead the management budgeting process, ensuring accuracy in financial forecasting, resource allocation, and cost control.
Collaborate with cross-functional teams to support decision-making based on financial data.
Utilize ERP systems (especially SAP) for business and financial analysis, ensuring data accuracy and integrity.
Provide ongoing financial reporting, analysis, and recommendations to management.
  Personal Attributes:
Analytical Thinker: Ability to break down complex financial data and provide actionable insights.
Detail-Oriented: High level of accuracy in managing financial reports, budgeting, and forecasting.
Proactive Problem Solver: Anticipates potential challenges and provides innovative solutions.
Strong Communicator: Excellent verbal and written communication skills, with fluency in English (Korean is a plus).
Team Player: Works effectively with various teams to achieve organizational goals.
Adaptable: Thrives in a fast-paced environment with evolving business needs.
Integrity: Demonstrates professionalism, accountability, and a strong sense of ethics.
 Employment Status :
12 Month contract before Permanent
 Employee Benefit:
Nett salary (Coverage tax deduction and BPJS TK, Kesehatan deduction)
Private insurance for employee and family
Glasses 
Dental
Maternity insurance
Communication allowance
Transportation Allowance
Career development
 Employee Facility :
Meal
Shuttle bus
Gym
Free medical clinic",None
Digital Marketing Analyst - PT Astra Honda Motor,PT Astra International - Toyota Sales Operation (Auto2000),Jakarta,None,Full time,"1. Melakukan monitoring, pemetaan dan analisis mendalam mengenai pergerakan bisnis roda dua, khususnya di Indonesia. 2. Melakukan studi/ analisis mendalam mengenai produk roda dua, khususnya dari sisi desain, spesifikasi, performa dan fitur 3. Melakukan penelitian mengenai potensi pasar, produk, konsumen, dan pengembangan model baru (termasuk dari aspek finansial) 4. Melakukan pengelolaan proyek model baru, khususnya yang menyangkut proses perencanaan, pengorganisasian, pelaksanaan dan pengendalian aktifitas pemasaran. 5. Menyiapkan integrated marketing strategy untuk menentukan segmentasi, target, positioning, dan deferensiasi produk.
1. Telah lulus/semester akhir S1 Jurusan Marketing Management/ Matematika & Teknik Informatika / Teknik Industri 2. IPK min 3,00 3. Usia maksimal 27 tahun 4. Memiliki pengetahuan dan pemahaman yang baik mengenai bisnis dan produk otomotif khususnya roda dua di Indonesia. 5. Memiliki pengetahuan dan pemahaman yang baik mengenai research pasar/ produk/ customer 6. Memiliki kemampuan yang memadai di dalam melakukan analisis cross variable terhadap semua data yang terkait pasar, produk, konsumen dan aspek finansial/ investasi 7. Memiliki pengetahuan dan pemahaman yang baik mengenai dasar-dasar ilmu pemasaran",None
Sales Analyst Manager,SKINTIFIC,"South Jakarta, Jakarta",None,Full time,"We are looking for a skilled Sales Analyst Manager to join our team and support our sales team to ensure our organization reaches its sales goals each year. You will analyze stock availability, monitor sales performance, and collaborate with cross-functional teams to solve issues and ensure our organization achieves its sales goals. If you are a strategic thinker with a passion for data analysis and sales operations, we’d love to hear from you!. Ultimately, you will work with a team of Salespeople to support the overall sales process throughout the year
 Job Description:
Providing data regarding Out of Stock in store level.
Problem solving related stock availability issues in store.
Building communication with Beauty Advisors in store, gaining insight regarding issues in store.
Lower down Out of Stock level.
Coordinating with Area Sales Manager and Area Sales Supervisor to solve issues in store.
Analyzing sell in & sell out.
Validating sell in data from distributor, ensuring the data is in accordance.
Maintaining good communication with distributor.
Supporting the sales department with other administrative tasks, if request
 Requirements:
Minimum Bachelor’s degree from reputable university
Minimum +4 years of proven experience in a Sales Operations Analyst role or similar position, preferably within the FMCG industry
Proficiency in data analysis tools (Excel, Power BI, Tableau) and familiarity with SQL and Python
Exposure to handling or analyzing data on a large scale, ideally across multiple countries, is a big plus
Strong interpersonal skills with excellent written and verbal communication in English
Ability to work effectively under pressure and meet tight deadlines
Able to join ASAP
Willing to follow WFO policy (Location: Mega Kuningan, Jakarta Selatan)
 Perks and Benefits:
Opportunities for professional growth and development.
Competitive salary and benefits package.
Dynamic and collaborative work environment.",None
marketing research and analysis,Carcirus Rental,Jakarta,Rp 6.000.000 – Rp 8.500.000 per month,Full time,"Job Type: Full-time
Job Overview:
We are seeking a skilled and detail-oriented Marketing Research Analyst to join our team. In this role, you will be responsible for gathering, analyzing, and interpreting market data to help guide our business decisions. You will work closely with the marketing team to develop strategies that target our key demographics and help the company stay competitive in the industry.
Key Responsibilities:
Conduct market research to gather data on consumer demographics, preferences, and trends.
Analyze market conditions and competitor data to identify opportunities and threats.
Develop and implement research methodologies and data collection techniques, such as surveys, interviews, and focus groups.
Prepare and present detailed reports and recommendations based on research findings.
Monitor and forecast marketing and sales trends, and measure the effectiveness of marketing programs.
Collaborate with the marketing team to refine marketing strategies and improve overall campaign performance.
Stay updated on industry trends, technologies, and best practices in marketing research.
Qualifications:
Bachelor’s degree in Marketing, Business, Statistics, or a related field.
Proven experience in market research, data analysis, or similar roles.
Strong analytical and critical thinking skills, with a focus on attention to detail.
Proficiency in data analysis tools such as SPSS, Excel, or other statistical software.
Excellent written and verbal communication skills.
Ability to work independently as well as part of a team.
Strong organizational and time management skills.
Preferred Qualifications:
Master’s degree in Marketing or related field.
Experience in digital marketing or social media analytics.
Familiarity with market research techniques such as SWOT analysis, PEST analysis, and consumer behavior modeling.",None
BI Analyst,Private Advertiser,"Bandung, West Java",None,Contract/Temp,"Job Objective: As a Business Intelligence (BI) Analyst, your role is to leverage data to provide insights and support data-driven decision-making for business operations. You will work with various teams to transform raw data into actionable insights through reporting, dashboard development, and advanced data analysis, ultimately contributing to the company's growth and strategic initiatives.
Job Responsibilities:
 Develop and maintain BI dashboards to track key business metrics, providing insights into product usage, growth, and customer behavior.
Analyze large datasets to uncover trends, patterns, and business opportunities, translating data into meaningful insights.
Collaborate with cross-functional teams including Product, Engineering, and Marketing to define data requirements and align BI solutions with business objectives.
Provide regular reports and visualizations on performance metrics, delivering them in written or presentation formats to stakeholders.
Identify, define, and implement new data models or improve existing ones to enhance data-driven decision-making.
Continuously monitor and evaluate the effectiveness of BI tools and solutions, recommending improvements as needed.
Ensure the accuracy, consistency, and reliability of data through effective governance and quality control practices.
Job Requirements:
Bachelor's Degree in Computer Science, Information Systems, Business, or a related field.
Minimum 2 years of experience in Business Intelligence, Data Analytics, or a related role.
Strong proficiency in SQL, data modeling, and database management.
Experience using BI tools such as Tableau, Metabase, or Power BI.
Knowledge of statistics and experience using tools like Jupyter Notebook for deeper analysis.
Advanced Excel skills for data analysis and reporting.
Strong problem-solving skills, attention to detail, and ability to manage multiple tasks.
Excellent communication and teamwork skills, with the ability to collaborate effectively across departments.
Curiosity-driven mindset with a passion for finding insights in data to drive business success.",None
Data Processing Executive,PT Kao Indonesia,"South Jakarta, Jakarta",None,Full time,"Responsibilities :
Using the ‘software’ to prepare and process survey data for tabulation.
Data cleaning and validating using the ‘software’.
Running bespoke project analyses for consulting groups.
To ensure all reporting and management requests are accurate and delivered on time.
Data analyze.
Requirements :
Candidate must possess at least a Bachelor's Degree from Information System, Informatics Engineering, or Statistics.
Excellent skills in Microsoft Excel, SPSS and programming experience (i.e. VBA, SPSS, Python)        
Having 1-2 experiences in market research data processing/analysis/tabulation.
Having excellent communication skills, analytical and numerical skills, problem solving, and interpersonal skills.
Strong initiative, negotiation skills, attention to detail.
Ability to deliver results, meet deadlines, and manage time effectively.
Having excellent customer focus and handling skills.
  ",None
Staff Data Analyst,PT Lavalen Inter Nasional,"South Jakarta, Jakarta",Rp 5.500.000 – Rp 6.500.000 per month,Full time,"Kualifikasi : 
Usia maksimal 30 tahun.
Pendidikan D3 / S1 Ilmu Komputer/Matematika/Statistik
Bepengalaman sebagai Analis minimal 1 th
Menguasai alat & teknologi yang umum digunakan dalam analisis termasuk SQL &  Phyton 
Menguasai statistik, basis data dan menggunakan machine learning untuk pengenalan pola dan kemampuan visualisasi data
Keterampilan berpikir kritis dan memperhatian detail.
Mempunyai kemampuan analisis dan pemecahan masalah.
  Tugas & Tanggung Jawab :
Mengekstrak data primer dan data sekunder ke berbagai tools
Mempelajari teknik dan metode statistik untuk menganalisis data secara visual dengan efektif, meliputi grafik diagram dan visualisasi interkatif.
Mengembangkan data dan memelihara database 
Mengumpulkan dan menganalisis data – data yang diperlukan oleh perusahaan 
Membuat laporan hasil analisis data dan informasi menjadi rekomendasi untuk membuat keputusan strategi Perusahaan. 
   ",None
Data Analyst Internship,PT Asuransi Allianz Life Indonesia,"South Jakarta, Jakarta",None,Contract/Temp,"Fresh graduates from Information Technology (or any major related) are welcome to apply
Required skill: Excel VBA, Microsoft Office (Excel, Word, etc)
Good communication skill
Good English proficiency (written and spoken)
Willing to do the internship for minimum 6 months period",None
HRIS Staff,PT EXEDY Manufacturing Indonesia,"Karawang, West Java",None,Contract/Temp,"Qualification :
Bachelor of System information, Industrial Engineering, Information Engineering
Minimum 2 years of experience as  HRIS staff from Automotive industry
Fluent in English, both spoken and written.
Familiarity with statistical analysis software is a plus. 
Strong analytical and planning skills
Good knowledge of development, payroll system and software
Job Responsibilities:
Manage and maintain employee document, includ personal information, employment history, training records, and other details using HRIS software.
make reports and analyze HR data
Identify areas for process improvement within HR functions, recommending solutions to enhance efficiency and effectiveness.
Implementation and maintenance of HR information systems (HRIS)",None
