Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Experienced Backend Software Engineer - Travel Activities,PT Trinusa Travelindo,Jakarta,None,Full time,"It's fun to work in a company where people truly BELIEVE in what they're doing!
    Job Description
Our team is seeking a passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience. As a Backend Software Engineer, you will have the opportunity to design and develop creative, compelling, and maintain highly available systems that serve millions of Traveloka users every day. You will develop software and services at scale, innovating on the latest technologies as the earliest adopters while employing your knowledge in algorithms, design patterns, and data structures to solve our customers' needs.
In addition to collaborating with fellow engineers, Product Managers, Operations, and Designers, you will be working in an open environment where there are no boundaries or power distances, and are expected to ask questions, speak your mind, and continuously learn and grow.
As a Backend Software Engineer, you are expected to:
Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure
Contribute code to projects that require backend work Improve existing code bases to be more scalable and reliable
Monitor and react on alerts to resolve issues
Consider testability, portability/monitoring, reliability, and maintainability, and understand when code is ready to be shared and delivered
Propose solutions to code or problems in a high-traffic environment
Perform analysis exercises and contribute to postmortems for incidents
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background
Participate and contribute to engineering hygiene such as code review, unit testing, integration testing, and architectural design review
Be encouraged to speak your mind, propose ideas, influence others, and continuously grow yourself
  Requirements
Bachelor's degree in Computer Science and Computer Engineering, or other relevant fields (Mathematics, Electrical Engineering, IT, Chemistry, Physics, Engineering Science, STEM) from reputable universities with minimum GPA of 3.5/4.0.
1-2 years technical experience under your belt developing performance-critical applications that run in a production environment in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Python
Excellent analytical skills and ability to interpret complex data to drive decision-making.
Strong project management skills, with the ability to manage multiple initiatives simultaneously and deliver results within deadlines.
Ability to collaborate effectively with cross-functional teams and stakeholders at all levels.
Excellent communication skill in English, both written and verbal, with the ability to present ideas and influence stakeholders effectively.
Ability to quickly learn and absorb new knowledge in the fast-changing and dynamic industry, and synthesize learnings into strategic growth levers that generate tangible business impacts.
Passion about helping our customers, natural curiosity, comfort in operating in ambiguity and creative solution building.
  If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",None
BACK END DEVELOPER,PT Knitto Tekstil Indonesia,"Bandung, West Java",None,Full time,"Kami mencari IT Programmer : Back End Developer yang terampil dan bersemangat untuk bergabung dengan tim kami
 Tugas dan Tanggung Jawab:
Membuat program web secara back end sesuai dengan kebutuhan perusahaan
Memodifikasi dan memaintenance program secara back end sesuai dengan point of changes setelah post implementation
Melakukan develop program terutama pada peningkatan fungsionalitas
Menyelesaikan kebutuhan dari tim kerja atau direksi sesuai deadline yang ditentukan
Mengikuti tren teknologi / industri yang sedang berkembang dan menerapkan ke dalam operasi dan aktivitas.
 Kriteria:
Pendidikan minimal D4/S1 di bidang Teknik Informatika / Ilmu Komputer / Teknologi Informasi
Lulusan baru dipersilahkan melamar
Mempunyai analisa data dan logika yang kuat
Memahami Node JS, Asyncronus dan syncronus 
Memahami es6, Exspress JS, Graphql, MYSQL,Mongodb, Redis dan Message broker menggunakan rabbitmq, 
Lebih diutamakan yang memahami docker, loghast dan elastic search",None
Full Stack Engineer,PT Sharing Vision Indonesia,Jakarta,None,Full time,"PT Sharing Vision Indonesia masih membutuhkan beberapa talent minimal S1/D4/S2 dari Teknik Informatika/Sistem Teknologi Informasi/Teknik Komputer/Teknik Elektro/Engineer lainnya, untuk posisi sebagai:
 WEB DEVELOPER
(BERTUGAS UNTUK MELAKUKAN PEMROGRAMAN BACK-END DAN FRONT-END)
Penempatan WFO di Jakarta
Persyaratan:
Mempunyai pengalaman minimal 1-2 tahun sebagai Software Developer dalam pekerjaan atau proyek.
Fresh graduate yang mempunyai skill sebagai programmer dipersilahkan untuk mendaftar.
Pengalaman dalam teknologi software-backend: Golang, Python, PHP
Pengalaman dalam teknologi software-frontend: React.JS, Vue.JS, Next.JS, Node.JS, Express.JS
Pengalaman dalam teknologi database: MySQL, SQL Server, Postgress.
Mempunyai portfolio pengembangan sistem yang pernah dilakukan dan dapat ditunjukkan.",None
Full Stack Website Developer,PT BERKAT KARYA NUSANTARA,"Batam, Riau Islands",Rp 8.000.000 – Rp 11.000.000 per month,Full time,"About Lumi Marketing:
Lumi Marketing is a dynamic and innovative digital marketing company dedicated to provide exceptional marketing solutions to our clients. We are passionate about digitizing business to promote and grow our clients’ business. 
 Job Highlights:
Full Time Position
Salary + Annual Increment + Performance Bonus

Position Overview:
We are seeking a talented and experienced full-stack web developer to join our team. The ideal candidate will be proficient in both front-end and back-end development, with a passion for creating scalable and efficient web applications. As a full-stack web developer, you will work closely with our development team to design, implement, and maintain web-based projects that meet our clients’ needs and exceed their expectations. 
 Key Responsibilities:
Experienced in CMS like WordPress, including all the plugins like Elementor, WPBuilder
Design, develop, and maintain full stack responsive Wordpress (Corporate & E-Commerce) websites and web applications using modern frontend and backend technologies;
Build responsive and interactive user interfaces using HTML, CSS, JavaScript, PHP, and modern frameworks like React, Angular, or Vue.js.
Collaborate with UX/UI designers, and other stakeholders to deploy website optimisation practices and create user-focused solutions;
Basic understanding of SEO best practices.
Implement and maintain website and web application features and functionality, troubleshooting and debugging as needed;
Ensure the application follows security best practices, including protection against SQL injection, XSS, CSRF, and other vulnerabilities.
Work closely with designers, product managers, and other stakeholders to align development with project goals.
Manage the deployment of web applications to live environments using platforms like DigitalOcean, NameCheap, cPanel, CloudFlare.
Keep up with the latest trends, technologies, and best practices in web development to ensure the solutions you build are cutting-edge.
Accurately estimate timelines and workloads for projects, meeting deadlines while maintaining code quality.
Responsible for the website layout structure based on client’s requirements. 
Provide technical support and guidance to clients or end-users when necessary.
 Qualifications and Requirements:
Good communication skill and must speak fluent English.
At least 3 - 5 year of experience in Full-Stack web development, including proficiency in HTML, CSS, JavaScript, and server-side technologies or any related field.
Strong understanding of responsive design principles and cross-browser compatibility;
Experience working with modern frontend frameworks and libraries (e.g„vue.js);
Experience with CMS & E-Commerce platforms, such as WordPress, Joomla, Drupal, Shopify & WooCommerce. 
Familiarity with version control systems such as Git;
Excellent problem-solving skills and attention to details;
Ability to work independently and as part of a team in a fast-paced environment;
Preference would be given to those with experience with CMS (e.g., WordPress) and knowledge of SEO best practices and web accessibility guidelines.
High-calibrated fresh graduates will be considered.
Job opening to Indonesian only. 
Must willing to work at Batam, Indonesia.

Remuneration Package:
Yearly Performance Bonus
Free Snacks & Beverage 
Competitive Annual Leave",None
Golang Developer,PT Lawencon Internasional,Jakarta,None,Full time,"Responsibilities:
Writing scalable, robust, testable, efficient, and easily maintainable code
Translating software requirements into stable, working, high performance software
Playing a key role in architectural and design decisions, building toward an efficient micro services distributed architecture
Proactively identify architectural weaknesses and provide appropriate solutions
Perform code reviews and approval of Pull Requests to ensure adherence to good software design practices and Architecture strategy intent
Debug & resolve software defects
Maintain high standards for code quality, and ability to refactor for optimized solutions
Accurately assess effort to complete work
Requirement:
Diploma/Bachelor/Professional Degree in Engineering: Computer/Information/Tech/Science/Math or relevant.
Experiences 1-2 years in Work/Project based on Golang or designing and developing software applications using Golang (Go) professionally
Knowledge of common Go routine and channel patterns
Experience working with APIs, especially RESTful services and Grpc Protobuf
Experience with the full site of Go tools and frameworks, especially Echo Framework
Familiar with MongoDB
Have a knowledge about containerization
Ability to write clean and effective Godoc comments
Familiarity with with Git & Bitbucket
Fast learner, good problem solving, teamwork and analytical skills
 ",None
Web Development Staff,PT Jatim Taman Steel MFG,"Sidoarjo, East Java",None,Full time,"Tanggung Jawab : 
Merancang, membangun, mengoptimalkan dan maintenance webiste dan software dengan menggunakan bahasa pemrograman HTML/CSS atau bahasa pemrograman lainnya 
Mengintegrasikan data dari berbagai layanan back-end dan database 
Mendesain layout dan interface halaman website yang responsif dan menarik 
Menerapkan standar pengembangan web terbaik dan praktik-praktik keamanan yang ketat 
Backup file website ke direktori lokal untuk recovery 
Melakukan pengujian dan QA untuk memastikan website bisa diakses dengan baik di berbagai perangkat dan browser 
Mengindentifikasi masalah yang ditemukan dari feedback atau testing dan memperbaikinya 
Mengevaluasi code untuk memastikan bahwa code tersebut memenuhi standar, valid, terstruktur dengan baik dan kompatibel dengan browser, perangkat atau OS 
Berkolaborasi dengan tim developer, desainer dan tim lainnya dalam setiap tahap pengembangan proyek 
 Kualifikasi :
Pendidikan terakhir S1 Teknik Informatika/Sistem Informasi 
Memiliki pengalaman 1 - 2 tahun lebih disukai 
Memiliki kemampuan komunikasi dan interpersonal yang baik, serta mampu bekerja di dalam tim.
Menyukai tantangan dan mampu bekerja di bawah tekanan 
Bersedia bekerja di Sidoarjo/Gresik  Jawa Timur.",None
BACKEND DEVELOPER,PT KREASI JIWA MUDA,"East Jakarta, Jakarta",Rp 4.500.000 – Rp 6.500.000 per month,Full time,"Kualifikasi :
Pengalaman 1 tahun di posisi backend developer
Berpengalaman dengan My SQL, PostgreSQL, PHP, Laravel, CI, Yii
Mengerti MVC Framework, Web Service (REST API), Micro service (optional)
Dapat bekerja sama dengan tim dan berkolaborasi dengan GIT
Bersedia bekerja fulltime onsite di Jakarta Timur",None
Backend Engineer - Travel Activities,PT Trinusa Travelindo,Jakarta,None,Full time,"It's fun to work in a company where people truly BELIEVE in what they're doing!
    Job Description
Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience.
As a Backend Engineer within Experience team, you'll have the opportunity to contribute to the design, development, and maintenance of robust and scalable systems that cater to millions of Traveloka users. 
Beyond collaborating with fellow engineers, your role will involve working alongside Product Managers, Data specialists, Quality Assurance professionals, Operations teams, and various stakeholders to craft and deliver top-notch products and features, enhancing the convenience of travel for our customers. 
Take on the responsibility of designing, enhancing, and maintaining our backend applications, third-party data integration, data APIs, backend systems, and engagement with monitoring tools and infrastructure.
Collaborate within cross-functional teams, regularly interfacing with talented individuals hailing from esteemed backgrounds in technology, consulting, and product development. Embrace an open work environment where hierarchical barriers are non-existent, fostering a culture where everyone is encouraged to voice their opinions, propose ideas, influence others, and continually advance their own professional growth.
Engage actively in engineering practices such as code review, unit testing, and integration testing to uphold high standards of quality.
Participate actively in solution and architectural design reviews, contributing valuable insights to the development process.
Contribute to be on-call engineer, ensuring the reliability and functionality of our systems.
Engage in innovative thinking and actively contribute to creative problem-solving initiatives.
Engage in discussions on complex technical concepts and requirements with both technical and non-technical stakeholders.
Write clean, well-tested, well-documented, and maintainable code to implement the features code.
Support a team environment where skill, knowledge and capability are fostered and highly valued. 
Drive the optimization and flexibility of our software engineering process, ensuring we get the best outcome possible
Drive progress in planning, prioritizing, and executing assigned tasks within deadlines.
Assist in researching new technologies to ensure best fit, quality and outcome. 
Collaborate effectively on technical design, with peers on complex features. 
  Requirements
To be successful in this role, you must possess:
Bachelor's degree in Computer Science and Computer Engineering, or other relevant fields (Mathematics, Electrical Engineering, IT, Chemistry, Physics, Engineering Science, STEM) from reputable universities with minimum GPA of 3.5/4.0.
4 years technical experience under your belt developing performance-critical applications that run in a production environment in languages including, but not limited to Java, JavaScript, or Python
Excellent analytical skills and ability to interpret complex data to drive decision-making.
Strong project management skills, with the ability to manage multiple initiatives simultaneously and deliver results within deadlines.
Ability to collaborate effectively with cross-functional teams and stakeholders at all levels.
Excellent communication skill in English, both written and verbal, with the ability to present ideas and influence stakeholders effectively.
Ability to quickly learn and absorb new knowledge in the fast-changing and dynamic industry, and synthesize learnings into strategic growth levers that generate tangible business impacts.
Passion about helping our customers, natural curiosity, comfort in operating in ambiguity and creative solution building.
  If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",None
Junior Developer,Stage Front Tickets,"Testega, West Papua",$5 – $8 per hour (USD),Full time,"We are hosting a job fair on September 23-24. If you are interesting in attending an in-person interview please reach out to hr@stagefronttickets.com.
 About Stage Front
Stage Front is a technology leader in the event ticket sales industry, providing tools and services enabling end-to-end management throughout the lifecycle of a ticket. Trusted for over 35 years in the industry, Stage Front is continuing to develop new ways to empower our users and take them to the next level.
Our company is at a pivotal point in our evolution and is expanding our team to build the most advanced inventory management, pricing, and distribution platform in the industry. Our developers contribute to development, architecture and user experience for our suite of applications. Our platform integrates with giants such as StubHub, Ticketmaster and Vivid Seats along with various POS systems and third-party service providers. Managing the flow of information between these systems can be an exciting challenge for the right developer.
Qualifications
1-3+ years of experience 
Software Development experience with Microsoft stack web development (ASP.NET, C#, .NET Core, .NET Framework, SQL Server, JavaScript)
Competence in at least four areas in the full stack with experience in at least one: Backend development (data access, services, MVC, APIs); Frontend development (HTML, CSS, JavaScript); JavaScript frameworks (React, Vue.js, Angular); Database design and development (data modeling, optimization, T-SQL); Infrastructure (DevOps, CI/CD processes, source control, cloud)
Experience with version control software (Git, GitHub)
Knowledge in Azure will be an added advantage
Outstanding analytical, problem-solving, and communication skills
Excellent organizational and time management skills
Self-driven, flexible, and innovative
Bachelor's degree or ample real-world experience
 Helpful skills
Experience with React, Typescript, Javascript/ES6+
Understanding of modern front end testing frameworks
Familiarity coding in a modern back-end web framework (C# / .NET preferred)",None
IT JAVA Programmer (Junior),PT Hitachi eBworx Indonesia,"Central Jakarta, Jakarta",None,Full time,"Participate in requirement, design, implementation, testing and support of custom banking solutions, which include features enhancements, new functionalities, and back-end systems integration.
Collaboration with customers to prepare technical specifications.
Interact with subject matter experts (functional & technical) to understand business requirements and technology architecture of the applications accordingly.
Contribute to code reviews for quality assurance and conformance to standards / guidelines.
Provide technical guidance and lead/develop team members.
Assist in infrastructure & system software setup for development and testing environments.
Ensure timely completion of tasks delegated.
Requirements:
Degree in Computer Sciences / Software Engineering / Information Technology.
·Have professional experience with PL/SQL, Oracle Weblogic, Hibernate
At least 3 years of working experience in Java EE development (preferably in financial industry).
Individual that is optimistic, proactive, good initiative, passionate, strives to achieve more as a team, and able to motivate others.
Understand design documentation standards such as Unified Modeling Language.
Experience in various Java EE frameworks and design patterns.
Exposure in Java EE MVC frameworks such as Apache Struts / Apache Struts 2.
Involved in implementing applications leverages on various Java EE services including but not limited to Enterprise Java Bean, Java Database Connectivity, and Java Messaging Services.
Experience in IBM WebSphere Application Server / Oracle WebLogic / Oracle Database Server with SQL/PL-SQL programming.
Good verbal and written communication in English, technical, analytical, troubleshooting and consultative skills. Proficiency in National Language will be an added advantage.
Ability to cope with tight deadlines and adhere to the delivery plan.
Hybrid (3 days WFO in a week)
  ",None
IT JAVA Programmer (Senior),PT Hitachi eBworx Indonesia,"Central Jakarta, Jakarta",None,Full time,"Participate in requirement, design, implementation, testing and support of custom banking solutions, which include features enhancements, new functionalities, and back-end systems integration.
Collaboration with customers to prepare technical specifications.
Interact with subject matter experts (functional & technical) to understand business requirements and technology architecture of the applications accordingly.
Contribute to code reviews for quality assurance and conformance to standards / guidelines.
Provide technical guidance and lead/develop team members.
Assist in infrastructure & system software setup for development and testing environments.
Ensure timely completion of tasks delegated.
Requirements:
Degree in Computer Sciences / Software Engineering / Information Technology.
·Have professional experience with PL/SQL, Oracle Weblogic, Hibernate
At least 3 years of working experience in Java EE development (preferably in financial industry).
Individual that is optimistic, proactive, good initiative, passionate, strives to achieve more as a team, and able to motivate others.
Understand design documentation standards such as Unified Modeling Language.
Experience in various Java EE frameworks and design patterns.
Exposure in Java EE MVC frameworks such as Apache Struts / Apache Struts 2.
Involved in implementing applications leverages on various Java EE services including but not limited to Enterprise Java Bean, Java Database Connectivity, and Java Messaging Services.
Experience in IBM WebSphere Application Server / Oracle WebLogic / Oracle Database Server with SQL/PL-SQL programming.
Good verbal and written communication in English, technical, analytical, troubleshooting and consultative skills. Proficiency in National Language will be an added advantage.
Ability to cope with tight deadlines and adhere to the delivery plan.
Hybrid (3 days WFO in a week)
Ability and willingness to travel within the region.",None
Full Stack Developer,PT Petrosea Tbk,"South Jakarta, Jakarta",None,Full time,"Duties and Responsibilities:
Managing the complete software development process from conception to deployment.
Designing and developing user interactions on websites and platforms.
Writing clean, functional code for both front-end and back-end.
Developing databases and services for functionality.
Testing and fixing bugs or other coding issues.
Ensuring responsiveness and efficiency of applications.
Creating security and data protection settings.
Collaborating with other developers and product managers to ideate software solutions.
Maintaining and upgrading software following deployment
Skills and Qualifications:
Knowledge in front-end languages (e.g., HTML, CSS, JavaScript) and frameworks (e.g., ReactJS, NextJS).
Knowledge in back-end languages (e.g., Go, Python, NodeJS)
Experience with databases (e.g., MySQL, PostgreSQL).
Familiarity with version control systems (e.g., Git).
Education and Experience:
Bachelor’s degree in Computer Science or a related field.
Experience developing mobile and web applications
Min 3 years of working experience as Full Stack Developer",None
Java Developer,PT IDStar Cipta Teknologi,Jakarta,None,Contract/Temp,"Role Description
The Back End Developer will be responsible for day-to-day tasks related to back-end web development, software development, object-oriented programming (OOP), and front-end development.
Qualifications
3 Years+ of experience in Java programming language with Spring Boot framework (if you have exposure using Quarkus is a plus)
Graduated degree in Computer Science, Engineering, or related field
Strong skills in Back-End Web Development, Software Development, and Object-Oriented Programming (OOP)
Knowledge and experience in Microservices
Excellent problem-solving and analytical skills
Good understanding of software development principles and best practices
Knowledge of databases (e.g., MySQL, Oracle DB, and PostgreSQL)
Ability to work independently and collaborate effectively with a team
Strong attention to detail and passion for delivering high-quality work
Willing to work in Jakarta (Working in office)
 ",None
Back-End Developer,PT Mitra Informatika,"Surabaya, East Java",Rp 4.300.000 – Rp 6.000.000 per month,Full time,"Job Description
Design, develop, and maintain application's Back-End through consistent and secure approach
Test and Perform code deployment to production environment
Modify & enhance current application back-end to adopt new business requirements
Qualifications
Knowledgeable in PHP and PHP Framework (CI/Laravel/Yii)
(or) Knowledgeable in Node.js and Node.js Framework
Knowledgeable in OOP
Knowledgeable in data structure and data workflow
Knowledge in SQL
Knowledge in MySQL
Responsible, honest, communicative, & having integrity
Able to work independently & in a group
Open to all degrees of education, as long as having knowledge/experience minimum 1 year in the related field
Minimum has one year of working experience in related field
Benefits

• Join very attractive and unique team that represent quality of generation
• Healthy and cozy working environment
• Handle big customer, big real problems
• Free lunch
• Working tools (Laptop, etc.)
• Fun and humble company culture without any politics",None
Go Back End Developer,Steradian Data Optima,Jakarta,None,Full time,"Qualifications & experience
S1 in Computer Science, Informatics, Electrical Engineering, Physics, Mathematics or related with 4 years experienced in back end developer
Familiar with Go Language and Go idiomatic. Proficient in REST API & GraphQL design, development, testing and deployment.
Familiar with Linux and Docker, with Redis is a plus.
Have knowledge in PostgreSQL. Understand Microservices Architecture & it's components like API Gateway is a plus.
Experienced in CI/CD processes and tools (Github or BitBucket, Jenkins or Bamboo, Kubernetes or Openshift).
Familiar with database modelling
Willing to learn new technologies
Good communication skills
Urgently Hiring
Tasks & responsibilities
Design, develop, test and deploy back end services
Produce clean, high-performance, scalable and maintainable services
Analytical thinking and problem solving capabilities
Share experiences and knowledge with other team members
Lead technical team including coaching and mentoring
Participate in the entire application lifecycle, focusing on coding and debugging
Write clean code to develop robust and scalable software. Troubleshoot and debug to optimize performance
Collaborate with business stakeholders to understand their needs and address technical and design requirements
Collaborate with Front-end developers to integrate user-facing elements with server-side logic
Build reusable code and libraries for future use. Understand time and space complexity
  
 ",None
Programmer (Frontend / Backend),PT Sisfomedika,Yogyakarta Special Region,Rp 4.000.000 – Rp 5.000.000 per month,Contract/Temp,"About us
PT Sisfomedika is a company dedicated to providing consulting services and developing software for health service management systems. With over 17 years of experience, we have collaborated with various institutions such as the Ministry of Health, Health Departments, Hospitals, Community Health Centers, and Clinics across different regions in Indonesia.
Qualifications & experience
D3/S1 in Computer Engineering/Information Systems
Minimum of 3 years experience in application development
Residing in Yogyakarta
Proficient in Vue.js or React.js (for frontend engineer)
Proficient in TypeScript (for frontend engineer)
Proficient in Laravel (for backend engineer)
Familiar with APIs
Familiar with GIT
Knowledgeable about PostgreSQL
Able to work well in a team and Highly committed to completing tasks
Tasks & responsibilities
Create interfaces from the available designs
Develop APIs and backend services for web applications.
Coordination twice a week on-site in Yogyakarta.
Benefits
Competitive Salary: We recognize your skills and experience with a competitive compensation package.
Career Development: Access to training programs and workshops to enhance your skills and advance your career.
Flexible Work Environment: Enjoy a balance between work and life with flexible working hours and remote work options.
Collaborative Culture: Work in a supportive team environment where your ideas are valued, and collaboration is encouraged.
Impactful Work: Contribute to meaningful projects that improve healthcare services for communities across Indonesia.",None
Backend Engineer,BTI Executive Search Pte Ltd,Jakarta,None,Contract/Temp,"Responsibilities
-Design and Development: Create, develop, and maintain robust, scalable web applications utilizing Golang and ReactJS.
-Collaboration: Work closely with data analysts and engineers to seamlessly integrate AI and machine learning models into web applications.
-API Development: Build RESTful APIs to provide data and functionality for frontend applications.
-Performance Optimization: Enhance application performance and ensure scalability for handling large datasets.
-Code Quality: Write clean, well-structured, and maintainable code that follows industry best practices.
-Continuous Learning: Keep abreast of the latest trends and technologies in full-stack development and AI.
 Requirements
-Experience: Proven track record as a Full Stack Developer with strong expertise in Golang and ReactJS.
-Web Development Knowledge: Comprehensive understanding of web development principles, including HTML, CSS, JavaScript, and HTTP.
-Database Proficiency: Experience with database technologies such as PostgreSQL or MySQL.
-Cloud Familiarity: Knowledge of cloud platforms (AWS, GCP, or Azure) is advantageous.
-AI Understanding: Familiarity with AI and machine learning concepts is a plus.
-Analytical Skills: Excellent problem-solving abilities and analytical thinking.
-Communication Skills: Strong interpersonal skills for effective collaboration.
-Passion for Learning: A genuine enthusiasm for keeping up with emerging technologies.
-Bonus Points
-Experience with GraphQL or other API-first development methodologies.
-Contributions to open-source projects.
-A portfolio showcasing personal projects that highlight your skills.",None
IT Back End Developer,PT Sukanda Djaya,"Bekasi, West Java",None,Full time,"Responsibilities
Mengembangkan, menguji dan memelihara sistem Backend dan API
Membuat dan memelihara dokumentasi teknis yang komperhensif untuk Kode, API dan arsitektur sistem
Memecahkan masalah dan memperbaiki bugs yang terkait dengan backend

Requirements
Pendidikan min S1 Sistem Informasi, Teknik Komputer, atau Teknik Informasi
Pengalaman min 3 tahun sebagai Backend Developer
Berpengalaman dalam membuat API
Berpengalaman dalam menggunakan Node JS dan GIT
Familiar dengan server AWS",None
Senior Backend Engineer [Malang],Shipper,"Malang, East Java",None,Full time,"What is Shipper:
Shipper is Indonesia's leading digital logistics company, specializing in end-to-end supply chain solutions for e-commerce businesses and enterprises. Established in 2017, Shipper is on a mission to democratize top-tier logistics across Indonesia. We are backed by prominent investors, including Naspers, Floodgate, Y-Combinator, Lightspeed Venture Partners, Insignia Ventures Partners, DST Global Partners, and Sequoia Capital India.
About The Role: 
As a Software Engineer at Shipper, you will collaborate with fellow engineers and product partners to tackle complex challenges throughout the full development lifecycle. This includes designing, developing, testing, deploying, maintaining, monitoring, and improving software that powers Shipper’s advanced shipping systems.

What Will You Do:
Communicate and collaborate effectively across distributed teams in a fast-paced environment.
Provide internal support and scalability of our engineering environment.
Design and write well-structured, maintainable, and thoroughly tested code.
Debug and fix bugs, demonstrating competency in at least one programming language.
Support continuous improvement initiatives in alignment with the company’s vision and mission.
What Are The Requirements:
At least 3 years of experience in Backend Software Development with a proven track record of delivering successful software products.
Competency in a backend programming language, with hands-on experience in Go, Java, and/or Node.js.
Familiarity with MongoDB and MySQL.
Experience working in a cloud-based environment, preferably AWS.
Familiarity with agile frameworks, preferably Scrum, is a plus.
Understanding of how to build high-volume, distributed backend services using the latest technologies.
Strong analytical and problem-solving skills.
Fluency in Bahasa Indonesia and English.
Ability to comprehend and effectively communicate technical information.",None
NodeJS Programmer,PT Nutech Integrasi,Jakarta,None,Full time,"Candidate must possess at least a Bachelor’s Degree or equivalent in Computer Science or equivalent from reputable university.
At least 2-4 years experienced
Fluent in Bahasa and English
REQUIRED SKILLS :
Solid skills : NodeJS, Java
Object Oriented Programming & MVC (Model View Controller), Web Service, FTP, SMTP & File Handling
Experienced in PostgreSQL and/or Oracle Database
Experienced in Golang is a plus
Familiar with Microservice Architecture & Message Queue using Kafka
Familiar with Source Code Management such as Gitlab
Familiar with SonarQube
Having knowledge of Kerberos
Write code that not only works but also conforms to best practices so that others could understand and edit your work without issue
Experience with Restfull APIs",None
Full-Stack Developer,PT Mentari Books Indonesia,Jakarta,None,Full time,"Full-Stack Developer  
 Mentari Group is looking for an experienced and skilled Full-Stack Developer to join our team. As a Full-Stack Developer, you will be responsible for both front-end and back-end development. You will collaborate with our UI/UX Designer and Project Manager to create a robust, scalable, and user-friendly system.
 Job Descriptions :
Develop and maintain front-end and back-end components of the system
Integrate UI designs from the UI/UX Designer into functional applications
Build and manage databases, servers, and APIs
Ensure the system is secure, scalable, and performs efficiently
Work closely with the project team to understand requirements and deliver high-quality solutions
Troubleshoot and resolve issues, optimize performance, and implement best practices 
 Qualifications:
Bachelor's Degree in Information Technology, Information Systems, Computer Scince, or related field
At least 3 years of experience proven on building systems or web applications
Proven experience as a Full-Stack Developer or similar role
Strong proficiency in front-end technologies (e.g., HTML, CSS, JavaScript) and frameworks (e.g., React, Angular, Vue.js)
Experience with back-end technologies (e.g., Node.js, CodeIgniter, Laravel) and database management (e.g., MongoDB, PostgreSQL)
Familiarity with version control systems (e.g., Git)
Strong problem-solving skills and attention to detail
Have experience in leading a project
Excellent communication and teamwork abilities
Have experiences handling UI & UX is a very strong plus
Ability to handle multiple tasks and meet deadlines
 Apply before August 22nd, 2024
All resumes will be handled strictly confidential and only shortlisted candidates will be contacted",None
Backend Developer,PT Insura Media Solusi (Jakarta),Jakarta,Rp 10.000.000 – Rp 15.000.000 per month,Contract/Temp,"Hi Talent.
INSURA memiliki kesempatan menarik posisi sebagai BACKEND DEVELOPER.
 Kualifikasi :
• Minimal memiliki pengalaman 2 - 7 Tahun di bidang Software Developer
• Menguasai salah satu Bahasa Pemrograman Backend (Java Spring Boot / C# .Net / Golang / Node JS / Python / dll)
• Menguasai CRUD dan RESTFul API
• Menguasai any Database (SQL Server / Postgre / Oracle / No SQL)
• Memahami aspek security (JWT Token / OAuth2)
• Memahami perbedaan Microservices dan Monolith
• Memahami SDLC Agile / Scrum
• Jenjang pendidikan D3, S1, dst
• Bersedia lokasi kerja di DKI Jakarta
  (Jika Anda memiliki keahlian apapun di bidang Informasi Teknologi)
Silahkan apply/terhubung dengan INSURA untuk mendapatkan informasi lebih lanjut.",None
Golang Developer,PT GARUDA DATA TEKNOLOGI,Jakarta,Rp 9.000.000 – Rp 13.000.000 per month,Full time,"What We're Looking For:
Minimum 2 years of related work experience is a must
Degree in MIS, Computer Science, related field or equivalent experience
Good understanding of the Go, Gin framework, SQL server , no SQL , MongoDB , Zerolog .
Have experience in MVC development .
Development using Cleancode patern .
Experienced in designing, coding and testing web applications and supporting web services for apps
Knowledge of Web API programming is advantageous
MSSQL Reporting Services / Enterprise Reporting experience will be an advantage
 What You'll Do:
 Develop application from scratch
Write high-quality, clean, maintainable code using engineering best practices
Understand the products, analyze requirements, design and develop features, constantly identify and fix problems, improve reliability, and improve user experience.
Working with fast pace and multiple projects.
Collaborating within cross-functional and international agile teams.
 Benefit : 
THR 
Outing 
Gathering employee
Insurance corporate 
BPJS TK KS 
Internet Allowance 
Bonus ",None
