Job Title,Company Name,Location,Salary,Job Type,Job Description
"Full Stack Developer
- job post",Semarang,Semarang,None,None,"Jadi bagian dari tim hebat dari perusahaan global.
Bergabunglah dengan perusahaan global kami dan buka peluang tanpa batas dengan berkolaborasi bersama tim yang beragam dan berbakat. Bersama-sama, kami menciptakan kesuksesan, mendorong inovasi, dan menciptakan dunia dengan berbagai peluang yang tak terbatas.

Detail Pekerjaan
Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture.
Build the front-end of applications through appealing visual design.
Develop and manage well-functioning databases and applications.
Write effective APIs.
Test software to ensure responsiveness and efficiency.
Troubleshoot, debug and upgrade software.
Create security and data protection settings.
Build features and applications with a mobile responsive design.
Write technical documentation
Work with data scientists and analysts to improve software.
Persyaratan Keahlian
Proven experience as a Full Stack Developer or similar role.
2+ years of experience as an Full stack backend Dev.
Experience developing desktop and mobile applications.
Familiarity with common stacks.
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery).
Knowledge of multiple back-end languages (e.g. C#, Java, PHP, Python) and JavaScript frameworks (e.g. Angular, React, Node.js).
Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design.
Excellent communication and teamwork skills.
Great attention to detail.
Organizational skills.
An analytical mind.
Tingkat Pendidikan
Degree in Computer Science, Statistics or relevant field."
"Full Stack Developer
- job post",Semarang,Semarang,None,None,"Jadi bagian dari tim hebat dari perusahaan global.
Bergabunglah dengan perusahaan global kami dan buka peluang tanpa batas dengan berkolaborasi bersama tim yang beragam dan berbakat. Bersama-sama, kami menciptakan kesuksesan, mendorong inovasi, dan menciptakan dunia dengan berbagai peluang yang tak terbatas.

Detail Pekerjaan
Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture.
Build the front-end of applications through appealing visual design.
Develop and manage well-functioning databases and applications.
Write effective APIs.
Test software to ensure responsiveness and efficiency.
Troubleshoot, debug and upgrade software.
Create security and data protection settings.
Build features and applications with a mobile responsive design.
Write technical documentation
Work with data scientists and analysts to improve software.
Persyaratan Keahlian
Proven experience as a Full Stack Developer or similar role.
2+ years of experience as an Full stack backend Dev.
Experience developing desktop and mobile applications.
Familiarity with common stacks.
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery).
Knowledge of multiple back-end languages (e.g. C#, Java, PHP, Python) and JavaScript frameworks (e.g. Angular, React, Node.js).
Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design.
Excellent communication and teamwork skills.
Great attention to detail.
Organizational skills.
An analytical mind.
Tingkat Pendidikan
Degree in Computer Science, Statistics or relevant field."
"Full Stack Developer
- job post",Semarang,Semarang,None,None,"Jadi bagian dari tim hebat dari perusahaan global.
Bergabunglah dengan perusahaan global kami dan buka peluang tanpa batas dengan berkolaborasi bersama tim yang beragam dan berbakat. Bersama-sama, kami menciptakan kesuksesan, mendorong inovasi, dan menciptakan dunia dengan berbagai peluang yang tak terbatas.

Detail Pekerjaan
Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture.
Build the front-end of applications through appealing visual design.
Develop and manage well-functioning databases and applications.
Write effective APIs.
Test software to ensure responsiveness and efficiency.
Troubleshoot, debug and upgrade software.
Create security and data protection settings.
Build features and applications with a mobile responsive design.
Write technical documentation
Work with data scientists and analysts to improve software.
Persyaratan Keahlian
Proven experience as a Full Stack Developer or similar role.
2+ years of experience as an Full stack backend Dev.
Experience developing desktop and mobile applications.
Familiarity with common stacks.
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery).
Knowledge of multiple back-end languages (e.g. C#, Java, PHP, Python) and JavaScript frameworks (e.g. Angular, React, Node.js).
Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design.
Excellent communication and teamwork skills.
Great attention to detail.
Organizational skills.
An analytical mind.
Tingkat Pendidikan
Degree in Computer Science, Statistics or relevant field."
"Full Stack Developer
- job post",Semarang,Semarang,None,None,"Jadi bagian dari tim hebat dari perusahaan global.
Bergabunglah dengan perusahaan global kami dan buka peluang tanpa batas dengan berkolaborasi bersama tim yang beragam dan berbakat. Bersama-sama, kami menciptakan kesuksesan, mendorong inovasi, dan menciptakan dunia dengan berbagai peluang yang tak terbatas.

Detail Pekerjaan
Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture.
Build the front-end of applications through appealing visual design.
Develop and manage well-functioning databases and applications.
Write effective APIs.
Test software to ensure responsiveness and efficiency.
Troubleshoot, debug and upgrade software.
Create security and data protection settings.
Build features and applications with a mobile responsive design.
Write technical documentation
Work with data scientists and analysts to improve software.
Persyaratan Keahlian
Proven experience as a Full Stack Developer or similar role.
2+ years of experience as an Full stack backend Dev.
Experience developing desktop and mobile applications.
Familiarity with common stacks.
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery).
Knowledge of multiple back-end languages (e.g. C#, Java, PHP, Python) and JavaScript frameworks (e.g. Angular, React, Node.js).
Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design.
Excellent communication and teamwork skills.
Great attention to detail.
Organizational skills.
An analytical mind.
Tingkat Pendidikan
Degree in Computer Science, Statistics or relevant field."
"Full Stack Developer
- job post",Semarang,Semarang,None,None,"Jadi bagian dari tim hebat dari perusahaan global.
Bergabunglah dengan perusahaan global kami dan buka peluang tanpa batas dengan berkolaborasi bersama tim yang beragam dan berbakat. Bersama-sama, kami menciptakan kesuksesan, mendorong inovasi, dan menciptakan dunia dengan berbagai peluang yang tak terbatas.

Detail Pekerjaan
Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture.
Build the front-end of applications through appealing visual design.
Develop and manage well-functioning databases and applications.
Write effective APIs.
Test software to ensure responsiveness and efficiency.
Troubleshoot, debug and upgrade software.
Create security and data protection settings.
Build features and applications with a mobile responsive design.
Write technical documentation
Work with data scientists and analysts to improve software.
Persyaratan Keahlian
Proven experience as a Full Stack Developer or similar role.
2+ years of experience as an Full stack backend Dev.
Experience developing desktop and mobile applications.
Familiarity with common stacks.
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery).
Knowledge of multiple back-end languages (e.g. C#, Java, PHP, Python) and JavaScript frameworks (e.g. Angular, React, Node.js).
Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design.
Excellent communication and teamwork skills.
Great attention to detail.
Organizational skills.
An analytical mind.
Tingkat Pendidikan
Degree in Computer Science, Statistics or relevant field."
"Full Stack Developer
- job post",Semarang,Semarang,None,None,"Jadi bagian dari tim hebat dari perusahaan global.
Bergabunglah dengan perusahaan global kami dan buka peluang tanpa batas dengan berkolaborasi bersama tim yang beragam dan berbakat. Bersama-sama, kami menciptakan kesuksesan, mendorong inovasi, dan menciptakan dunia dengan berbagai peluang yang tak terbatas.

Detail Pekerjaan
Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture.
Build the front-end of applications through appealing visual design.
Develop and manage well-functioning databases and applications.
Write effective APIs.
Test software to ensure responsiveness and efficiency.
Troubleshoot, debug and upgrade software.
Create security and data protection settings.
Build features and applications with a mobile responsive design.
Write technical documentation
Work with data scientists and analysts to improve software.
Persyaratan Keahlian
Proven experience as a Full Stack Developer or similar role.
2+ years of experience as an Full stack backend Dev.
Experience developing desktop and mobile applications.
Familiarity with common stacks.
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery).
Knowledge of multiple back-end languages (e.g. C#, Java, PHP, Python) and JavaScript frameworks (e.g. Angular, React, Node.js).
Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design.
Excellent communication and teamwork skills.
Great attention to detail.
Organizational skills.
An analytical mind.
Tingkat Pendidikan
Degree in Computer Science, Statistics or relevant field."
"Senior AI Engineer
- job post",Mekari (PT. Mid Solusi Nusantara),Jakarta,None,None,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Main Responsibilities:
We are seeking a highly skilled and motivated AI Engineer to join our dynamic team. As an AI Engineer, you will play a crucial role in building cutting-edge AI features from the ground up and conducting research and development in the field of Machine Learning (ML) and Artificial Intelligence (AI) frameworks. This is an exciting opportunity for individuals passionate about pushing the boundaries of AI technology and contributing to innovative projects.
Key Responsibilities:
Design, develop, and implement AI solutions, including but not limited to natural language processing, computer vision, and other machine learning algorithms.
Collaborate with cross-functional teams to understand business requirements and translate them into AI-driven applications.
Conduct research and stay updated on the latest advancements in ML and AI frameworks to propose and implement innovative solutions.
Work on the full AI development lifecycle, from ideation and proof of concept to deployment and maintenance.
Optimize and enhance existing AI models for improved performance and efficiency.
Collaborate with data scientists and software engineers to integrate AI capabilities into existing systems.
Stay abreast of industry trends and best practices to continuously improve the company's AI capabilities.
Requirements:
Experience in building usable machine learning or AI products for end users.
Bachelor's or Master’s degree in Computer Science, Artificial Intelligence, or a related field.
Proven experience in developing and implementing AI solutions, with a focus on building features from the ground up.
Solid understanding of machine learning algorithms, neural networks, and deep learning techniques.
Experience with popular LLM frameworks and libraries such as Langchain, LlamaIndex, etc.
Familiarity with natural language processing, LLMs such as openAI, LLAMA2, Claude, etc.
Demonstrated ability to work on cross-functional teams and communicate effectively.
Strong problem-solving skills and a proactive mindset towards learning and adopting new technologies.
Working Arrangement: Hybrid.
Office location: Sudirman, Jakarta, Indonesia.
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.
Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly asked questions regarding our recruitment process.

We wish you the best. Hope to see you around soon!"
"Associate/Senior Associate, Technology & Digital Advantage Practice
- job post",Boston Consulting Group,Jakarta,None,Full-time,"Locations: Malaysia | Indonesia | Thailand
Who We Are
Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.

To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.

Practice Area

BCG’s Tech and Digital practice area focuses on helping clients deliver competitive advantage and business superior performance through the use of data, technology and digital. Tech and Digital is the fastest growing practice at BCG and at the heart of the strategic impact we have with our clients. Our consultants and experts globally work across all industries and provide deep experience and expertise across a number of topics including Digital Transformation, Data & Digital Platforms, AI at Scale, Agile, Cybersecurity and Digitizing the Tech Function. Our Tech and Digital offer encompasses tech experts across BCG and Platinion, providing seamless multidisciplinary solutions to our clients.

What You'll Do
As part of the TDA practice, you will partner with leading companies to shift mindsets, shape agendas, and create value through digital transformation programs. Sitting within our consulting business, you will focus on key digital subject matter. The work you do every day-going deep to uncover key insights and reimagine business models-will enable our clients to compete in today's fast-paced environment and accelerate into the digital future. As you immerse yourself in new challenges across a range of Digital topics, you will develop close relationships with senior clients and BCG leadership, and play a central role in work that has a lasting impact on companies, industries, and society.

As an Associate / Senior Associate, you will work as digital specialists advising clients on a range of topics that align to your areas of expertise and interests, including, but not limited to the following:
Digital Transformation & Strategy: Helping clients rethink the impact of digital on their business and accelerate their transformation efforts.
Emerging Technology Topic Advisory: including Cloud, Blockchain/Crypto/DeFi, Metaverse/Web3
Customer Centricity: Reinventing the customer experience, leveraging journey maps, deep customer empathy, and data to create transformative digital interfaces, marketing strategies, and process innovations.
Digital Marketing & Personalization: Optimising digital marketing programs across all digital channels and levers, including precision marketing, and analytics-enabled, one-to- one personalization.
Big Data & Analytics: Driving transformational value through cutting-edge applications of AI and Machine Learning tools that are fully scaled into the business.
New Ways of Working: Building ongoing organisational change capabilities, and helping clients transform into digital enterprises that continue to develop and innovate with speed, at scale.
Transformation of the Technology Function and Technology Build: Redesigning technology functions to improve flexibility, efficiency, and Business-IT alignment.

What You'll Bring
A minimum of 2 years for Associate and 3 years for Senior Associate of full-time relevant work experience within digital fields, including product management, digital marketing & analytics, and/or designing & delivering world-class software products, in leading digital companies and/or start-ups.
History of building credibility and relationships with leaders, technical and non-technical people to align on strategy, inspire stakeholders, and execute on a day-to-day basis. The ability to work with and lead multi-disciplinary teams including engineers, architects, data scientists-or whatever is required to solve the client's challenge-will be vital to success.
Advanced quantitative analysis, solid business acumen and problem- solving ability.
Established record of driving digital transformation and topics with value creation in mind
Excellent communication skills; able to explain complex industry concepts in non-technical terms
Bachelor's degree preferably in an IT/Computer Science, Engineering or related discipline
MBA, Masters or PHD will be highly regarded
Flexibility to travel within SEA region

Additional info
What Can A Career At BCG Offer You?
An opportunity to innovate and change: We have a legacy of developing deep insights and game-changing ideas and our case teams take ideas from all levels in order to deliver breakthrough insights to our clients
Training and mentoring: We embed mentorship and apprenticeship throughout your time at BCG. You will have a support system of career development advisors, the guidance of project leaders, and partnership with your colleagues and teammates at every turn.
A collaborative approach: You will join a growing team of talented individuals, operating and learning from people with a diverse and broad set of backgrounds

Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, disability, protected veteran status, or any other characteristic protected under national, provincial, or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws.
BCG is an E - Verify Employer. Click here for more information on E-Verify."
"Associate/Senior Associate, Technology & Digital Advantage Practice
- job post",Boston Consulting Group,Jakarta,None,Full-time,"Locations: Malaysia | Indonesia | Thailand
Who We Are
Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.

To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.

Practice Area

BCG’s Tech and Digital practice area focuses on helping clients deliver competitive advantage and business superior performance through the use of data, technology and digital. Tech and Digital is the fastest growing practice at BCG and at the heart of the strategic impact we have with our clients. Our consultants and experts globally work across all industries and provide deep experience and expertise across a number of topics including Digital Transformation, Data & Digital Platforms, AI at Scale, Agile, Cybersecurity and Digitizing the Tech Function. Our Tech and Digital offer encompasses tech experts across BCG and Platinion, providing seamless multidisciplinary solutions to our clients.

What You'll Do
As part of the TDA practice, you will partner with leading companies to shift mindsets, shape agendas, and create value through digital transformation programs. Sitting within our consulting business, you will focus on key digital subject matter. The work you do every day-going deep to uncover key insights and reimagine business models-will enable our clients to compete in today's fast-paced environment and accelerate into the digital future. As you immerse yourself in new challenges across a range of Digital topics, you will develop close relationships with senior clients and BCG leadership, and play a central role in work that has a lasting impact on companies, industries, and society.

As an Associate / Senior Associate, you will work as digital specialists advising clients on a range of topics that align to your areas of expertise and interests, including, but not limited to the following:
Digital Transformation & Strategy: Helping clients rethink the impact of digital on their business and accelerate their transformation efforts.
Emerging Technology Topic Advisory: including Cloud, Blockchain/Crypto/DeFi, Metaverse/Web3
Customer Centricity: Reinventing the customer experience, leveraging journey maps, deep customer empathy, and data to create transformative digital interfaces, marketing strategies, and process innovations.
Digital Marketing & Personalization: Optimising digital marketing programs across all digital channels and levers, including precision marketing, and analytics-enabled, one-to- one personalization.
Big Data & Analytics: Driving transformational value through cutting-edge applications of AI and Machine Learning tools that are fully scaled into the business.
New Ways of Working: Building ongoing organisational change capabilities, and helping clients transform into digital enterprises that continue to develop and innovate with speed, at scale.
Transformation of the Technology Function and Technology Build: Redesigning technology functions to improve flexibility, efficiency, and Business-IT alignment.

What You'll Bring
A minimum of 2 years for Associate and 3 years for Senior Associate of full-time relevant work experience within digital fields, including product management, digital marketing & analytics, and/or designing & delivering world-class software products, in leading digital companies and/or start-ups.
History of building credibility and relationships with leaders, technical and non-technical people to align on strategy, inspire stakeholders, and execute on a day-to-day basis. The ability to work with and lead multi-disciplinary teams including engineers, architects, data scientists-or whatever is required to solve the client's challenge-will be vital to success.
Advanced quantitative analysis, solid business acumen and problem- solving ability.
Established record of driving digital transformation and topics with value creation in mind
Excellent communication skills; able to explain complex industry concepts in non-technical terms
Bachelor's degree preferably in an IT/Computer Science, Engineering or related discipline
MBA, Masters or PHD will be highly regarded
Flexibility to travel within SEA region

Additional info
What Can A Career At BCG Offer You?
An opportunity to innovate and change: We have a legacy of developing deep insights and game-changing ideas and our case teams take ideas from all levels in order to deliver breakthrough insights to our clients
Training and mentoring: We embed mentorship and apprenticeship throughout your time at BCG. You will have a support system of career development advisors, the guidance of project leaders, and partnership with your colleagues and teammates at every turn.
A collaborative approach: You will join a growing team of talented individuals, operating and learning from people with a diverse and broad set of backgrounds

Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, disability, protected veteran status, or any other characteristic protected under national, provincial, or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws.
BCG is an E - Verify Employer. Click here for more information on E-Verify."
"Associate/Senior Associate, Technology & Digital Advantage Practice
- job post",Boston Consulting Group,Jakarta,None,Full-time,"Locations: Malaysia | Indonesia | Thailand
Who We Are
Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.

To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.

Practice Area

BCG’s Tech and Digital practice area focuses on helping clients deliver competitive advantage and business superior performance through the use of data, technology and digital. Tech and Digital is the fastest growing practice at BCG and at the heart of the strategic impact we have with our clients. Our consultants and experts globally work across all industries and provide deep experience and expertise across a number of topics including Digital Transformation, Data & Digital Platforms, AI at Scale, Agile, Cybersecurity and Digitizing the Tech Function. Our Tech and Digital offer encompasses tech experts across BCG and Platinion, providing seamless multidisciplinary solutions to our clients.

What You'll Do
As part of the TDA practice, you will partner with leading companies to shift mindsets, shape agendas, and create value through digital transformation programs. Sitting within our consulting business, you will focus on key digital subject matter. The work you do every day-going deep to uncover key insights and reimagine business models-will enable our clients to compete in today's fast-paced environment and accelerate into the digital future. As you immerse yourself in new challenges across a range of Digital topics, you will develop close relationships with senior clients and BCG leadership, and play a central role in work that has a lasting impact on companies, industries, and society.

As an Associate / Senior Associate, you will work as digital specialists advising clients on a range of topics that align to your areas of expertise and interests, including, but not limited to the following:
Digital Transformation & Strategy: Helping clients rethink the impact of digital on their business and accelerate their transformation efforts.
Emerging Technology Topic Advisory: including Cloud, Blockchain/Crypto/DeFi, Metaverse/Web3
Customer Centricity: Reinventing the customer experience, leveraging journey maps, deep customer empathy, and data to create transformative digital interfaces, marketing strategies, and process innovations.
Digital Marketing & Personalization: Optimising digital marketing programs across all digital channels and levers, including precision marketing, and analytics-enabled, one-to- one personalization.
Big Data & Analytics: Driving transformational value through cutting-edge applications of AI and Machine Learning tools that are fully scaled into the business.
New Ways of Working: Building ongoing organisational change capabilities, and helping clients transform into digital enterprises that continue to develop and innovate with speed, at scale.
Transformation of the Technology Function and Technology Build: Redesigning technology functions to improve flexibility, efficiency, and Business-IT alignment.

What You'll Bring
A minimum of 2 years for Associate and 3 years for Senior Associate of full-time relevant work experience within digital fields, including product management, digital marketing & analytics, and/or designing & delivering world-class software products, in leading digital companies and/or start-ups.
History of building credibility and relationships with leaders, technical and non-technical people to align on strategy, inspire stakeholders, and execute on a day-to-day basis. The ability to work with and lead multi-disciplinary teams including engineers, architects, data scientists-or whatever is required to solve the client's challenge-will be vital to success.
Advanced quantitative analysis, solid business acumen and problem- solving ability.
Established record of driving digital transformation and topics with value creation in mind
Excellent communication skills; able to explain complex industry concepts in non-technical terms
Bachelor's degree preferably in an IT/Computer Science, Engineering or related discipline
MBA, Masters or PHD will be highly regarded
Flexibility to travel within SEA region

Additional info
What Can A Career At BCG Offer You?
An opportunity to innovate and change: We have a legacy of developing deep insights and game-changing ideas and our case teams take ideas from all levels in order to deliver breakthrough insights to our clients
Training and mentoring: We embed mentorship and apprenticeship throughout your time at BCG. You will have a support system of career development advisors, the guidance of project leaders, and partnership with your colleagues and teammates at every turn.
A collaborative approach: You will join a growing team of talented individuals, operating and learning from people with a diverse and broad set of backgrounds

Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, disability, protected veteran status, or any other characteristic protected under national, provincial, or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws.
BCG is an E - Verify Employer. Click here for more information on E-Verify."
"Associate/Senior Associate, Technology & Digital Advantage Practice
- job post",Boston Consulting Group,Jakarta,None,Full-time,"Locations: Malaysia | Indonesia | Thailand
Who We Are
Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.

To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.

Practice Area

BCG’s Tech and Digital practice area focuses on helping clients deliver competitive advantage and business superior performance through the use of data, technology and digital. Tech and Digital is the fastest growing practice at BCG and at the heart of the strategic impact we have with our clients. Our consultants and experts globally work across all industries and provide deep experience and expertise across a number of topics including Digital Transformation, Data & Digital Platforms, AI at Scale, Agile, Cybersecurity and Digitizing the Tech Function. Our Tech and Digital offer encompasses tech experts across BCG and Platinion, providing seamless multidisciplinary solutions to our clients.

What You'll Do
As part of the TDA practice, you will partner with leading companies to shift mindsets, shape agendas, and create value through digital transformation programs. Sitting within our consulting business, you will focus on key digital subject matter. The work you do every day-going deep to uncover key insights and reimagine business models-will enable our clients to compete in today's fast-paced environment and accelerate into the digital future. As you immerse yourself in new challenges across a range of Digital topics, you will develop close relationships with senior clients and BCG leadership, and play a central role in work that has a lasting impact on companies, industries, and society.

As an Associate / Senior Associate, you will work as digital specialists advising clients on a range of topics that align to your areas of expertise and interests, including, but not limited to the following:
Digital Transformation & Strategy: Helping clients rethink the impact of digital on their business and accelerate their transformation efforts.
Emerging Technology Topic Advisory: including Cloud, Blockchain/Crypto/DeFi, Metaverse/Web3
Customer Centricity: Reinventing the customer experience, leveraging journey maps, deep customer empathy, and data to create transformative digital interfaces, marketing strategies, and process innovations.
Digital Marketing & Personalization: Optimising digital marketing programs across all digital channels and levers, including precision marketing, and analytics-enabled, one-to- one personalization.
Big Data & Analytics: Driving transformational value through cutting-edge applications of AI and Machine Learning tools that are fully scaled into the business.
New Ways of Working: Building ongoing organisational change capabilities, and helping clients transform into digital enterprises that continue to develop and innovate with speed, at scale.
Transformation of the Technology Function and Technology Build: Redesigning technology functions to improve flexibility, efficiency, and Business-IT alignment.

What You'll Bring
A minimum of 2 years for Associate and 3 years for Senior Associate of full-time relevant work experience within digital fields, including product management, digital marketing & analytics, and/or designing & delivering world-class software products, in leading digital companies and/or start-ups.
History of building credibility and relationships with leaders, technical and non-technical people to align on strategy, inspire stakeholders, and execute on a day-to-day basis. The ability to work with and lead multi-disciplinary teams including engineers, architects, data scientists-or whatever is required to solve the client's challenge-will be vital to success.
Advanced quantitative analysis, solid business acumen and problem- solving ability.
Established record of driving digital transformation and topics with value creation in mind
Excellent communication skills; able to explain complex industry concepts in non-technical terms
Bachelor's degree preferably in an IT/Computer Science, Engineering or related discipline
MBA, Masters or PHD will be highly regarded
Flexibility to travel within SEA region

Additional info
What Can A Career At BCG Offer You?
An opportunity to innovate and change: We have a legacy of developing deep insights and game-changing ideas and our case teams take ideas from all levels in order to deliver breakthrough insights to our clients
Training and mentoring: We embed mentorship and apprenticeship throughout your time at BCG. You will have a support system of career development advisors, the guidance of project leaders, and partnership with your colleagues and teammates at every turn.
A collaborative approach: You will join a growing team of talented individuals, operating and learning from people with a diverse and broad set of backgrounds

Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, disability, protected veteran status, or any other characteristic protected under national, provincial, or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws.
BCG is an E - Verify Employer. Click here for more information on E-Verify."
