Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Full-Stack Developer,PT Mentari Books Indonesia,Jakarta,None,Full time,"Full-Stack Developer  
 Mentari Group is looking for an experienced and skilled Full-Stack Developer to join our team. As a Full-Stack Developer, you will be responsible for both front-end and back-end development. You will collaborate with our UI/UX Designer and Project Manager to create a robust, scalable, and user-friendly system.
 Job Descriptions :
Develop and maintain front-end and back-end components of the system
Integrate UI designs from the UI/UX Designer into functional applications
Build and manage databases, servers, and APIs
Ensure the system is secure, scalable, and performs efficiently
Work closely with the project team to understand requirements and deliver high-quality solutions
Troubleshoot and resolve issues, optimize performance, and implement best practices 
 Qualifications:
Bachelor's Degree in Information Technology, Information Systems, Computer Scince, or related field
At least 3 years of experience proven on building systems or web applications
Proven experience as a Full-Stack Developer or similar role
Strong proficiency in front-end technologies (e.g., HTML, CSS, JavaScript) and frameworks (e.g., React, Angular, Vue.js)
Experience with back-end technologies (e.g., Node.js, CodeIgniter, Laravel) and database management (e.g., MongoDB, PostgreSQL)
Familiarity with version control systems (e.g., Git)
Strong problem-solving skills and attention to detail
Have experience in leading a project
Excellent communication and teamwork abilities
Have experiences handling UI & UX is a very strong plus
Ability to handle multiple tasks and meet deadlines
 Apply before August 22nd, 2024
All resumes will be handled strictly confidential and only shortlisted candidates will be contacted",None
Full-Stack Web Developer (Mid-Senior level),Busana Apparel Group,"South Jakarta, Jakarta",None,Full time,"Busana Apparel Group is one of the largest Garment Manufacturing company in Indonesia. We own several companies/factories in Indonesia and serve many popular brands worldwide.
 We are currently sourcing for Full-Stack Web Developers to join our Company.
Job Description:
Develop/Setup backend software platform capable of serving all business units in a centralized environment.
Develop/Extend application modules to support business requirements serving ALL Business Units.
Design/Develop integration API for existing system with various third-party solutions.
Maintain software application lifecycle.
 Job Requirements:
D3 from related majors.
Have a minimum of 5 years experience as a Backend Developer using Java, Python, NodeJS.
Have experience in building and maintaining REST API
Have experience using PostgreSQL, and IBM DB2 would be more appreciated.
Have knowledge or experience using Javascript, React is a plus.
Have experience using Linux.
Willing to work onsite.
Intermediate English skills.
 ",None
Full Stack Developer Associate (CORE) - Web Monitoring,PT Alto Network,Central Java,None,Full time,"Loading...
Thank you for your patience
while we load the app.",None
Senior Full-Stack Developer,B One Consulting,"Badung, Bali",Rp 10.000.000 – Rp 13.000.000 per month,Full time,"SENIOR FULL STACK DEVELOPER
 Employment type: Full time - on site
Location: Bali
 About B One Consulting
B One Consulting is a dynamic and innovative consulting company based in the vibrant city of Bali. We specialize in providing top-tier consulting services to a diverse range of clients, offering solutions that drive growth and success. As we continue to expand, we are seeking a dedicated Senior Full-Stack Developer to join our company.
 Job Description:
As a Senior Full-Stack Developer, you will be responsible for developing and maintaining both the front-end and back-end components of our web applications. You will work closely with our product and design teams to deliver high-quality, scalable, and maintainable solutions.
 Responsibilities:
• Collaborate with cross-functional teams to define, design, and ship new features.
• Develop and maintain the front end of our web applications using modern frameworks such as React, Angular, or Vue.js.
• Design, develop, and maintain the back end of our applications using server-side technologies like Node.js, Django, or Flask.
• Write clean, efficient, and well-documented code.
• Participate in code reviews to ensure code quality and share knowledge with the team.
• Troubleshoot, debug, and optimize application performance.
• Stay up-to-date with the latest industry trends and technologies to ensure our applications are using the best tools and practices.
 Qualifications:
• Proven experience as a Senior Full-Stack Developer or similar role.
• Strong proficiency in front-end technologies such as HTML, CSS, JavaScript, and modern frameworks (React, Angular, or Vue.js).
• Solid understanding of back-end technologies such as Node.js, Python, Ruby, or Java.
• Experience with database systems such as MySQL, PostgreSQL, or MongoDB.
• Familiarity with RESTful APIs and microservices architecture.
• Knowledge of version control systems (e.g., Git).
• Excellent problem-solving and communication skills.
• Ability to work both independently and collaboratively in a team environment.
• Bachelor’s degree in Computer Science, Engineering, or a related field.
 Preferred Skills:
• Experience with cloud platforms such as AWS, Azure, or Google Cloud.
• Knowledge of containerization and orchestration tools (e.g., Docker, Kubernetes).
• Familiarity with DevOps practices and tools.
 Kindly please provide your portfolio",None
Full Stack Developer,PT. Gree Electric Appliances Indonesia,"North Jakarta, Jakarta",None,Full time,"Qualifications
Bachelor's degree in Computer Science, Software Engineering from reputable university
Minimum 3 years of experience developing web-based applications
Proficient level knowledge in PHP, HTML5, CSS, JavaScript
Proficient with React,  Bootstrap 
Proficient with  Mysql, Nginx,Linux
Self-motivating and self-learning
Fluent in English will be an advantages (minimum can communicate well in english) 
Able to handle work pressure
 Responsibility
Responsible for the development of front-end WEB and back-end functions
 Benefit
Attractive salary & bonus package
Young and professional working environment
Career development in a fast growing company
Friendly and warm working environment
Overtime allowance",None
Jr. Fullstack Developer (Web),PT Shaft Consulting Services,"South Tangerang, Banten",None,Contract/Temp,"Jr. Fullstack Developer (Web)

Requirements:
1-2 years of professional experience in Golang and ReactJS development.
Strong understanding of RESTful APIs and backend services.
Proficiency in HTML, CSS, and JavaScript.
Familiarity with database systems (SQL, NoSQL).
Knowledge of version control systems such as Git.
Excellent problem-solving skills and the ability to work independently or in a team.
Familiarity with Agile development methodologies is a plus.
Preferred Skills:
Experience with Docker and microservices architecture.
Knowledge of cloud services such as AWS, GCP, or Azure.
Familiarity with CI/CD pipelines.
Experience working with GraphQL.
Responsibilities:
Develop, test, and maintain scalable web applications using Golang for backend and ReactJS for frontend.
Collaborate with cross-functional teams to define, design, and ship new features.
Troubleshoot, debug, and upgrade existing software.
Write clean, well-structured, and maintainable code.
Work closely with the UI/UX design team to ensure the technical feasibility of designs.
Optimize applications for maximum speed and scalability.
 ",None
Full Stack Website Developer,PT BERKAT KARYA NUSANTARA,"Batam, Riau Islands",Rp 8.000.000 – Rp 11.000.000 per month,Full time,"About Lumi Marketing:
Lumi Marketing is a dynamic and innovative digital marketing company dedicated to provide exceptional marketing solutions to our clients. We are passionate about digitizing business to promote and grow our clients’ business. 
 Job Highlights:
Full Time Position
Salary + Annual Increment + Performance Bonus

Position Overview:
We are seeking a talented and experienced full-stack web developer to join our team. The ideal candidate will be proficient in both front-end and back-end development, with a passion for creating scalable and efficient web applications. As a full-stack web developer, you will work closely with our development team to design, implement, and maintain web-based projects that meet our clients’ needs and exceed their expectations. 
 Key Responsibilities:
Experienced in CMS like WordPress, including all the plugins like Elementor, WPBuilder
Design, develop, and maintain full stack responsive Wordpress (Corporate & E-Commerce) websites and web applications using modern frontend and backend technologies;
Build responsive and interactive user interfaces using HTML, CSS, JavaScript, PHP, and modern frameworks like React, Angular, or Vue.js.
Collaborate with UX/UI designers, and other stakeholders to deploy website optimisation practices and create user-focused solutions;
Basic understanding of SEO best practices.
Implement and maintain website and web application features and functionality, troubleshooting and debugging as needed;
Ensure the application follows security best practices, including protection against SQL injection, XSS, CSRF, and other vulnerabilities.
Work closely with designers, product managers, and other stakeholders to align development with project goals.
Manage the deployment of web applications to live environments using platforms like DigitalOcean, NameCheap, cPanel, CloudFlare.
Keep up with the latest trends, technologies, and best practices in web development to ensure the solutions you build are cutting-edge.
Accurately estimate timelines and workloads for projects, meeting deadlines while maintaining code quality.
Responsible for the website layout structure based on client’s requirements. 
Provide technical support and guidance to clients or end-users when necessary.
 Qualifications and Requirements:
Good communication skill and must speak fluent English.
At least 3 - 5 year of experience in Full-Stack web development, including proficiency in HTML, CSS, JavaScript, and server-side technologies or any related field.
Strong understanding of responsive design principles and cross-browser compatibility;
Experience working with modern frontend frameworks and libraries (e.g„vue.js);
Experience with CMS & E-Commerce platforms, such as WordPress, Joomla, Drupal, Shopify & WooCommerce. 
Familiarity with version control systems such as Git;
Excellent problem-solving skills and attention to details;
Ability to work independently and as part of a team in a fast-paced environment;
Preference would be given to those with experience with CMS (e.g., WordPress) and knowledge of SEO best practices and web accessibility guidelines.
High-calibrated fresh graduates will be considered.
Job opening to Indonesian only. 
Must willing to work at Batam, Indonesia.

Remuneration Package:
Yearly Performance Bonus
Free Snacks & Beverage 
Competitive Annual Leave",None
Software Engineer (MERN),Snaphunt,Jakarta,None,Full time,"The Offer
🌐 Hiring: Remote Software Engineer (MERN) | Join Our Fully Distributed Team 🚀
🛠 Work with cutting-edge technologies and exciting projects
The Job
Are you a talented MERN stack engineer looking to shape the future of innovative digital solutions? If you thrive in a remote, agile environment and want to collaborate with passionate professionals across the globe, we want to meet you!
As a Software Engineer (MERN), you will design, develop, and deploy web applications, working alongside a dynamic, fully-distributed team. You’ll have the freedom to work from anywhere, all while building scalable and efficient applications using the latest tools and technologies.
This role offers an excellent opportunity to grow, experiment, and build innovative solutions that impact real users worldwide.
Key Responsibilities:
Build, test, and maintain robust MERN-based applications (MongoDB, Express.js, React.js, Node.js).
Collaborate with cross-functional, distributed teams to define and implement new features.
Optimize applications for speed, scalability, and user experience.
Debug, troubleshoot, and improve application performance.
Stay updated with emerging technologies and trends to ensure our tech stack remains modern and competitive.
The Profile
You have at least 3 years of experience in building product using the MERN stack
Strong proficiency in React JS and Redux
Experience working in remote or distributed teams is a plus.
Knowledge of Agile methodologies
You have excellent communication & problem solving skills and a collaborative mindset
We believe in empowering our engineers to innovate and bring their best to the table. As part of our fully distributed team, you’ll have the autonomy to work on challenging projects with a high level of trust and accountability.
If you are excited about shaping the future of software development and working in an open, collaborative, and remote-first environment, we’d love to hear from you!
The Employer
Snaphunt is shaping how global employers hire in the new world of remote work. With Snaphunt, employers can easily build global teams by finding, engaging & hiring the best talent for their business- anywhere in the world.
We operate via a fully remote/distributed international team and are looking to hire talented engineers with strong product experience to support our business growth.",None
Full Stack Engineer,PT. Guardia Teknologi Indonesia,Jakarta,None,Contract/Temp,"At Jubelio, we always innovate to create a business platform that can be used for small, medium, or enterprise scale.
To fulfill this mission, Jubelio opens opportunities for those of you who want join us as a Fullstack Developer - Javascript
Job Description:
Enhance our existing back-end system that runs on the cloud.
Assist with monitoring and responding to reported product issues from internal and external sources.
Analyze complex application, system and infrastructure issues.
Continuously improve code quality, and user experience.
Familiarize on all production changes being made to the environment and actively offer constructive means to reduce potential impacts from change.
Troubleshoot issues and provide technical solutions.
Qualifications:
Proficient knowledge in Javascript - minimum 1-2 year, previous experience as Backend Developer, Fullstack, or related position is required for this position
Experience of using NodeJS, Javascript, Typescript and PostgreSQL databases
Fast learner & good analytical thinking
Strong problem solving and troubleshooting skills.
Experience with web app
Hands on in JavaScript, Node.JS, React.JS, or any other programming language, as long as capable of learning quickly.
Enough knowledge to pull and push data to PostgreSQL
Good communication skill, team player and comfortable working with cross functional team
You have passion in learning, improving and contributing to projects with a strong sense of ownership.
Will be placed Full WFO in Jakarta",None
Full Stack Developer,PT. Adaya Solusi Teknologi,"Bandung, West Java",Rp 5.500.000 – Rp 8.000.000 per month,Full time,"PT. Adaya Solusi Teknologi is a company located in Bandung that specializes in integrating information technology with businesses. We provide excellent collaboration and services to resolve problems and offer strategic solutions through IT. Our focus is on creating software that combines creative and innovative ideas to deliver effective IT solutions.
Hi, We are looking for you to join As Full Stack Developer If you meet our requirements below, please don't hesitate to apply this job. Welcome for New, Middle or Experience Developer.
Job Description
Develop and maintain web applications with both frontend and backend components. 
Collaborate with UI/UX designers to create intuitive and engaging user interfaces. 
Write clean, efficient, and well-tested code for new features and improvements. 
Manage databases and optimize them for better application performance. 
Work closely with the QA team to ensure high-quality product delivery. 
Identify and troubleshoot bugs and other technical issues. 
Participate in project planning and team meetings to provide input on technical solutions. 
Stay updated on the latest technologies and recommend improvements for development processes.
Job Requirement
1. Have Associate's (D3) / Bachelor’s degree in Computer Science, Information Systems, or a related field.
2. Having at least 2-3 years  working experience in the related fields that related with the requirements.
3. Having great Analytical skills.
4. Having knowledge of Object Oriented Programming.
5. Understand MVC (Model View Control) concept.
6. Experienced in ASP.NET or Core and C#.
7. Experienced in API AND SOAP.
8. Experienced in SQL Server and Stored Procedure (Point Plus).
9. Experienced in HTML, CSS, and JavaScript (jQuery or ReactJS preferred).
10. Experienced using GIT and Publishing to IIS.
11. Having skill blazer (Point Plus).
12. Having knowledge about Docker (Point Plus).
13. Having experience working with microservice (Point Plus).
14. Clean code, understandable and re-usable
15. Working with the project team to produce application on schedule with qualified performance.
16. Loving challenges and exploration about new technologies / programming language.
17. Have analytical skills for conceptual design and problem solving.
18. Can work under pressure when job deadlines due.",None
Fullstack .NET Developer - Leasing Company,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta,None,Contract/Temp,"Requirements :
1. Able to work as team player and have good communication skill. 
2. 3+  years development using C# .Net Core, MVC. 
3. Strong knowledge in Entity framework.
4. Experience working with RESTful APIs and JSON.
5. Strong knowledge of object oriented programming.
6. Strong knowledge in database and query, especially SQLServer. 
7. Have experienced with Nginx, IIS or Kestrel.
8. Experience with Git.",None
Software Engineer - Fullstack,PT Mid Solusi Nusantara (MEKARI),Jakarta,None,Full time,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses.
In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are eager to grow and create their #BiggestImpact.
Job Descriptions :
Develop front-end & back-end components on the product or service that will impact thousands of businesses and millions of users.
Work closely with Product Manager and other business stakeholders to develop solutions that delight our customers
Work with Technical Program Manager to run development lifecycle (concept, design, test, release, support)
Work closely with DevOps to maintain the application in our infrastructure.
Manage knowledge within the team in the form of written documentation surrounding technical requirements, deployments, and post-mortems.
Requirements :
Minimum 1-year software engineering experience in a team setting.
Strong knowledge and experience both in modern front-end frameworks (Vue.js, React.js, etc) and back-end frameworks (Ruby on Rails, Go, Laravel, etc)
Good understanding of modern software engineering practices such as TDD, continuous integration, code review, and microservices design patterns
Familiarity with containers and container orchestration (i.e Kubernetes)
Familiarity with software development methodologies and frameworks such as Agile or Scrum
Excellent communication skills, written and verbal, with a focus on collaboration, understanding, and information sharing between team members and stakeholders
What You Will Get:
1. Competitive salary + daily allowance.
2. Premium private health insurance (outpatient, inpatient, maternity, dental).
3. Early access to salary + flex installment (employee loan) via Mekari Flex.
4. Allowance for sports activities and glasses/contact lenses.
5. Flexible working hours and remote work culture with free co-working space services.
6. Annual and unpaid leaves from day 1 of join date + unlimited sick leave with doctor note.
7. Notebook Ownership Program.
8. Strategic office location, accessible by MRT.
9. Friendly and dynamic work environment.
10. Opportunity to take part in growing Indonesia's no. 1 SaaS company
Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.
Don't forget to check our Recruitment FAQ at bit.ly/RecruitmentFAQ-Mekari [ENG] or bit.ly/RekrutmenMekari-FAQ [INA] to find the answers to commonly-asked questions regarding our recruitment process.
We wish you the best. Hope to see you around soon!",None
Fullstack Web Developer,PT Integrasi Logistik Cipta Solusi,Jakarta,"Rp 5,500,000 – Rp 8,000,000 per month",Contract/Temp,"ILCS (Indonesia Logistics Community Service) was established by PT Pelindo II (Persero) or Indonesia Port Corporation (IPC), a leading SOEs in the port and telecommunications industry. ILCS is dedicated to increasing the competitiveness of the Indonesian logistics industry to be in line with developed countries. And we invite you to join with us become one of great talent to build a superportal in logistics process in Indonesia
 Requirements:
Minimum Bachelor's Degree in Information Technology, Software Engineering, or related degrees.
Required Skill(s): JavaScript, PHP, NodeJs, ReactJs, .Net, VueJs
At least 1-3 year experience in the same position.
Ability to analytical thinking and strong logic.
Good team work with a positive attitude.
Passion to expand current knowledge and learn new skills.
  Job Descriptions:
Develop new web application or customize existing application
Learn new technology when required in the process of application development
Problem solving and working with team on a project
 ",None
Software Engineer - Web,PT Trinusa Travelindo,Jakarta,None,Full time,"It's fun to work in a company where people truly BELIEVE in what they're doing!
    Job Description
As a Software engineer - Web, you will be working closely with Product Managers, Designers, the Backend team, and other stakeholders to build a robust web platform that will be the storefront for Xperience products. As we follow the principle of open culture you are encouraged to propose new ideas & improvements in existing systems. You will be thrilled to work with highly talented people in building scalable, highly performant web platforms in agile methodologies.
Responsibilities :
Delivering high-performance and scalable user interfaces using the latest standards and frameworks
Following strictly to the design principles and adhering to guidelines
Should understand the product requirements and be able to deliver on time
Writing e2e and unit testing for the components with good code coverage
Should be able to write code with high quality & proper documentation
Able to deliver project/feature on own, work closely with different stakeholders, and communicate efficiently
About the team :
The demand web is one of the storefronts in which users explore and buy Traveloka Experience products. The team manages the mWeb and Desktop platform by building new, robust, and rich features for our customers. Apart from the main portal team also manages an internal tool for product operations.
Our team is part of the Experience Lifestyle product. Join us in the journey of a growing & expanding product, with a start-up culture but yet in a unicorn company.
  Requirements
Bachelor's degree in Computer Science or equivalent from a reputable university with good academic results is preferred.
2+ years of experience in front-end development is preferred.
Must have strong knowledge of ReactJS, React Query, Vanilla JS (ES6), HTML5, CSS
Good understanding of Restful APIs, Webpack, Jest, Flow, Lint, NodeJS, Express
Must have good knowledge of Web Performance Optimization and SEO
Great problem solver with good logical thinking capabilities
Good understanding of NPM, GIT, Build and test scripts for CI environments
  If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",None
Laravel Developer,Snaphunt,Jakarta,None,Full time,"The Offer
Great Opportunity
The Job
Job description
The ideal candidate will have experience of managing a project from start to finish. This candidate will be able to create a plan of action which will consider a fixed timeline and evaluate risks. This individual should also have experience managing people and be an effective communicator.
Responsibilities
Create, design, and implement layouts for new and existing web pages.
Architect brand-new software solutions to fulfil project requirements.
Create and maintain database designs for data storage and processing.
Maintain legacy code written by other developers, including bug fixes.
Integrate external software libraries and APIs into existing projects.
AWS Server Architecture Management.
Team Management.
The Profile
Qualifications
Excellent knowledge programming languages (Laravel, CodeIgniter) knowledge of (NodeJS, React, Java, jQuery, C#)
Excellent knowledge of front-end web programming languages, (NextJS, JavaScript, AngularJS, HTML, CSS, with ability to render server-side and client-side content)
7+ years of experience in project management or relevant fields
Experience with common web development tools and services, such as version control software, package managers, and CI/CD pipelines
Familiarity with common programming design patterns and best practices
Excellent written and verbal communication skills
Strong attention to detail and problem-solving skills
Bachelor’s degree in computer science, engineering, or a related technical field
Job Type: Full-time
The Employer
Our client is a leading global technology company that integrates platforms to deliver productivity. We combine strategy, design, and software engineering to help businesses succeed",None
Golang Developer,PT Lawencon Internasional,Jakarta,None,Full time,"Responsibilities:
Writing scalable, robust, testable, efficient, and easily maintainable code
Translating software requirements into stable, working, high performance software
Playing a key role in architectural and design decisions, building toward an efficient micro services distributed architecture
Proactively identify architectural weaknesses and provide appropriate solutions
Perform code reviews and approval of Pull Requests to ensure adherence to good software design practices and Architecture strategy intent
Debug & resolve software defects
Maintain high standards for code quality, and ability to refactor for optimized solutions
Accurately assess effort to complete work
Requirement:
Diploma/Bachelor/Professional Degree in Engineering: Computer/Information/Tech/Science/Math or relevant.
Experiences 1-2 years in Work/Project based on Golang or designing and developing software applications using Golang (Go) professionally
Knowledge of common Go routine and channel patterns
Experience working with APIs, especially RESTful services and Grpc Protobuf
Experience with the full site of Go tools and frameworks, especially Echo Framework
Familiar with MongoDB
Have a knowledge about containerization
Ability to write clean and effective Godoc comments
Familiarity with with Git & Bitbucket
Fast learner, good problem solving, teamwork and analytical skills
 ",None
Senior Software Engineer (NodeJS),PT Akar Inti Teknologi,"Kemayoran, Jakarta",None,Full time," About the Company:  Akar Inti Teknologi (AIT) is a full-service software house headquartered in Jakarta, focusing on helping companies exceed in their digital transformation. We pride ourselves on building solutions that go beyond mere functionality, aiming for reliability and scalability that exceed expectations. With a portfolio of successful projects for renowned brands in diverse industries, our track record speaks for itself.   From our roots in banking and financial institutions, we've expanded our reach into helping drive digitalization in diverse industries such as financial services, loyalty programs, healthcare, lifestyle brands, and beyond.  Our journey has traveled remarkable distances, propelled not solely by our innovative solutions, but by the dedication and brilliance of our exceptional #AITteam. They embody our vision, drive, and unwavering commitment, driving us forward into boundless achievement. On top of this, we foster a culture of #TeamLIT (Teamwork, Learning, Innovation and Transparency). Through our culture, we ensure all of our #AITteam can perform and thrive to their fullest potential.  About the People:  We believe in putting our people first, which is why we've created an environment where great work is not only recognized but encouraged and celebrated. With a strong emphasis on teamwork, learning, innovation, and transparency, our #TeamLIT culture empowers every team member to reach their full potential. We offer unparalleled learning opportunities and benefits designed to support our employees in both their personal and professional growth. From comprehensive training programs to flexible work arrangements, we strive to create an environment where everyone can thrive.   Our team members are not just employees; they are valued collaborators, each bringing their unique talents and perspectives to the table. There's a spirit of camaraderie that permeates every aspect of our organization, where egos are left at the door, and the focus remains on collective progress. Whether you're a seasoned professional or a newcomer to the industry, you'll find that our team is welcoming, supportive, and eager to help you thrive. Together, we work towards common goals, pushing boundaries and breaking barriers, because we understand that our success is intertwined.  Become part of our journey, where together, we will innovate our way to success. Don’t worry, you are in good hands. 
About the Role: 
As a Senior Backend Engineer (NodeJS), you will be responsible for designing, developing, and maintaining backend systems that power our applications. You will work closely with cross-functional teams to ensure that our backend infrastructure is secure, scalable, and optimized for performance.  
Responsibilities: 
Design, develop, and maintain backend systems using Node.js (NestJS) to ensure high performance and scalability. 
Build and maintain RESTful APIs and other backend services to support the frontend and other applications. 
Optimize backend applications for speed, reliability, and scalability. 
Implement and follow best practices for backend security to ensure the integrity of our systems. 
Collaborate with cross-functional teams, including frontend developers, to deliver cohesive and efficient solutions. 
Leverage your knowledge of frontend frameworks such as React.js, Vue.js, or Angular where applicable. 
Requirements
A Bachelor's degree in Computer Science, or equivalent work experience or certifications/courses, is required.  
Must have 4-5+ years in software engineering, with a strong focus on backend development using Node.js (NestJS). 
Proven experience building and maintaining RESTful APIs, with strong proficiency in databases like MongoDB, PostgreSQL, or MySQL. 
A solid understanding of microservices architecture and event-driven systems. 
Familiarity with frontend technologies (e.g., HTML, CSS, JavaScript) and frameworks like React.js, Vue.js, or Angular is a plus. 
Familiarity with other backend technologies such as (e.g. Golang, Java) is a plus. 
Experience with version control systems (Git) and continuous integration/continuous deployment (CI/CD) tools. 
Basic knowledge of containerization (Docker, Kubernetes) and cloud services (AWS, GCP). 
Strong understanding of backend security best practices. 
Excellent problem-solving, debugging, and troubleshooting skills. 
Familiarity with TypeScript is preferred. 
Strong communication skills and the ability to collaborate effectively in a team environment. 
Ability to work independently and manage time efficiently in a fast-paced environment. 
Attention to detail and commitment to delivering high-quality code. 
A willingness to learn and expand your skillset, especially in frontend or full-stack development. 
This position is available for onsite work in either Yogyakarta or Jakarta.",None
Fullstack Engineer,PT Indocyber Global Teknologi,Jakarta,None,Contract/Temp,"Responsibilities:
Full-Stack Web application development of a new solution and maintenance.
Participate in the complete software development life cycle.
Prepares uses cases of flowcharts and diagrams to illustrate the sequence of steps the program must follow to describe logical operations involved.
Plans, analyses, and develops programs according to specifications, applying knowledge of programming techniques and methodologies.
Prepare test data and do testing thoroughly to validate completeness and accuracy.
Prepare development documentation (Functional, Program, User Specification).
Maintain current knowledge of standard programming languages, coding methods, and operational requirements.
Perform installation and deployment of the system.
Perform troubleshooting and root cause analysis to fix issues.
Support Financial/Banking applications.
Requirements:
The candidate must possess at least Bachelor's Degree in Computer Science/Information Technology or equivalent.
Understanding about basic web development:
HTML5, CSS, JavaScript, NodeJs, ReactJS, React Native, Java, Springboot, VueJS, ExpressJS, NestJs, NextJS, PHP, Laravel, CodeIgniter, Golang, Ajax, Jquery, C#, .NET
Understanding of DB SQL: using R-DB experience (We are using Oracle, PostgresSQL DB).
Candidate must be able to work in a fast-paced environment.
Candidate must be able to work under pressure.
Candidate must possess good interpersonal skill and communication skills.
Maintain a good attitude, positive behaviour, and integrity.
Excellent analytical skills, Self-motivated, resourceful, and creative problem solver.
Willing to WFO (ONSITE Mandatory)",None
Developer,My Free Course,Bali,"Rp 10,000,000 – Rp 15,000,000 per month",Full time,"About the Role
We are seeking a full-time skilled and experienced React and TypeScript Developer to join our dynamic team. The ideal candidate will have a strong background in front-end development, with expertise in React and TypeScript, and experience working with API integrations and Zapier.
Key Responsibilities
Develop and maintain high-quality, scalable web applications using React and TypeScript
Integrate and consume various APIs to enhance application functionality
Collaborate with cross-functional teams to design and implement new features
Optimize application performance and responsiveness
Implement and maintain Zapier integrations for workflow automation
Write clean, maintainable, and well-documented code
Participate in code reviews and contribute to best practices
Troubleshoot and debug issues in existing applications
Required Skills and Qualifications
Proven experience with React.js and its core principles
Strong proficiency in TypeScript and modern JavaScript (ES6+)
Excellent knowledge of HTML5 and CSS3
Experience working with RESTful APIs and integrating third-party services
Familiarity with Zapier and its integration capabilities
Solid understanding of responsive design and cross-browser compatibility
Version control with Git
Bachelor's degree in Computer Science, Software Engineering, or related field (or equivalent work experience)
Additional Desired Skills
Experience with state management libraries (e.g., Redux, MobX)
Knowledge of server-side rendering and Next.js
Understanding of CI/CD pipelines and DevOps practices
Experience with unit testing frameworks (e.g., Jest, React Testing Library)
Knowledge of UI/UX design principles
Familiarity with Agile development methodologies
Experience with cloud platforms (e.g., AWS, Azure, or Google Cloud)
Personal Qualities
Must be fluent in both spoken and written English (to a very high level)
Strong problem-solving skills and attention to detail
Excellent communication and teamwork abilities
Self-motivated and able to work independently when required
Passion for staying updated with the latest web development trends and technologies
Ability to manage multiple projects and prioritize tasks effectively
 To be considered for this role please submit a portfolio of your work to anne.s@myfreecourse.co.uk",None
NodeJS Programmer,PT Nutech Integrasi,Jakarta,None,Full time,"Candidate must possess at least a Bachelor’s Degree or equivalent in Computer Science or equivalent from reputable university.
At least 2-4 years experienced
Fluent in Bahasa and English
REQUIRED SKILLS :
Solid skills : NodeJS, Java
Object Oriented Programming & MVC (Model View Controller), Web Service, FTP, SMTP & File Handling
Experienced in PostgreSQL and/or Oracle Database
Experienced in Golang is a plus
Familiar with Microservice Architecture & Message Queue using Kafka
Familiar with Source Code Management such as Gitlab
Familiar with SonarQube
Having knowledge of Kerberos
Write code that not only works but also conforms to best practices so that others could understand and edit your work without issue
Experience with Restfull APIs",None
Full Stack Developer,PT YUKK Kreasi Indonesia,"Tangerang District, Banten",None,Full time,"Job Description:
Design, develop, and implement new web applications and systems from scratch.
Maintain existing systems to ensure they meet performance, scalability, and security standards.
Designing and developing robust and scalable web applications.
Collaborating with cross-functional teams, including designers, product managers, and other developers.
Writing clean, maintainable code for both front-end and back-end components.
Identify and address issues, bugs, and performance bottlenecks in existing web applications.
Develop effective bug-fix solutions and implement them to resolve issues.
Job Requirements:
Experience with Laravel Framework, HTML, CSS, Javascript
A strong background in full-stack web development.
For senior position: at least 4 years of working experience.
For junior position: at least internship experience/1 year experience as full stack web developer with experience in fintech/ecommerce.
Have prior experience in developing e-commerce systems, fintech/financial company systems, or integrating with 3rd parties via API.
Strong programming and algorithmic skills.
Ability to understand business requirements and translate them into technical requirements.
Good knowledge of RESTful APIs, Microservices.
Familiar with the versioning software development team (Gitlab / GitHub).
Understanding accounting matters.
Experienced in handling a large amount of data.
Excellent problem-solving and communication skills.
Strong portfolio of past web development projects.",None
