Job Title,Company Name,Location,Salary,Job Type,Job Description
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"Web Developer
- job post",PT. Natura Kulinari Sejahtera,Yogyakarta,None,Full-time,"Memiliki pengalaman minimal 1 tahun sebagai Web Developer / Programmer / PHP Engineer
Menguasai Framework Codeigniter / Laravel
Menguasai Javascript, JSON, API, Web Service (REST)
Memahami Konsep SQL Query
Bersedia bekerja onsite di Yogyakarta
Job Type: Full-time"
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"System Analyst (SAS)
- job post",DDTC,Jakarta,None,None,"Job Description
Analyze and Design technical documents (Technical Specification Document / System Design Document / System Integration Document) based on requirements from a business analyst.
Produce documents that support Programmers / Developers to gain a clear view of applications that need to be built to achieve business requirements.
Constructing technical diagrams (ERD / Class Diagram / etc), studying system capabilities, and also gap analysis.
Support, investigation, and recovery, if problems of failures occur in managed applications in the production environment.
Conduct Unit Test, and support the SIT and UAT process of the project.
Develop and implement IT application systems that comply with compliance standards.
Job Requirements
Good teamwork and communication.
Good attitude.
Attention to detail.
Candidates must process at least Bachelor’s Degree in Engineering (Computer / Telecommunication), Computer Science / Information Technology, or equivalent.
Required languages: Bahasa Indonesia, English.
1 years experience (Fresh graduates are welcome)
Familiar with SDLC, UML, Database Modeling Tools, API.
Having good knowledge about Business processes, Flow charts, and Database concepts (SQL & NoSQL).
Please submit your application with subject “SAS – your full name” along with combined documents in pdf through email: recruitment@ddtc.co.id. The combined documents should include: this application form, cv, academic certificate(s)/SKL, academic transcript(s), latest photo, application letter, and portfolio/ other certificate(s)."
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
