Job Title,Company Name,Location,Salary,Job Type,Job Description
"Product Operations (S&R&A&C) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Product Management
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.
About the Team:
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About the Team:
Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:
Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers

Requirements:
At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL"
"Product Operations (S&R&A&C) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Product Management
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.
About the Team:
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About the Team:
Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:
Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers

Requirements:
At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL"
"Product Operations (S&R&A&C) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Product Management
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.
About the Team:
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About the Team:
Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:
Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers

Requirements:
At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL"
"Product Operations (S&R&A&C) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Product Management
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.
About the Team:
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About the Team:
Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:
Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers

Requirements:
At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL"
"Product Operations (S&R&A&C) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Product Management
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.
About the Team:
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About the Team:
Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:
Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers

Requirements:
At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL"
"Product Operations (S&R&A&C) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Product Management
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.
About the Team:
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About the Team:
Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:
Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers

Requirements:
At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL"
"Product Operations (S&R&A&C) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Product Management
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.
About the Team:
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About the Team:
Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:
Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers

Requirements:
At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL"
"Product Operations (S&R&A&C) - Sea Labs
- job post",Shopee,Jakarta,None,None,"Department Product Management
LevelExperienced (Individual Contributor)
LocationIndonesia - Jakarta
The Product Management team at Shopee is the key focal point between the business, engineering and design teams. The team is responsible for implementing strategy, road maps and features, while adhering to business goals. It covers all functions including but not limited to Financial Services, Supply Chain, Search, Recommendation, Advertising, Order, Promotion, User, Anti-Fraud, Seller Service. Join us to own a product that is impacting millions of lives in Southeast Asia and Taiwan.
About the Team:
Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About the Team:
Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:
Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers

Requirements:
At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL"
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
