Job Title,Company Name,Location,Salary,Job Type,Job Description
"Java Spring Boot developer
- job post",PT Daya Medika Pratama,Jakarta,None,None,"Informasi Lowongan
Tipe Pekerjaan

Remote/On-site

Fungsi Pekerjaan
TI, Web Developer, TI, Programmer
Jenjang Karir
Pemula / Staf, Staf Senior
Job Deskripsi
We are looking for developers that are very knowledgeable and efficient to join our growing teams
A brief about us: We have a very fun yet disciplined culture, a friendly environment that helps and pushes you to grow; and policies that make it not just possible but mandatory to learn, push your limits, and do great work that you will be proud of. We help and teach one another.

Persyaratan
Tingkat Pendidikan
S1, D3
Jurusan Pendidikan
Ilmu Komputer, Teknik Informatika
Minimal Pengalaman
2 tahun
Deskripsi Persyaratan
Role and Responsibilities
Analyze the existing web core system developed in Java and give recommendation for the system changes
Explore new available technology related to the existing system
Developed new modules for the existing system.
Maintain existing system
Create a proper documentation for the existing system and new modules to be developed
Create weekly report progress of duties
Qualifications and Education Requirements
Candidates must have at least a Diploma in any field
Preferably have 1 year of experience in the appropriate field for this position
Preferred Skills
At least 2 years’ experience of Java Programming
Having knowledge of the following Java technology: Java Server Faces, JBoss, Spring, and other web framework using Java will be an advantage
Having knowledge of Query Language (SQL)
Having knowledge of DBMS especially Oracle will be an advantage. Other DBMS will also be considered.
Having knowledge of code versioning, continuous integration and deployment tools will be an advantage
Fast Learner and committed to deliver a good result
Possess a strong analytical thinking and skills
Can work with minimum supervision and deliver result

Skill yang Dibutuhkan
Lokasi
Kota
Jakarta Pusat
Alamat
Graha Kana Lantai 1, Jalan Angkasa I Blok B16 Kav 4, Kemayoran, Jakpus

Tentang Perusahaan
PT Daya Medika Pratama

Industri
Komputer / IT-Hardware
Benefit
Deskripsi Perusahaan"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Front End Developer
- job post",IT Group Inc.,Jakarta,None,None,"Duties & Responsibilities:
Mengembangkan fitur user-faxing yang baru
Membuat kode dan pustaka yang dapat digunakan kembali untuk penggunaan di masa mendatang
Memastikan kelayakan teknis desain UI/UX
Mengoptimalkan Aplikasi untuk kecepatan dan skalabilitas maksimum
Membuat unit uji untuk kode front end
Validasi semua input pengguna
Berintegrasi dengan layanan backend
Berkolaborasi dengan anggota tim dan pemangku kepentingan lainnya
Memperbaiki masalah keamanan
Candidate Qualifications:
Gelar Sarjana dalam Ilmu Komputer atau Sistem Informasi atau bidang terkait
Pengalaman minimal 2 tahun di bidang yang sama
Mahir bahasa markup web termasuk HTML5 dan CSS3
Memahami dengan baik tentang client-side scripting, misalnya JavaScript
Mahir dalam satu atau lebih Kerangka JavaScript
Memahami dengan baik tentang penanganan permintaan asynchronous, pembaruan partial page, AJAX
Pengetahuan tentang alat gambar, misalnya Photoshop
Memahami dengan baik tentang kompatibilitas browser web
Memiliki pengetahuan dalam menggunakan Git
Familiar dengan Bootstrap dan Angular atau VUE.JS
Familiar dengan satu atau lebih Charting Framework
Terbiasa bekerja di Lingkungan Linux
Bersedia ditempatkan di Jakarta Selatan / Hybrid Working (onsite & online)"
"Java Backend Developer
- job post",Innovation Engineering,Central Java,None,None,"Innovation Engineering SRL, a dynamic and innovative IT company part of PNO Group, specialized in the design, development, and maintenance of advanced IT solutions is looking for a Java Backend Developer to join our team.
What are we looking for:
An experienced Java Backend Developer with a focus on innovation and development and a commitment to excellence. You’ve had a similar position for the last 3 years or more, most likely in another IT Company or a technology partner. Ability to plan and organize work and problem solving, result orientation, proactivity, good interpersonal skills, and aptitude for teamwork.
Requirements
Knowledge of Java language, NoSQL (e.g. MongoDB and ElasticSearch), Java frameworks (Spring Boot, Spring Security, JPA, Hibernate, JUnit, Spring Batch);
Knowledge of at least one broker (e.g. RabbitMQ, Kafka);
Manage deadlines and push the team to ensure timeliness;
Knowledge of development and versioning environments (e.g. Eclipse, GIT);
Basic knowledge of SQL language;
Knowledge of: Docker, Kubernetes, Jenkins, Sonarqube, Ubuntu, Apache Solr, Azure, AWS, Google Cloud is an advantage;
Minimum of 3 years of proven experience in a related field;
Excellent verbal and written communication skills, both in English and Italian;
Ability to collaborate with internal and external teams;
Experience in managing a team;
Strong analytical and problem-solving skills;
Excellent communication skills;
Ability to work in a fast-paced environment and be deadline driven.
Why you should join Innovation Engineering:
Participation in national and international innovative and research projects, in an international and rapidly growing organization.
Opportunity to differentiate one's skills and develop one's professionalism in a stimulating and highly educational context.
Opportunity to be part of a dynamic and energetic group made up of great professionals and with concrete growth possibilities.
Permanent contract: salary and classification will be commensurate with previous experience.
Internal training and provided through training companies selected based on needs and the company growth plan.
A policy that supports smart-working up to 100% of one's time if necessary and promotes work-life balance.
Diversity & Inclusion:
Diversity is important to us: growing, maintaining, and promoting a diverse team is top priority. We foster and encourage diversity and provide access to resources and information to support the education of our team, facilitate dialogue and foster understanding. We really value people who bring unique perspectives and add new knowledge to our team. Our culture of inclusion, focus on health and well-being, and flexible working models help ensure that everyone - regardless of background - feels included and can run at their best. We believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better and more equitable world. We value uniqueness and skills and are committed to ensuring that all employees have an equal opportunity to contribute and express their full potential in the work environment. Our approach to diversity and inclusion is based on the principles of ethics and integrity and represents the determining factor for the development of broader horizons, personal and corporate growth. We are an equal opportunities employer, and we welcome applications from all suitably qualified persons regardless of their sex; religious or similar philosophical belief; political opinion; race; age; sexual orientation; or, whether they are married or are in a civil partnership; or, whether they are disabled; or whether they have undergone, are undergoing or intend to undergo gender reassignment.

The company guarantees equal economic treatment and equal career opportunities regardless of gender.

Interested candidates can send their Curriculum Vitae, including authorization to process personal data, to the address: hr@innovationengineering.eu , indicating in the subject: Java Backend Developer.
If interested, you can send your CV to
risorseumane@innovationengineering.eu."
"Java Backend Developer
- job post",Innovation Engineering,Central Java,None,None,"Innovation Engineering SRL, a dynamic and innovative IT company part of PNO Group, specialized in the design, development, and maintenance of advanced IT solutions is looking for a Java Backend Developer to join our team.
What are we looking for:
An experienced Java Backend Developer with a focus on innovation and development and a commitment to excellence. You’ve had a similar position for the last 3 years or more, most likely in another IT Company or a technology partner. Ability to plan and organize work and problem solving, result orientation, proactivity, good interpersonal skills, and aptitude for teamwork.
Requirements
Knowledge of Java language, NoSQL (e.g. MongoDB and ElasticSearch), Java frameworks (Spring Boot, Spring Security, JPA, Hibernate, JUnit, Spring Batch);
Knowledge of at least one broker (e.g. RabbitMQ, Kafka);
Manage deadlines and push the team to ensure timeliness;
Knowledge of development and versioning environments (e.g. Eclipse, GIT);
Basic knowledge of SQL language;
Knowledge of: Docker, Kubernetes, Jenkins, Sonarqube, Ubuntu, Apache Solr, Azure, AWS, Google Cloud is an advantage;
Minimum of 3 years of proven experience in a related field;
Excellent verbal and written communication skills, both in English and Italian;
Ability to collaborate with internal and external teams;
Experience in managing a team;
Strong analytical and problem-solving skills;
Excellent communication skills;
Ability to work in a fast-paced environment and be deadline driven.
Why you should join Innovation Engineering:
Participation in national and international innovative and research projects, in an international and rapidly growing organization.
Opportunity to differentiate one's skills and develop one's professionalism in a stimulating and highly educational context.
Opportunity to be part of a dynamic and energetic group made up of great professionals and with concrete growth possibilities.
Permanent contract: salary and classification will be commensurate with previous experience.
Internal training and provided through training companies selected based on needs and the company growth plan.
A policy that supports smart-working up to 100% of one's time if necessary and promotes work-life balance.
Diversity & Inclusion:
Diversity is important to us: growing, maintaining, and promoting a diverse team is top priority. We foster and encourage diversity and provide access to resources and information to support the education of our team, facilitate dialogue and foster understanding. We really value people who bring unique perspectives and add new knowledge to our team. Our culture of inclusion, focus on health and well-being, and flexible working models help ensure that everyone - regardless of background - feels included and can run at their best. We believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better and more equitable world. We value uniqueness and skills and are committed to ensuring that all employees have an equal opportunity to contribute and express their full potential in the work environment. Our approach to diversity and inclusion is based on the principles of ethics and integrity and represents the determining factor for the development of broader horizons, personal and corporate growth. We are an equal opportunities employer, and we welcome applications from all suitably qualified persons regardless of their sex; religious or similar philosophical belief; political opinion; race; age; sexual orientation; or, whether they are married or are in a civil partnership; or, whether they are disabled; or whether they have undergone, are undergoing or intend to undergo gender reassignment.

The company guarantees equal economic treatment and equal career opportunities regardless of gender.

Interested candidates can send their Curriculum Vitae, including authorization to process personal data, to the address: hr@innovationengineering.eu , indicating in the subject: Java Backend Developer.
If interested, you can send your CV to
risorseumane@innovationengineering.eu."
"Java Backend Developer
- job post",Innovation Engineering,Central Java,None,None,"Innovation Engineering SRL, a dynamic and innovative IT company part of PNO Group, specialized in the design, development, and maintenance of advanced IT solutions is looking for a Java Backend Developer to join our team.
What are we looking for:
An experienced Java Backend Developer with a focus on innovation and development and a commitment to excellence. You’ve had a similar position for the last 3 years or more, most likely in another IT Company or a technology partner. Ability to plan and organize work and problem solving, result orientation, proactivity, good interpersonal skills, and aptitude for teamwork.
Requirements
Knowledge of Java language, NoSQL (e.g. MongoDB and ElasticSearch), Java frameworks (Spring Boot, Spring Security, JPA, Hibernate, JUnit, Spring Batch);
Knowledge of at least one broker (e.g. RabbitMQ, Kafka);
Manage deadlines and push the team to ensure timeliness;
Knowledge of development and versioning environments (e.g. Eclipse, GIT);
Basic knowledge of SQL language;
Knowledge of: Docker, Kubernetes, Jenkins, Sonarqube, Ubuntu, Apache Solr, Azure, AWS, Google Cloud is an advantage;
Minimum of 3 years of proven experience in a related field;
Excellent verbal and written communication skills, both in English and Italian;
Ability to collaborate with internal and external teams;
Experience in managing a team;
Strong analytical and problem-solving skills;
Excellent communication skills;
Ability to work in a fast-paced environment and be deadline driven.
Why you should join Innovation Engineering:
Participation in national and international innovative and research projects, in an international and rapidly growing organization.
Opportunity to differentiate one's skills and develop one's professionalism in a stimulating and highly educational context.
Opportunity to be part of a dynamic and energetic group made up of great professionals and with concrete growth possibilities.
Permanent contract: salary and classification will be commensurate with previous experience.
Internal training and provided through training companies selected based on needs and the company growth plan.
A policy that supports smart-working up to 100% of one's time if necessary and promotes work-life balance.
Diversity & Inclusion:
Diversity is important to us: growing, maintaining, and promoting a diverse team is top priority. We foster and encourage diversity and provide access to resources and information to support the education of our team, facilitate dialogue and foster understanding. We really value people who bring unique perspectives and add new knowledge to our team. Our culture of inclusion, focus on health and well-being, and flexible working models help ensure that everyone - regardless of background - feels included and can run at their best. We believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better and more equitable world. We value uniqueness and skills and are committed to ensuring that all employees have an equal opportunity to contribute and express their full potential in the work environment. Our approach to diversity and inclusion is based on the principles of ethics and integrity and represents the determining factor for the development of broader horizons, personal and corporate growth. We are an equal opportunities employer, and we welcome applications from all suitably qualified persons regardless of their sex; religious or similar philosophical belief; political opinion; race; age; sexual orientation; or, whether they are married or are in a civil partnership; or, whether they are disabled; or whether they have undergone, are undergoing or intend to undergo gender reassignment.

The company guarantees equal economic treatment and equal career opportunities regardless of gender.

Interested candidates can send their Curriculum Vitae, including authorization to process personal data, to the address: hr@innovationengineering.eu , indicating in the subject: Java Backend Developer.
If interested, you can send your CV to
risorseumane@innovationengineering.eu."
