job title,company name,location,salary,job type,job description,programming language
application development specialist (angular),Accenture,Semarang,13931335.897959184,Full-time,"About Accenture

Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services and Accenture Song—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 721,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.
Responsibilities:
Perform the detailed design of application and technology architecture components and classes.
Configure, build and test the application or technology architecture components and classes.
Work with other developers’ designers and architects to ensure the configuration and custom components meet application requirements and performance goals.
Create automated unit test scripts and use them as part of a continuous integration development process.
Perform code profiling by using appropriate tools to confirm coding compliance with application development standards.
Check code coverage of unit and assembly tests and ensure it meets expectations.
Document the code during development to ensure maintainability.
Document changes to the code for traceability and update the traceability matrix or other requirements tracking tool.
Inform the technology architect and project manager of any issues that may affect any other areas of the project.

Qualifications:
Bachelor's degree in Computer Engineering, Computer Science, IT, or any related field
Have a minimum of 3 years of experience developing web applications using the coding language Angular
Understand modern JavaScript, HTML, and CSS
Experienced in managing projects related to software/application implementation
Proven success in contributing to a team-oriented environment
Proven ability to work creatively and analytically in a problem-solving environment
Desire to work in an information systems environment
Excellent leadership, communication (written and oral) and interpersonal skills
Knowledge of Scrum and Agile methodologies
You will also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.
Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.",['JavaScript']
system analyst,Humana International,Jakarta,13931335.897959184,,"Job Description:
Responsibilities :
Perform requirement analysis from customer and translate to technical (Software developer) team
Initiate and take responsibility for FSD document creation
Support internal testing
Requirements :
Experienced in Banking switching industry at least 2 years
Have good experience and knowledge with Banking Switching technology (ISO8583, H2H, HSM)
Possess good analytical and problem solving skills
Good communication and interpersonal skills in both English and Bahasa Indonesia
Ability working with minimum supervises
Quick learner, highly organised and meticulous.",[]
system analyst (hybrid),ADI Consulting Indonesia,Jakarta,20000000.0,Full-time,"Job Descriptions:
Perform tech-engineering tasks to support the technical team in achieving the company's business goals.
Lead, manage, and train the technical team in system development.
Create system designs to enhance the efficiency, availability, scalability, flexibility, functionality, and usability of the company's products.
Have a deep understanding of software architecture, operating systems, and networking.
Collaborate with the technical team to set benchmarks, standards, and other mechanisms for non-functional requirements.
Work with users and stakeholders to understand business needs.
Develop tools and resources to help the team work more efficiently and effectively.
Job Requirements:
Bachelor's degree or equivalent in any field with a minimum GPA of 3.00.
At least 3-4 years of experience as a System Analyst or in related roles such as developer, engineer, or programmer.
Must have experience as a System Analyst in a Multifinance Company.
Skilled in planning, architecting, designing, estimating, and executing to ensure software development is well-delivered to customers.
Able to lead a team, guide team members, and ensure tasks are completed according to business needs.
Able to communicate clearly, effectively, and concisely both verbally and in writing.
Deep knowledge of information technology, software development, and distributed frameworks with enthusiasm for new technology developments.
Capable of identifying and fixing technical issues in a highly adaptive environment.
Understand GIT, CI-CD, virtualization and containerization technologies, and able to use issue tracking tools.
Understand Agile Mindset and Scrum Framework.
Job Type: Full-time
Application Question(s):
Do you possess extensive knowledge of software architecture?
Are you comfortable working hybrid (3 Days WFO, 2 days WFH) in West Jakarta?
What is your expected monthly salary? in IDR
Do you have experience working on multi-finance projects? If yes, please specify the duration of the project.
Experience:
System Analyst: 3 years (Required)
Application Deadline: 10/15/2024",[]
application development senior analyst (angular),Accenture,Semarang,13931335.897959184,Full-time,"About Accenture

Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services and Accenture Song—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 721,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.
Job Description
Perform the detailed design of application and technology architecture components and classes.
Configure, build and test the application or technology architecture components and classes.
Work with other developers’ designers and architects to ensure the configuration and custom components meet application requirements and performance goals.
Create automated unit test scripts and use them as part of a continuous integration development process.
Perform code profiling by using appropriate tools to confirm coding compliance with application development standards.
Check code coverage of unit and assembly tests and ensure it meets expectations.
Document the code during development to ensure maintainability.
Document changes to the code for traceability and update the traceability matrix or other requirements tracking tool.
Inform the technology architect and project manager of any issues that may affect any other areas of the project.

Qualifications:
Bachelor's degree in Computer Engineering, Computer Science, IT, or any related field
Have a minimum of 3 years of experience developing web applications using the coding language Angular
Understand modern JavaScript, HTML, and CSS
Experienced in managing projects related to software/application implementation
Proven success in contributing to a team-oriented environment
Proven ability to work creatively and analytically in a problem-solving environment
Desire to work in an information systems environment
Excellent leadership, communication (written and oral) and interpersonal skills
Knowledge of Scrum and Agile methodologies
You will also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.
Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.",['JavaScript']
application development assoc manager (angular),Accenture,Semarang,13931335.897959184,Full-time,"About Accenture
Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services and Accenture Song—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 721,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.
Responsibilities:
Perform the detailed design of application and technology architecture components and classes.
Configure, build and test the application or technology architecture components and classes.
Work with other developers’ designers and architects to ensure the configuration and custom components meet application requirements and performance goals.
Create automated unit test scripts and use them as part of a continuous integration development process.
Perform code profiling by using appropriate tools to confirm coding compliance with application development standards.
Check code coverage of unit and assembly tests and ensure it meets expectations.
Document the code during development to ensure maintainability.
Document changes to the code for traceability and update the traceability matrix or other requirements tracking tool.
Inform the technology architect and project manager of any issues that may affect any other areas of the project.

Bachelor's degree in Computer Engineering, Computer Science, IT, or any related field
Have a minimum of 3 years of experience developing web applications using the coding language Angular
Understand modern JavaScript, HTML, and CSS
Experienced in managing projects related to software/application implementation
Proven success in contributing to a team-oriented environment
Proven ability to work creatively and analytically in a problem-solving environment
Desire to work in an information systems environment
Excellent leadership, communication (written and oral) and interpersonal skills
Knowledge of Scrum and Agile methodologies
You will also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.
Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.",['JavaScript']
system analyst,PT Widya Inovasi Indonesia,Yogyakarta,13931335.897959184,Full-time,"Qualification:
Bachelor’s degree in Information System, Software Engineering or other related field are welcome to apply
Experience in the similar field at least 1 year
Strong communication skills and technology fluency
Ability to manage complex projects and multi-task- Knowledge of data modelling and data visualization tools
Good adaptability and or flexibility in a software development context
Working knowledge of software engineering process
Show good initiative to drive discussion
Strong analytical skills and good teamwork
Knowledge of software management agile and waterfall
Knowing UML system design
Knowing business process like kickoff, UAT, SIT
Immediately joiner
Gather business requirements from the client
Formulate application process based on business flow using common application development best practices
Translate highly technical specifications into clear non-technical requirements
Perform design, implementation, and upgrades of information systems to meet the business and user needs
Formulate business flow according to the requirements
Bridging communication between Business User and Development Team on development requirements
Create discussion with Development Team and Project Managers to get development effort and timeline
Work together with the development team to ensure the created product is in line with business requirements
Meet and coordinate with internal and external stakeholders to establish project scope, system goals, and requirements
Develop, analyze, prioritize, and organize requirement specifications, data mapping, diagrams, and flowcharts for developers and testers to follow
Job Type: Full-time
Application Deadline: 10/31/2024",[]
system architect,The Software Practice,Bandung,13931335.897959184,Full-time,"We're a Singapore based software consulting firm looking for a System Architect with strong expertise in software development, DevOps, system architecture, AWS/Azure and communication.

As a key member of our project team, you'll be responsible for designing and implementing robust system architectures to meet our clients' needs. Your expertise in .NET technologies and proven leadership capabilities will be instrumental in guiding our development efforts and ensuring the successful delivery of high-quality solutions to our clients.

Our culture is results-driven that values execution and creativity. You'll get a lot of ownership over your deliverables, and we trust you to ship high quality products on time. You will be part of a high performing cross functional team where you get to witness the direct impact of your work - seeing applications go live and seeing real-world usage.

Responsibilities:
Provide technical leadership and help establish direction of implementation of software solutions (primarily web applications).
Design software architecture based on business requirements with a strong understanding of security, performance, resiliency considerations while keeping in mind the client’s standards and industry best practices.
Develop and maintain relationships in the client organization with a focus on delivering high quality solutions and service.
Build proof of concepts in the company’s AWS/Azure accounts to mimic client environments to test solutioning.
Analyze the solution requirements, design solutions to meet the requirements while conforming to the client’s standards and industry best practices.
Maintain healthy and strong relationships with key infrastructure and solution vendors.
This role entails direct engagement with clients.

Requirements:
Bachelor's degree in information and communications technology (ICT), computer science or related fields.
Minimum of 5 years in software development as a senior software developer (Strong proficiency in .NET technology and web application development is more preferred).
Must be excellent in communication, as you will act as the primary bridge between clients and the team.
Must have at least 1 year in system architecture.
Experience in design/consulting experience in implementation of greenfield software projects.
Strong understanding of servers, networking, and databases.
Experience/strong understanding of service-oriented architectures, Microservices/Monolith architectures, web services.
Candidates must possess a profound understanding of DevOps principles and have established comprehensive DevOps processes, capable of articulating their functionality. Hands-on DevOps experience is a plus.
Excellent English communication skills - verbal and written. You must be able to persuasively get your point across.
Hands-on experience with AWS/Azure.
Ability to work independently and importantly, move projects to completion.
The following aren’t requirements but would definitely be considered advantageous.
Security Certifications
Certifications in AWS/Azure (preferably AWS Certified Solutions Architect or Azure Solutions Architect)
Experience with GCC and SHIP/HATS

We seek your understanding that only shortlisted candidates will be notified.",['Go']
ios developer (surabaya),"Geniebook, Pte Ltd.",Jakarta,13931335.897959184,Full-time,"Company Description

Geniebook is an online, assessment-led learning tool that provides a powerful way to sharpen your academic performance. Learning is more effective as Geniebook uses A.I to focus your time & attention on mastering areas you find challenging. We encourage better academic performance by giving you greater visibility into learning progress & rewarding it.

Job Description

This is the perfect position for someone that loves being a iOS developer and looking for exciting challenges in startup Singapore based company. The successful candidate will be stationed in our Indonesia office in Surabaya.
Job Scope:
Responsible for the creation and implementation of a wide variety of mobile products and applications for iOS
Maintaining existing codebase, to include troubleshooting bugs and adding new features
Follow best practices (continuous integration, SCRUM, refactoring, code standards)
Drive continuous adoption and integration of relevant new technologies into design
Document on the implementation procedure and user guide when necessary
Taking part in technical back-office issues: submit AppStore, manage Apple accounts
Ensuring technological watch on Apple environment and iOS developments
Other responsibilities to be as and when deem necessary by management
Work timing : Mondays - Fridays, 9am - 6pm (GMT+7)

Qualifications

Candidate's Qualifications :
Must be eligible to work in Indonesia and able to speak English actively.
Bachelor’s Degree, Post Graduate Diploma, Professional Degree, Engineering (Computer/Telecommunication) or equivalent
1 year of experience on iOS end-to-end application development from conceptualization through to successful launch Knowledge of Swift
Proven familiarity with OOP and implementation of software design patterns Knowledge of SOAP/REST and XML/JSON
Strong understanding of latest features and development best practices for iOS platforms (upcoming SDKs, resource optimization techniques, social network integration)
Strong attention to detail, organization and time management
Able to work under minimal supervision
Able to deliver on time
Highly productive, creative and motivated

Additional Information
Fun Challenge
Family-like culture
Fast growing company",['Swift']
senior web developer (surabaya),"Geniebook, Pte Ltd.",Jakarta,13931335.897959184,Full-time,"Company Description

Geniebook is an online, assessment-led learning tool that provides a powerful way to sharpen your academic performance. Learning is more effective as Geniebook uses A.I to focus your time & attention on mastering areas you find challenging. We encourage better academic performance by giving you greater visibility into learning progress & rewarding it.

Job Description

This is the perfect position for someone that love being a web developer and looking for exciting challenge in startup Singapore based company. The successful candidate will be stationed in our Indonesia office in Surabaya.
Job Responsibilities
Creation and implementation of a wide variety of Web-based products using PHP, JavaScript, MySQL and jQuery.
Identify company’s user and system requirements for new website.
Develop new functionalities on existing software product.
Maintaining existing codebase include troubleshooting bugs.
Responsible for coding and testing of customer system on the required programming languages and tools.
Collaborate with mobile developers to build mobile-responsive website.
Responsible for successful completion of code deliverables within projects timeline
Oversee junior web developers and evaluate their performance

Qualifications

Candidate's Qualifications :
Must be eligible to work in Indonesia and able to speak English actively.
A bachelor's degree in computer science or related technology field is preferred
Has at least above 5 years experiences in the same field.
Knowledge of CodeIgniter (or any PHP Framework) and jQuery
Strong attention to detail, organization and time management • Solid understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Proven familiarity with OOP and implementation of software design patterns
Knowledge of SOAP/REST and XML/JSON
Able to deliver on time
Highly productive, creative and motivate
Ability to adapt and have flexibility within a high-growth organization
Hunger for continuous learning and professional development
Ability to work in a team environment
Good interpersonal, written and verbal communication skill

Additional Information
Fun Challenge
Family-like culture
Fast growing company","['PHP', 'MySQL', 'JavaScript']"
immediate opening for dot net developer with angular,PAN ASIA SOFTWARE SOLUTIONS SDN BHD,Jakarta,13931335.897959184,Full-time,"Job description
Greetings!!!
We have an Immediate Openings for .Net Developer with our reputed Client.
Work Location: Remote
Exp: 6+ years (.Net)
Job Responsibilities:
· Ensure comprehensive coverage of functional and non-functional requirements in developed items.
· Ensure test-driven development practices are followed where possible.
· Ensure full unit testing of developed items, incorporating automated unit tests.
· Collaborate with the Quality Engineers on the development and incorporation of automated integration and acceptance tests.
· Documentation of developed items, as per required standards.
· Adherence to coding practices and standards.
· Collaborate with Technology team members within your team and across other teams to deliver outstanding results for our business stakeholders.
Job Requirements:
· Tertiary Certificate/Degree qualification.
· Six and above proven digital development and project delivery experience preferable.
· Strong communication skills – both written and verbal.
· Active listening skills.
· JSON and XML document creation and interpretation
· Client-side frameworks for web apps and native apps.
· JavaScript, Angular, Typescript, HTML, CSS and other client-side technology and standards.
· For a server-side specialist:
· RESTful web services and HTTP standards
· SQL, No-SQL, Postgresql and Index DB storage technologies.
· C#, .NET Core, ASP.NET, WEBAPI and other server-side development tools.
· Able to work in a sole capacity or as part of a team.
· Ability to work collaboratively with the development team.
· Excellent analytical and problem-solving skills.
· High attention to detail and accuracy.
· Genuine desire to provide business value.
· Self-motivated.
· Flexible and adaptable to change.
Interested Share your updated resume with Photo to or Watsapp: +60 165720562 along with below details
Experience in C# -
Experience in ASP.NET-5 core WebAPI –
Experience in Entity-6 Framework Core –
Experience in Sql Seever –
Experience in Postgresql –
Experience in Angular (Basic) –
Experience in AWS –
Experience in Linux (Good to Have) –
{Note: if it doesn't suit you, please refer your matching friends or kindly ignore it}
Senior IT Talent Acquisition Specialist
HP : +6016 572 0562
Job Type: Full-time
Education:
S1 (Preferred)
Experience:
.Net: 1 year (Preferred)","['Visual Basic', 'C++', 'C', 'JavaScript', 'TypeScript', 'ASP.NET', 'PostgreSQL', 'SQL']"
mobile developer,BIPO Service Shanghai Limited,Indonesia,13931335.897959184,,"JOB DESCRIPTION
Role: Mobile Developer
Reports to: RND Manager
Location: Indonesia
Responsibilities
Develop, enhance and maintain the web/mobile app
Understand the business requirement based on request document
Clarify and discuss with the supervisor or consultant for the unclear requirement
Estimate the time spent on each task given
Assist with troubleshooting and bug fixing when the case is assigned
Proactive in communication with consultant and supervisor
Participate in research and development of innovative and high-quality software products of
HR system
Write and review product documents in English
Able to communicate and work well within a team.
Technical Skills and Competencies
Bachelor or Master degree in Computer/ IT or equivalent with minimum GPA of 3.2
Required Skills: Mobile Software Developer: Angular 4, React-Native, C#, SCSS, SQL (MS
SQL Server), .Net Framework MVC
Good foundation in object oriented programming techniques. Good problem solving skills and
debugging skills
Preferably to have experience with Swift and Java for Mobile Software Developer
Preferably to have experience in HRIS (Human Resources Information System) related field
Hands-on with practical knowledge in a large/ medium size system development
Can-Do attitude with strong responsibility and tasks ownership
Good communication skills and able to converse in English
At least 3 years of working experience in the related field is required for this position
Useful links
Website: www.biposervice.com
Facebook: https://www.facebook.com/biposvc
LinkedIn: https://www.linkedin.com/company/bipo-svc/
Interested applicants, please e-mail your resume to: asean.hr@biposervice.com
Asia Pacific • Americas • Europe • Middle East & Africa





About BIPO
At BIPO, our passion for technology and innovation empowers businesses across the globe with
increased efficiency and convenience.
Our enterprise-ready HR Management System automates HR processes, simplifies workflows, and
delivers actionable insights to build the best employee experience. Complemented by our global
payroll outsourcing and Employer of Record (EOR) services, we support businesses to manage
today’s global workforce.
Established in 2010, and headquartered in Singapore, we are better connected to support your payroll
and people solutions needs through a global network of 30+ offices, four R&D centres, and business
partners across 100+ countries.

Our products & services
HR Management System (HRMS)
Global Payroll Outsourcing
Employer of Record (EOR)
Asia Pacific • Americas • Europe • Middle East & Africa","['C++', 'Java', 'C', 'R', 'SQL', 'Swift']"
qa engineer intern,Ajaib,Jakarta,13931335.897959184,Internship,"Calling All Future Tech Wizards!

Kickstart Your Career as an SDET Intern @ Ajaib!
Are you the type who loves both coding and making sure things run flawlessly? Ready to dive into the world of test automation and be part of a supercharged engineering squad? If you're nodding along, keep reading—you might just be who we're looking for!
What You'll Be Doing
As an SDET Intern, you'll be working on cool stuff like building and refining automated testing tools, hunting down bugs, and making sure our software is always on point. You'll team up with our developers and QA pros, learning the ropes of both coding and testing in a real-world setting.Why Should You Jump In?

Real Impact: What you do matters. Your work will be seen, tested, and used by real users.
Mentorship for Days: You won’t be doing this alone. Our seasoned engineers are ready to share their knowledge and help you level up.
Work + Vibes: Collaborative, fast-paced, and innovative—our team is always pushing boundaries, and you’ll be right there with us.
Your Future, Upgraded: This isn’t just an internship; it’s a stepping stone to exciting opportunities in your tech career.
Requirements
Who We Want

Tech-savvy problem-solvers who are all about testing and coding.
Team players who thrive in a fast-paced, agile environment.
People who are curious, detail-obsessed, and not afraid to tackle tough challenges head-on.
What You Bring to the Table

Basic coding skills (JavaScript, Python, or similar—don’t worry, we’ll help you sharpen them).
Some experience or interest in automation tools like Selenium or Cucumber.
A solid understanding of software development cycles (or a willingness to learn).
Good vibes, strong communication, and a collaborative mindset.
Currently studying or recently graduated in Computer Science, Information Systems, or a related field.
Available for a minimum 3 months.
Sound Like You?
Hit us up and let’s chat! This could be the start of something awesome. Apply now and jumpstart your journey with Ajaib!","['Python', 'Visual Basic', 'JavaScript']"
.net developer,PT Surya Digital Teknologi,Semarang,13931335.897959184,Full-time,"Surya Digital Teknologi is a digital agency based on Indonesia. We specialise in creating mobile apps, websites, and software solutions including recruitment solution for large, medium, and small businesses. We aim to automate your tasks and help you achieve better results, giving you more time to focus on what matters the most. We take pride in being responsive and reliable. Our clients have experienced our commitment to IT services and recruitment firsthand. Let us show you what matters most – your success!
Currently, we are looking for a .NET Developer interested in building our projects (website).
In your role as a Software Developer you will have good understanding and skills in software development. Your main responsibility will be to build and deploy intricate software systems that align with business objectives and ensure end-user satisfaction. In this role, your technical expertise, combined with your ability to work well in a team will directly impact the company’s success. Your contributions will be instrumental in developing the innovative software solutions that drive our business forward.
What You Will Do:
Develop high-quality, scalable, and robust software solutions in line with business requirements and technical specifications
Collaborate with team leaders to complete software development tasks
Seek technical leadership from more senior team members, assisting with code reviews and providing constructive feedback to ensure software quality
As needed, contribute to the entire product lifecycle – concept, design, build, deploy, test, release, and support
Continually research, learn and integrate new skills, technologies and methodologies to advance the capabilities of your abilities and the platform
Troubleshoot and resolve system defects and issues, providing technical support when needed
Ensure adherence to software development best practices and contribute to process improvements
Take immediate action to critical system issues for fast resolution and limited customer impact

4++ years of experience as .NET and React/Vue.js Developer
HMTL and Javascript and other programming skills also an advantage
Basic understanding of modern software design and development methodologies
Proficient understanding of code versioning tools, such as Git
Familiarity with agile development methodologies like Scrum or Kanban, and programs JIRA and Confluence
Excellent problem-solving skills with a strong attention to detail
Exceptional communication skills (English) and the ability to work collaboratively in a team environment
Willing to work according to Australian time or 6 AM – 3 PM Jakarta Time (9 hours include 1-hour break)
Perks and Benefits:
Work-life balance (No need to work outside of your 8 hours/day)
20 days of Paid Annual Leave, 10 Days of Paid Sick Leave, Paid Australian Holiday
Government Endorsed Leave (Maternity, Wedding, Mens, etc)
Team Building Events (Company Dinner, Charity Events, Company’s Outing, Ice Breaking Activity)
Personal development benefits (Paid Course, Sharing Session)
Personal Business Funding
Potential paid work visit to Australia
Referral Fee of IDR 4 Mills
Free food and beverages
Performance bonus
Health and wellness benefits (BPJS Kesehatan dan Ketenagakerjaan)
Ied Fitri Bonus (THR)
""Pihak HiredToday.com dan Perusahaan tidak akan meminta biaya dalam bentuk apapun pada saat melakukan proses recruitment. Mohon segera melaporkan kepada kami, apabila Anda jika pada saat diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang.""
""HiredToday.com and the Company will not ask for any form of payment during the recruitment process. Please report to us immediately, if you are invited for an interview and asked to make a payment with a sum of money.""","['Visual Basic', 'JavaScript']"
software engineer for global ai startup,StrategArt,Jakarta,13931335.897959184,,"Industry : Digital
Level : Individual Contributor
LOCATION : Jakarta
Job Description
StrategArt is hiring, on behalf of our Client.
About Our Client
Our Client brings the best of AI (artificial intelligent) + human-led conversational automation for enterprises. They have offices in 6 countries and have clients across 27 countries. They are a team of 500+ makers, who’ve shipped over 750+ Intelligent Virtual Assistants. Their Virtual Assistants converse in over 120 languages, and their platform handles more than a billion conversations every month – over 50+ channels in text and voice!
They are also named Leading conversational AI Platform, Distinguished CX Vendor, and Advanced Virtual Assistant Provider by Gartner.
They are one of the fastest growing SaaS leaders emerging from Asia and are backed on this journey with more than $100M in funding so far by partners like Lightspeed, Sapphire Ventures, WestBridge Capital and Salesforce Ventures. They also got honoured recently, being one of the top 10 companies to work at by ‘#LinkedinTopStartups’ and a ‘Great Place to Work at’ certification.
About The Job
Our Client is looking for Software Engineers in the Customer Engineering team to own the channel development of conversational channels for the Enterprises. The channels will be built using node js.
An ideal candidate for this role will be customer-centric and will have an experience of 2-4 years in Coding/Development of Applications in NodeJS/Javascript minimum. The candidate is required to have a B.E/B.Tech/M.Tech/MCA.
Responsibilities:
Build the next generation of AI-based conversational channels such as bots etc.
Work with Customer, Engineering Manager & Business Analysts to build the channels with the agreed time and with the agreed Quality.
The channels will have to cater to all the requirements provided by Customers.
Understand the various backend & frontend systems being used by Customers and integrate the channels with those systems.
Strong programming skills in NodeJS.
Good understanding of MongoDB and MySQLArchitecture design of virtual assistants.
Strong debugging skills and ability to use the JS debugger.
Hands on experience in API integration (rest/soap).
Development & design of custom chat & voice components.
Understanding of conversational interfaces and ability to design for different experiences – Voice, Chat, etc.
Ability to understand asynchronous programming & design patterns.
Programming & architecture design of asynchronous based applications.
Experience with working with ElasticSearch stack for writing complex & time optimised queries.

Looking for candidates who have:
Mandatory Skills:
Should have good knowledge of Nodejs, Mongodb, Mysql – only backend developer.
Strong in Data structures & algorithms.
Good understanding of ML & NLP.
SDLC concepts, waterfall and agile model, team player.
Has the ability to investigate, analyze, visualize, articulate and solve complex problems and concepts and make disciplined decisions based on the available information.
Exposure to toolsets (Jira, Confluence or similar tools) across Requirements documentation, conversation design and Quality assurance.
Critically evaluate information gathered from multiple sources, reconcile conflicts, decompose high-level information into details, abstract up from low-level information to a general understanding, and distinguish user requests from the underlying true needs.
Strong communication skills to collaborate effectively with cross-geographical teams.
Ability to deconstruct requirements into code logic.
Has experience in one or more coding language (node js and Python being the most preferred).
Ability to multitask and meet tight deadlines.
Has Deep domain knowledge of any one of these domains – Banking, Financial services, Insurance, Retail, Telco, Utilities, Retail, Manufacturing, Education.
Preferably has worked in Customer locations in Geographies like South East Asia, Europe, South America, North America, Middle East/Africa.
Has been involved in Engineering Projects where Customer’s business goals were achieved.
Has high levels of Diligence/Ownership.
Nice to have Skills:
Has experience in Web development.
Has contributed to open source projects on github/gitlab.
Has knowledge about Solution Architecture and Integration with Enterprise applications.
Has an idea about Design thinking.
Has previous experience with building chatbots in any technology.
Has experience in Scrum teams.
Has a good rank on programming sites like HackerRank.
Our offer: a support to your financial, physical and emotional well-being
Competitive Salary
Remote-friendly, global team
Buddy program to make new joinees comfortable before they officially join
Flexible working schedules
Laptop assigned – Mac or Windows – whatever helps you work best!
Best-in-class health insurance for self and family
Professional on-line counselling on mental and emotional wellness
Flexible vacation policy including parental leaves
Monthly home WiFi stipend
Allowance to build your ideal WFH setup","['Node.js', 'Python', 'MySQL', 'JavaScript']"
.net developer,PT Pro Sigmaka Mandiri,Jakarta,13931335.897959184,Full-time,"Design web applications for business systems.
To write code and apply knowledge to adapt and test applications.
Provide support and maintenance for applications.

Strong background in .NET technologies especially C#, .Net Core.
Min 2 years of experience in .Net/C# web application development.
Experience using and developing RESTful APIs.
Design, develop, and maintain code objects using Microsoft development tools, and other software development tools as necessary for a project.
Good OOP concept, debugging analysis, design pattern, SOLID principle.
Strong commitment in completing assigment.
Ready to join immediately is a plus.
""Waspada terhadap Modus Penipuan pada saat proses interview. Perusahaan tidak akan memungut biaya apapun dalam melakukan proses interview. Mohon segera melaporkan ke kami, jika pada saat Anda diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang.""
""Please be aware of the Fraud Company. The company will never be collecting any payment in the process of interview. Please immediately report to us if there's any companies that collecting payment to the Jobseekers.""","['C++', 'C']"
