Job Title,Company Name,Location,Salary,Job Type,Job Description,Date
Full-Stack Software Engineer (Mid. Level),TRAVLR Indonesia,Bali,Rp 13.500.000 – Rp 20.000.000 per month,Contract/Temp,"Responsibilities:
As a Software Engineer at Slyp you are responsible for the design, development, implementation, testing, and support of the products we provide to our consumers, merchant, and strategic partners and future products and applications that Slyp may provide to consumers. 
The interface points of this role include:
Other Full-stack, Front end, and Backend Software Engineers working on systems and APIs which are consumed by the code, systems, and APIs developed by the team.
Core Responsibilities:
Contribute significant code to the project, team, or product and you work independently on your tasks and solutions. Your work is of high quality and requires little rework after review. 
Can solve difficult problems and use the appropriate technology to implement the solutions. Your designs and work output represent the use of software best practices and adherence to internal and external code standards. Your designs and code are stable, easily maintained, appropriately complex, and perform well. 
Proficient in a broad range of design approaches and know when it is appropriate to use them and when it is not. Your solutions are pragmatic. 
Consider the legacy of the code you produce and write code that is understandable by someone external to your team. 
Create flexible software without over-engineering.
Make appropriate trade-offs, re-use where possible, and are judicious about introducing dependencies. 
Efficient with resource usage and understand performance and security concerns. 
Work on projects with a wide range of participants, including from Merchant, Product, and Engineering. You help your team continuously improve by actively participating in the code review process, design discussions, team planning, and retros, post-mortems, and other reviews.
Focus on operational excellence, constructively identifying problems and proposing solutions. 
Take on projects and make software enhancements that improve team software and processes. 
Work to resolve the root cause of complex problems, leaving software better and easier to maintain than when you found it. 
Train new engineers on how our software is constructed, how it operates, how secure it is, and how it fits into the bigger picture. You help recruit and interview for your team. 
Mentor and help to develop others.
Qualifications and Technical Requirements:
At least 3 years of experience in a similar software engineering role 
A degree in computer science, engineering, or a related field, or equivalent work experience 
Proficient in TypeScript, NodeJS and either React or React Native, and willing to learn new frameworks and technologies as you contribute to a broad set of services and apps 
You’re a team player and collaborate with the team to adjust to changing priorities 
Excellent communication, collaboration, and problem-solving skills 
Experience with testing tools such as Jest, Cypress, or Playwright 
Experience with designing and deploying cloud resources, preferably on AWS 
Experience with Git, developer code review processes, and CI/CD tools such as GitHub Actions 
Strong knowledge of web development fundamentals, such as RESTful APIs, security, performance, etc. ",None
Backend Developer,PT Solusi Prima Packaging,"Tangerang, Banten",None,Full time,"Job Description:
As a Backend Developer, you will be responsible for designing, developing, and maintaining robust and scalable backend systems. You will work with the development team to ensure seamless integration between the frontend and backend and to ensure application performance and security.
Responsibilities:
• Design, develop, and implement backend applications using .NET technologies (C#, ASP.NET Core, Entity Framework, etc.).
• Build robust and scalable APIs to connect the frontend with the backend.
• Optimize backend application performance to ensure fast and stable    responses.
• Design and manage relational (SQL Server, MySQL) and non-relational (NoSQL) databases.
• Implement best security practices to protect data and applications.
• Collaborate with the frontend team and other teams to ensure seamless integration.
• Troubleshoot and solve issues in backend applications.
• Maintain code quality by following best practices and coding standards.
 Qualifications:
• Minimum of 3 years of experience as a Backend Developer with in-depth knowledge of .NET.
• Experience in designing and managing both relational and non-relational databases.
• Good communication skills and ability to work in a team.
• Experience with cloud technologies (Google Cloud) and GIT.
• Knowledge of CI/CD is an added advantage.
• Experience in memory management (Redis, Solr, etc.) and queue management is an added advantage",None
.Net Developer (Onsite Yogya),PT. Amalura Multi Dimensi,"Yogyakarta, Yogyakarta Special Region",None,Contract/Temp,"Minimum bachelor’s degree from reputable university
More than 3 year’s experiences in software development using Microsoft Technology (.Net, C#, VB6, Ms SQL)
Must have experience in Visual Studio
Currently not studying
Have experience in documentation, make diagram, SIT UAT, Penetration test, etc
Able to write SQL statements (Queries, DML, DDL)
Good RDBMS concept
Have knowledge to the integration with API
Good knowledge of version control systems such as Git
Good problem-solving skills and debugging skills
Good communication, interpersonal skills and presentation skill
Willing to work on 6-12 months contract
Willing to work onsite from Client Office at Pulomas, Jakarta Timur or Sleman, Yogyakarta.",None
Junior Web Programmer,PT Infotech Solutions,"South Jakarta, Jakarta",None,Full time,"Responsibilities:
Develop Web Applications, ecommerce sites and websites
Experience in CMS driven websites
Write Code following coding standards and OOP Modeling
Write Developer and End user documentation
Report Progress to Manager and Team members
Participate in supporting customers on request
Requirements:
Bachelor Degree (IT Preferred)
Working experience minimum 2 years on same field, Fresh Graduate candidate are welcome
Strong design and stored procedures and familiar with SDLC
Strong in PHP, AJAX, JQuery
Strong in MVC, MySQL, Javascript and CSS
Strong in Web Application server management with Linux/Centos, Apache/Nginx
Familiar with web deployment architecture and performance optimization
It'll be beneficial if you are knowledgeable on:
API – JSON and REST
eCommerce Frameworks – Wordpress, OpenCart etc.
CodeIgniter and Laravel Frameworks
Latest version of Java/Javascript, AJAX or Flash/ActionScript
Familiar with Cloud server environment (Indosat/Amazon)
 ",None
Backend Developer,PT. TALENTA TEKNOLOGI SUKSES GEMILANG,"South Jakarta, Jakarta",Rp 6.000.000 – Rp 9.000.000 per month,Contract/Temp,"Responsibilities :
Designing and building applications for Web platform.
Ensuring the performance, quality, and responsiveness of applications.
Collaborating with a team to define, design, and ship new features.
Identifying and correcting bottlenecks and fix bugs.
Helping maintains code quality, organization, and automatization.
Writing clean, stable, documented and tested code.
 Requirements :
Have experience as a Backend Developer for at least 1 year.
Master and experience using Go language, Python, and PHP programming languages. Golang is preferred.
Understand the concept of Microservices and be able to create services in Restful API.
Master and experience using RDBMS such as MySQL or SQL.
Have experience with Redis or Elastic-Seacrh as a plus.
Have experience in using Broker Kafka or RabbitMQ as a plus.
Have experience in implementing clean code architecture on golang projects.
Master and experience using GIT.
Familiar with Linux.
Able to provide quality output with a success rate of the resulting application of 99.99%.
Understand the concept of SDLC Waterfall or Agile.
Able to work with tight deadlines.",None
Junior Computer Scientist,Nikola Academy,"North Jakarta, Jakarta",None,Full time,"JOB DESCRIPTION
Developing and maintaining software applications for Nikola Academy.
Participating in the software development life cycle including designing, analyzing, coding, testing and debugging.
Documenting design, technical specification, and user manuals of the software.
Designing and prototyping user interface and software architecture.
Training will be given.
 JOB REQUIREMENT
Degree in Computer Science, Engineering, or relevant fields.
Fresh graduates are welcome.
Basic experience in Javascript (Typescript preferred) and its framework (both Frontend and Backend).
Basic experience in SQL and NoSQL databases.
Knowledge of Cloud services such as AWS and GCP.
Knowledge of Flutter is a plus.
Basic experience in wireframing and software design tools such as Figma (or other UI UX Framework).
Ability to work in a team.
 Enhance your expertise with us and gain access to the following opportunities:
Professional growth and development.
Cutting-Edge technology exposure.
Opportunities for impact.
Collaborative and visionary teamwork.
Innovation and creativity.
 PS. Nikola Academy is a kid safe environment, so smoking is not allowed in building area.",None
Senior Backend Software Developer,PLUVIA PTE. LTD.,"South Jakarta, Jakarta",None,Full time,"Position: Senior Backend Software Developer
We are looking for YOU, a Senior Backend Software Developer that can help us plan, build, and maintain server-side operations for Pluvia.
You will be part of a growing team providing unique and state of the art prediction services using Machine Learning for weather and flood forecasts to various clients as well being involved in software related projects. These clients include, but not limited to, big clients in SE Asia providing transport and distribution services as well as other private clients and governmental organizations. We are a growing company and are looking for dedicated people that help us grow with their skills and know-how. 
You will be based in Jakarta, where we are growing a team that will be responsible for development, deployment, maintenance, and daily operations of such services and projects, leveraging what our data scientists and domain experts create into commercial services and products.
You will report directly to Pluvia’s Head of Engineering/Chief Software Architect, having a local Team Lead in Jakarta as a daily functional reference
At Pluvia:
Pluvia, the world leader in tropical rain forecasting, offers game-changing hyperlocal rain forecasts with unprecedented accuracy. Pluvia integrates data from multiple sources into our Meteorology Algorithm to produce best-in-class rain forecasts, down to a 100m grid. We turn forecasts into actionable insights.
We are a company with multiple nationalities where we excel for a good interaction and cultural exchange among all.
About you:
To possess a degree in Computer Science or related area
Be fluent in English, both spoken and written as we are a multi nationality company. Your daily functional reference (Local Team Lead in Jakarta) can be in Bahasa.
Ability and flexibility to travel in SE Asia when required (mainly Singapore where Pluvia has its HQ)
Be a good team player and mentor to other team members on a daily basis but mostly when it’s of utmost importance.
Be a pro-active person that can anticipate challenges but can also react when new challenges arise.
Be a person with a positive attitude and a “Can Do” mentality.
Be a person that like to take new challenges
 We expect you to master the following tech skills:
In-depth understanding of the Software Development Life Cycle (SDLC) 
Strong proficiency in Python 
Expertise in SQL databases, particularly Postgres 
Solid understanding of Clean Code Architecture 
Experienced in Microservices architecture. 
Knowledgeable in Unit Testing and Test-Driven Development (TDD) 
Strong understanding of RESTful APIs 
Experience with containerization technologies 
Proficient in Azure ecosystem including Blob Storage, Database for PostgreSQL, Logic Apps, Container Instances
Experience with agile methodologies mainly with SCRUM
Experience with source control using Git, encompassing branching strategy, pull request workflows, and version control and CI/CD pipelines using Azure DevOps
Any of the following skills will be a plus:
Be proficient in .Net
Be familiar with both Windows and Linux environments.
Experience with Messaging Services 
Knowledge of cache management 
Familiar with security, authorization and authentication flows and technologies
Familiarity with Azure Kubernetes Service or any other service that can scale up with heavy loaded parallel calculations
Knowledge about GIS and spatial data manipulation and processing
Familiar with modelling software in the water domain
We offer you:
A growing company providing state-of-art set of services and offerings.
A competitive salary after qualifications
Vacation days according to seniority
Other competitive benefits.
Flexibility in your daily work according to Pluvia’s internal regulations
A people minded company that wants you to grow as the company grows.
Location: South Jakarta
Job type: Full time, on site
How to apply:
Please include your CV and an introduction letter where you let us know what you see in this position and what motivates you to seek it. Please also mention the expected salary.",None
IT DEVELOPER,SEYVEN INOVASI TEKNOLOGI,Jakarta,Rp 5.000.000 – Rp 7.500.000 per month,Contract/Temp,"Kualifikasi :
 Pendidikan terakhir S1/ D4 atau mahasiswa akhir di IT
Minimal 1 tahun bekerja dibidang Database Operation
Menguasai proses administrasi database server SQL server 2012++ / Postgre / MySQL
Menguasai PHP, Laravel
Menguasai Windows dan Linux
Menguasai konsep RDBMS
Memiliki skill leadership
Pernah Membuat Web Developer/Website
Mengerti dan Mempunyai skill coding
 DESKRIPSI
Melakukan instalasi / uninstall, konfigurasi, dan tuning database
Melakukan patching, upgrade maupun downgrade database sesuai kebutuhan dan keputusan manajemen
Melakukan backup dan restore database
Melakukan troubleshooting untuk menyelesaikan permasalahan yang berkaitan dengan database
Mengadministrasikan dan mengontrol akses user ke database sesuai dengan peran / wewenang masing-masing
Melakukan konfigurasi high availability dan disaster recovery (replication) untuk SQL Server
Memonitor kapasitas dan performance server database secara berkala dan membuat monthly report

 ",None
Web Developer,PT Integra Putra Mandiri,"Central Jakarta, Jakarta",None,Full time,"Required Skills and Qualifications:
Bisa bekerja didalam team
Berpengalaman bersama dalam team untuk menyelesaikan keseluruhan team proses pengembangan sistem aplikasi dari awal perencanaan sampai selesai dideploy dan dipakai oleh pengguna
Berpengalaman dan mau melakukan unit testing
Bersedia beradaptasi dan mengadopsi teknologi baru yang dibutuhkan dalam penyelesaian proyek
Bersedia terlibat dalam proses penyusunan user manual
Bersedia terlibat dalam proses training penggunaan system aplikasi kepada pengguna
Preferred Qualifications:
Berpengalaman dengan Laravel, AngularJS, ReactJS, VueJS, JQuery
Mengetahui dalam membuat sistem aplikasi ; Pythin, Java, PHP, NodeJS, TypeScript, ASP, NET
Familiarity dengan consume WEB API
Berpengalaman dalam membuat sistem aplikasi yang memanfaatkan teknologi Javascript, HTML 5 dan CSS",None
Junior Front End Engineer,PT. SUMMIT GLOBAL TEKNOLOGI,"Tangerang, Banten",None,Full time,"All applicants are strongly encouraged to include their portfolio URL and GitHub account links in resume. These links are vital for assessing your skills and experience. Please write the link address in resume because redirect link can't be clicked on pdf.
 Job Description:
Develop reusable components with custom CSS styles
Create a page using existing custom reusable components
Integrate APIs within Vue.js or Next.js frameworks
Collaborate with lead engineers and the frontend team
Identify and resolve minor bugs while maintaining clean code
 Key Technical Requirements:
Proficiency in JavaScript and TypeScript
Experience with Vue.js or Next.js frameworks
Strong CSS styling skills
Familiarity with animation libraries (ScrollMagic and GSAP)
Familiarity with component libraries ( AntDesign )
Experience with API integration using Axios
Knowledge of version control systems ( Git )
Ability to read and understand React and JavaScript library documentation
 Personal Qualities:
Positive attitude
Excellent communication skills
Ability to raise and discuss issues effectively with team members
Willingness to learn new frontend frameworks
 Experience:
Fresh graduates are welcome to apply
Priority given to candidates with experience in:
Building custom React components with custom CSS
Integrating APIs within Vue.js / Next.js frameworks
Building custom React components with animation using ScrollMagic",None
IT PROGRAMMER,PT Puji Surya Indah,"Surabaya, East Java",None,Contract/Temp,"Deskripsi Pekerjaan
Melakukan serta Bertanggung jawab atas pengembangan dan peningkatan sistem IT terutama PROGRAM / SOFTWARE
Melakukan analisis terhadap spesifikasi dan efektifitas PROGRAM / SOFTWARE
 Kualifikasi
Pendidikan S1 Sistem Informatika / Teknik Informatika dengan IPK minimal 3,00
Usia maksimal 40 tahun
Menguasai bahasa inggris. Dapat berbahasa mandarin merupakan nilai lebih
Memahami dan menguasai visual foxpro dan Java Script
Memiliki pengalaman minimal 3 tahun pada posisi terkait
Harus memiliki keterampilan berpikir kritis, pemecahan masalah, desain, coding dan debugging
Menguasai pemrograman PHP framework code igniter
Menguasai database Mysql , Sql server
Memiliki pengalaman terkait jaringan / network
Harus bisa memberikan masukan dan solusi terbaik untuk setiap kebutuhan yang diperlukan
Memiliki kemampuan untuk memimpin dan berkerjasama dalam tim
Memiliki keterampilan dokumentasi (MS project, Visio, word, excel & G-suite)
Memiliki daya logika dan analisa yang baik
Penempatan di SURABAYA
  ",None
Full-Stack Software Engineer (Senior Level),TRAVLR Indonesia,Bali,Rp 23.500.000 – Rp 35.000.000 per month,Contract/Temp,"Responsibilities:
As a Software Engineer at Slyp you are responsible for the design, development, implementation, testing, and support of the products we provide to our consumers, merchant, and strategic partners and future products and applications that Slyp may provide to consumers. 
The interface points of this role include:
Other Full-stack, Front end, and Backend Software Engineers working on systems and APIs which are consumed by the code, systems, and APIs developed by the team.
Core Responsibilities:
Considered a technical leader on your team. 
Work efficiently and routinely deliver with limited guidance. Your work focuses on complex, ambiguous problem areas in existing or new areas. Rather than thinking about a problem in isolation, you consider the overall impact and application of your solution and take a long-term view in implementing it. You are not content with leaving a system broken or impaired but when performing your tasks, you take action to fix architectural or systemic issues in the code. 
Make the systems you work on simpler by addressing redundant systems, unnecessary or obsolete code, and improving documentation constantly. 
Take the lead on large projects that require the work of your team rather than your sole contribution. You assist the PM/TPM/TL to divide a software project into parallel work that can be performed by you and other engineers.
Have a strong understanding of the business impact of your systems and show good judgment when making technical trade-offs between your team’s short-term business or operational needs and long-term technology needs. You are a key influencer in team strategy and drive open, honest, transparent, and respectful discussions with customers and peers. 
Bring perspective and provide context for current technology choices and guide future technology choices. Your code submissions and ways of working are an example to the team. Solutions you propose or implement are inventive, secure, easily maintainable, scalable, and extensible. 
Write software that is easy for others to contribute to. 
Take ownership of team architecture, providing an overall system view and design guidance. You make complex things simpler. You drive engineering best practices and guide standards for engineering excellence and hygiene. 
Influence software decisions made by other teams. You build consensus and determine a win-win path forward in situations where there are conflicting views – including your own – and regardless of who is raising a solution, you treat them all as equal value. 
Actively recruit and coach, teach, and mentor others.
Qualifications and Technical Requirements:
At least 3 years of experience in a similar software engineering role 
A degree in computer science, engineering, or a related field, or equivalent work experience 
Proficient in TypeScript, NodeJS and either React or React Native, and willing to learn new frameworks and technologies as you contribute to a broad set of services and apps 
You’re a team player and collaborate with the team to adjust to changing priorities 
Excellent communication, collaboration, and problem-solving skills 
Experience with testing tools such as Jest, Cypress, or Playwright 
Experience with designing and deploying cloud resources, preferably on AWS 
Experience with Git, developer code review processes, and CI/CD tools such as GitHub Actions 
Strong knowledge of web development fundamentals, such as RESTful APIs, security, performance, etc. ",None
IT.NET,PT Hero Retail Nusantara,"South Tangerang, Banten",None,Full time,"Job Responsibilities:
• Setting up and maintaining .NET environments, including servers and databases
• Designing applications using programming languages compatible with the .NET framework
• Troubleshooting technical issues and ensuring optimal performance of .NET applications
• Working together to understand and resolve application problems
• Responding quickly to incidents and service requests
 Job Qualifications:
• Bachelor’s degree in Information Technology, Computer Science, or a related field (or equivalent experience)
• Prior experience in IT support or software development, particularly with .NET applications
• Proficiency in .NET framework and related technologies
• Experience with database management or familiarity with web services
• Experience working collaboratively with development and IT teams
• Strong analytical and troubleshooting abilities to address technical issues effectively",None
IT Backend Developer,FamilyMart Indonesia,"Setiabudi, Jakarta",None,Full time,"Job Desription:
Create new program to fulfill company’s needs
Maintain program troubleshooting (bugs fix)
Coordinate with another team for IT Support
Develop the program according to technical specification and make technical documentation
 Job Requirements:
Graduated from reputable university with a degree of Informatics Engineering/Computer Science or equivalent
2 year experiences as Developer/Programmer/Software.
Required Skills: GO, Laravel, .NETCORE, Phyton, SQL Server, MySQL, Postgresql, MongoDB, BigQuery
Have done application implementation based on MVC Framework
Have another knowledge such as Containerize, GKE, Message Broker, Redis, Machine Learning is highly preferable.
Good knowledge in algorithm and software design concept.
Placement : Jakarta Selatan",None
Full Stack Engineer,PT Sharing Vision Indonesia,Jakarta,None,Full time,"PT Sharing Vision Indonesia masih membutuhkan beberapa talent minimal S1/D4/S2 dari Teknik Informatika/Sistem Teknologi Informasi/Teknik Komputer/Teknik Elektro/Engineer lainnya, untuk posisi sebagai:
 WEB DEVELOPER
(BERTUGAS UNTUK MELAKUKAN PEMROGRAMAN BACK-END DAN FRONT-END)
Penempatan WFO di Jakarta
Persyaratan:
Mempunyai pengalaman minimal 1-2 tahun sebagai Software Developer dalam pekerjaan atau proyek.
Fresh graduate yang mempunyai skill sebagai programmer dipersilahkan untuk mendaftar.
Pengalaman dalam teknologi software-backend: Golang, Python, PHP
Pengalaman dalam teknologi software-frontend: React.JS, Vue.JS, Next.JS, Node.JS, Express.JS
Pengalaman dalam teknologi database: MySQL, SQL Server, Postgress.
Mempunyai portfolio pengembangan sistem yang pernah dilakukan dan dapat ditunjukkan.",None
Smart Factory IT,PT. FASHION STITCH JOSHUA (Kuningan),"Kuningan, West Java",None,Contract/Temp,"About us
PT. Fashion Stitch Joshua is a company operating in the apparel/garment industry. This company was founded in 2022 and located in Cidahu, Kuningan, West Java.
Qualifications & experience
Experiences with web-based ERP Systems
Degree in Computer Science or Related Fields
Experience in the Garment Manufacturing Process
Proficiency in English
Tasks & responsibilities
Manage Smart Factory Systems on-site at the subsidiary
Analyze Issuses that arise in the field
Address simple issues directly
Report complex or critical issues to the Korean Headquarters, coordinate developer resources, and adjust schedules accordingly",None
IT Programmer,PT Ciptajaya Sejahtera Abadi,Jakarta,None,Contract/Temp,"As IT Programmer, you will be responsible for developing and maintaining IT systems that meet user requirements, as well as improving existing systems. Your main duties will include:
• Handling the IT system functional specifications, system development, installation, system integration, and system test implementation
• Working closely to IT Business Analyst to ensure the IT system development project is on time & meets users’ expectation
• Providing code documentation and other inputs of technical documents
 Requirements :
• Candidate must possess at least Bachelor's Degree in Information Technology, Information System, Computer Engineering or any related major
• Minimum 1 year of working experience in relevant field
• Required Skills: SQL Server, C#, VB.Net, ASP.net, ERP, PHP",None
IT - Back End,PT Enb Mobile Care,"South Jakarta, Jakarta",None,Full time,"Role Description
* Maintain existing web/backend app
* Developing web/backend app
* Designing and developing APIs & dashboards
* Test & fix security of existing or new web/backend app
* Analyze and fix issues
* Implement best-practice on every tech used
Requirements
* Proficiency with backend language : PHP, Javascript / NodeJS
* Proficiency with fundamental frontend languages : HTML, CSS, and JavaScript
* Experience using backend framework : CodeIgniter, Laravel, Express
* Familiarity with database technology : MySQL, MongoDB
* Familiarity with containerization technology : Docker, Docker Swarm
* Experience using caching mechanisme: Redis
* Experience using message broker & Realtime technology: RabbitMQ, WebSocket
* Familiar with version control : Github, Gitlab
* Good problem-solving skills
* Attention to detail",None
Hiring for Associate/D3 Degree Fresh graduates,PT Accenture,"Semarang, Central Java",None,Full time,"Planning, monitoring, and managing all development tasks.
Create development standards and checklists.
Liase with functional team and business users to define development requirements.
Developing technical specifications for SAP custom report / interface / enhancement / form to solve complex business problems based on end-user functional requirements.
Developing programs that conform to the functional and technical specification.
Planning and executing unit testing, string testing, and integration testing.
Support all levels of testing, problem solving and bug fixing.
Performance tuning of programs.
 Qualifications:
Open for fresh graduates
Associate/D3 degree in Information Technology, Computer Science, Information System or relevant field.
Based in Semarang or willing to relocate to Semarang.
Good understanding and customization of SAP business processes in Sales, Service, and Financials.
Good Knowledge on SAP Tables, Fields, Domains and on creating Search Helps.
Good English communication skills.",None
Senior IT Developer,PT Bhinneka Life Indonesia,"West Jakarta, Jakarta",None,Full time,"Job Description:
Bertanggungjawab atas pengembangan sistem yang berjalan.
Review dan debug existing code.
Memahami dan menganalisis proses bisnis dengan proses sistem IT yang ada dan melakukan pemantauan, pemeliharaan serta perbaikan.
Memberikan respon kepada User atas permintaan pengembangan sistem.
Mentoring dan membimbing anggota tim junior, mendorong pertumbuhan profesional mereka serta mendorong penerapan standarisasi kualitas pengembangan sistem.
 Job Requirement:
Memiliki pengalaman sebagai developer minimal 3 tahun.
Memiliki pengalaman dalam manage team dan lead team developer.
Menguasai bahasa pemograman PHP, HTML, CSS Javascript dan NodeJs.
Menguasai penggunaan database (Oracle, SQL, Server dan MySQL).
Memahami Git, Docker dan sistem operasi (Linux & Windows server).
Memiliki kemampuan untuk bekerja secara mandiri dan kelompok.
Mengenal istilah-istilah dalam dunia perasuransian menjadi nilai plus.",None
Senior IT Developer,PT Bhinneka Life Indonesia,"West Jakarta, Jakarta",None,Full time,"Job Description:
Bertanggungjawab atas pengembangan sistem yang berjalan.
Review dan debug existing code.
Memahami dan menganalisis proses bisnis dengan proses sistem IT yang ada dan melakukan pemantauan, pemeliharaan serta perbaikan.
Memberikan respon kepada User atas permintaan pengembangan sistem.
Mentoring dan membimbing anggota tim junior, mendorong pertumbuhan profesional mereka serta mendorong penerapan standarisasi kualitas pengembangan sistem.
 Job Requirement:
Memiliki pengalaman sebagai developer minimal 3 tahun.
Memiliki pengalaman dalam manage team dan lead team developer.
Menguasai bahasa pemograman PHP, HTML, CSS Javascript dan NodeJs.
Menguasai penggunaan database (Oracle, SQL, Server dan MySQL).
Memahami Git, Docker dan sistem operasi (Linux & Windows server).
Memiliki kemampuan untuk bekerja secara mandiri dan kelompok.
Mengenal istilah-istilah dalam dunia perasuransian menjadi nilai plus.",None
Frontend Application Specialist,PT HALMAHERA SUKSES MINERAL,"Central Jakarta, Jakarta",None,Full time,"Responsibility :
Membuat Mock UP dan prototype untuk membangun dan mengembangkan aplikasi ataupun website yang akan dibangun
Bertanggung jawab untuk membangun dan mengembangkan aplikasi berbasis website atau website perusahaan
Membuat interface aplikasi atau website yang interaktif dan mudah digunakan oleh pengguna
Berkolaborasi dengan back-end engineer dan mendesain website atau aplikasi berbasis website untuk meningkatkan penggunaan
Membantu back-end engineer memprogram dan memecahkan masalah
Mendesain mobile – based features
Dapat membackup untuk troubleshoot jaringan, computer dan peripheral
 Requirement :
Pendidikan min. D3/S1 Sistem Informasi/Teknik Informatika
Menguasai Bahasa pemrograman ASP.Net, PHP, HTML, Java & Javascript, CSS
Menguasai framework Bootstrap, React JS, React Native, Node Js, Jquery
Menguasai Bahasa pemrograman Swift dan Android Studio
Mengerti My SQL, Microsoft SQL Server, PostgreSQL, Maria DB
Mengerti troubleshoot jaringan dan computer peripheral
Lebih disukai apabila pernah bekerja di Mining Industri dan pernah mengembangkan HRIS",None
dot NET Developer Programmer With MS SQL Server Skills,PT Palung Data Sistem,"South Jakarta, Jakarta",Rp 11.000.000 – Rp 16.000.000 per month,Contract/Temp,".NET Developer/Programmer dengan MS-SQL Skills
 Background & Experience
Bachelor Degree (S1) from IT/IS/Computing major of reputable University
At least 3-year experience in .NET platform development
Skillful and excellence with C# ASP .NET K2 and SQL
No later than 29 years old of age
Strong skills and experience in Banking business, saving, loan and taxing
Strong skills and experience in developer programming workflows
Ability to work with minimum supervision
Ability to create efficient and clean coding
Excellence analytical skills in problem solving and enhancing existing application
Independent, self-motivated, good collaboration and time-management skills
Good English Skills, speaking and writing (Interview will be in English)
Previous programming experience in banking and/or insurance will be on top list
 Duty & Responsibility
Responsible to develop application part of projects given
Develop new features of application according to user specification
Enhancing, bug fixing and troubleshooting existing appliction
Collaborating with team members, suggest and follow any team outcome
Manage time, deadlines, report any progress and result to Project Manager",None
ERPNext Developer,PT. MUAT LOGISTIK INDONESIA,"West Jakarta, Jakarta",Rp 7.000.000 – Rp 10.500.000 per month,Full time,"Job Description
Design, Configure, Build, Test, Deploy and Maintain ERPNext and Frappe based applications.
Customize ERPNext modules based on business requirements.
Implement data migration strategies.
Lead ERPNext implementation projects.
Requirements:
Hands on experience in Languages such as JavaScript, Python, HTML, CSS, Bootstrap.
Must have experienced on multiple ERPNext modules.
Proficient in Python, Javascript, HTML, CSS, and Jinja templates.
Good experience in database such as Mysql/Mariadb.
Good ability in working with Version control (Git)
Good understanding in Linux OS.
AWS/ Azure deployment, CI/ CD, Node.js, Redis
Must be well knowledged in data migration and troubleshooting.
Good experience in Frappe framework.
Experience with Scrum/Agile development methodologies.
OOPs concept and Backend Development Experience
1-3 yrs experience in ERPNext Development
“ Work From Office only”
Benefit & Facility :
Competitive Salary
BPJS
Laptop & Hp
THR
Career Development",None
.Net Developer,PT GARUDA DATA TEKNOLOGI,Jakarta,Rp 8.000.000 – Rp 12.000.000 per month,Full time,"What We're Looking For:
Minimum 3 years of related work experience is a must
Degree in MIS, Computer Science, related field or equivalent experience
Good understanding of the .Net Framework, MVC, object-oriented programming, and multi-tier architectures
Proficient in developing applications using Microsoft .NET Framework, http://ASP.NET , C#, SQL Server, HTML, CSS and JavaScript frameworks
Experienced in designing, coding and testing web applications and supporting web services for apps
Knowledge of Web API programming is advantageous
MSSQL Reporting Services / Enterprise Reporting experience will be an advantage
Ready in a financial project development, such a banking , fintech , insurtech etc.
Ready to WFO or Hybrid 
 What You'll Do:
Develop application from scratch 
Write high-quality, clean, maintainable code using engineering best practices
Understand the products, analyze requirements, design and develop features, constantly identify and fix problems, improve reliability, and improve user experience. 
Working with fast pace and multiple projects. 
Collaborating within cross-functional and international agile teams.
 Benefit :
THR
Bonus
Private Insurance
Gathering
Outing",None
Programmer aplikasi PHP & Android,Private Advertiser,Jakarta,None,Full time,"Kami adalah sebuah perusahaan nasional yang bergerak di bidang teknologi informasi dan layanan pendukung perbankan. Kami bekerja sama dengan berbagai bank di Indonesia untuk menyediakan layanan pengelolaan mesin EDC, layanan nasabah, dan berbagai layanan perbankan lainnya. Kami memiliki relasi yang baik dengan berbagai bank di Indonesia, menunjukkan kepercayaan dan reputasi yang baik di industri perbankan. Kami terus mengembangkan produk dan layanannya, menunjukkan semangat inovasi dan adaptasi terhadap perkembangan teknologi.
Tanggung Jawab Utama:
Mengembangkan dan memelihara aplikasi menggunakan PHP, HTML, CSS, JavaScript
Mengembangkan dan memelihara aplikasi android menggunakan Java, Dart (Flutter), C++
Berkolaborasi dengan tim desain dan pengembangan untuk menghasilkan solusi yang efisien dan kreatif.
Memastikan kode berkualitas efisend, aman, dan terdokumentasi dengan baik.
Mencari dan memperbaiki bug serta meningkatkan kinerja aplikasi.
Pengalaman dalam pengembangan web dengan PHP framework (Laravel, CodeIgniter).
Pemahaman tentang basis data (MySQL, PostgreSQL) dan integrasi API.
Kreatif, berpikiran analitis, dan mampu bekerja dalam tim.",None
