Job Title,Company Name,Location,Salary,Job Type,Job Description
"Real Estate Acquisitions Analyst (Fully Remote)
- job post",COARE Communities LLC,Jakarta,"Rp. 221,525,303 - Rp. 359,978,618 a year",Full-time,"A Real Estate Acquisitions Analyst is responsible for evaluating potential real estate investment opportunities for the company and providing support for Capital Markets activities. This includes conducting real-estate market research, analyzing financial data, building projection models that calculate IRR, Multiple-on-Invested Capital and coordinating with the company's due diligence team and 3rd parties in order to acquire properties across the United States.
The role is ideal for high-performers who have a desire to learn US real-estate investment principles. Within 1 year of employment, employees should have a complex understanding of real-estate financial modeling principles and have deal experience on multiple closed transactions. Top performers can expect substantial bonus potential at the 1-year anniversary.
Requirements:
A modeling test will be required as part of the interview process
Must be comfortable working 9:00AM - 5:00PM EST (US Time Zone)
1 to 2 years proven work experience as an Analyst, Associate, Accountant or similar role
Prior background in Finance or Accounting required
Must be willing to work and entertain queries outside of regular working hours
Comfortable working in fast-paced environment with multiple competing deadlines
Highly organized with ability to prioritize work independently with minimal oversight
Impeccable attention to detail with a natural strength in mathematic
Highly responsive, able to respond to any inquiries from the acquisition team or 3rd parties within an hour of receipt during business hours
Responsibilities:
Creation of financial models to determine the viability of an investment and assist management in decision making (IRR, MOIC, Cash-on-Cash)
Conduct market research to identify potential investment opportunities
Perform due diligence on investment opportunities
Monitoring the performance of the Company’s investments
Prepare investor and marketing materials (teasers, investment memorandums, monthly reports), as necessary
Performs other duties that may be assigned from time to time
Coordinate due diligence tracker and outreach to ensure a transaction closes on-schedule
Asset management support including leading the refinancing process to refinancing portfolio assets and measure performance against initial budget of a property.
Compensation:
Substantial bonus potential with top ranked analysts receiving large bonuses based on demonstrated performance
Benefits:
Work from home
Employer will pay for continued development courses (Wall Street Prep and other Modeling classes for example) to support the growth of our Employees
COARE Communities, LLC is an Equal Opportunity Employer.
About COARE Communities
COARE (“Creating Opportunities in Affordable Real Estate”) or (“COARE”) is a real-estate investment company focused on solving the challenge of affordable housing through the acquisition of sustainable Manufactured Housing Communities (“MHC”) across the U.S. Manufactured Housing as a real estate category ranked as the #1 best performing real estate in the 2008-2009 recession. By acquiring, improving and maintaining these communities, COARE hopes to alleviate the increasing need of affordable housing by providing residents with a safe, reliable, and the lowest cost housing available in the U.S.
Job Type: Full-time
Application Question(s):
Part of the interview test requires a financial modeling test. Are you comfortable preparing a simple cash flow projection on a real-estate property?"
"Real Estate Acquisitions Analyst (Fully Remote)
- job post",COARE Communities LLC,Jakarta,"Rp. 221,525,303 - Rp. 359,978,618 a year",Full-time,"A Real Estate Acquisitions Analyst is responsible for evaluating potential real estate investment opportunities for the company and providing support for Capital Markets activities. This includes conducting real-estate market research, analyzing financial data, building projection models that calculate IRR, Multiple-on-Invested Capital and coordinating with the company's due diligence team and 3rd parties in order to acquire properties across the United States.
The role is ideal for high-performers who have a desire to learn US real-estate investment principles. Within 1 year of employment, employees should have a complex understanding of real-estate financial modeling principles and have deal experience on multiple closed transactions. Top performers can expect substantial bonus potential at the 1-year anniversary.
Requirements:
A modeling test will be required as part of the interview process
Must be comfortable working 9:00AM - 5:00PM EST (US Time Zone)
1 to 2 years proven work experience as an Analyst, Associate, Accountant or similar role
Prior background in Finance or Accounting required
Must be willing to work and entertain queries outside of regular working hours
Comfortable working in fast-paced environment with multiple competing deadlines
Highly organized with ability to prioritize work independently with minimal oversight
Impeccable attention to detail with a natural strength in mathematic
Highly responsive, able to respond to any inquiries from the acquisition team or 3rd parties within an hour of receipt during business hours
Responsibilities:
Creation of financial models to determine the viability of an investment and assist management in decision making (IRR, MOIC, Cash-on-Cash)
Conduct market research to identify potential investment opportunities
Perform due diligence on investment opportunities
Monitoring the performance of the Company’s investments
Prepare investor and marketing materials (teasers, investment memorandums, monthly reports), as necessary
Performs other duties that may be assigned from time to time
Coordinate due diligence tracker and outreach to ensure a transaction closes on-schedule
Asset management support including leading the refinancing process to refinancing portfolio assets and measure performance against initial budget of a property.
Compensation:
Substantial bonus potential with top ranked analysts receiving large bonuses based on demonstrated performance
Benefits:
Work from home
Employer will pay for continued development courses (Wall Street Prep and other Modeling classes for example) to support the growth of our Employees
COARE Communities, LLC is an Equal Opportunity Employer.
About COARE Communities
COARE (“Creating Opportunities in Affordable Real Estate”) or (“COARE”) is a real-estate investment company focused on solving the challenge of affordable housing through the acquisition of sustainable Manufactured Housing Communities (“MHC”) across the U.S. Manufactured Housing as a real estate category ranked as the #1 best performing real estate in the 2008-2009 recession. By acquiring, improving and maintaining these communities, COARE hopes to alleviate the increasing need of affordable housing by providing residents with a safe, reliable, and the lowest cost housing available in the U.S.
Job Type: Full-time
Application Question(s):
Part of the interview test requires a financial modeling test. Are you comfortable preparing a simple cash flow projection on a real-estate property?"
"Real Estate Acquisitions Analyst (Fully Remote)
- job post",COARE Communities LLC,Jakarta,"Rp. 221,525,303 - Rp. 359,978,618 a year",Full-time,"A Real Estate Acquisitions Analyst is responsible for evaluating potential real estate investment opportunities for the company and providing support for Capital Markets activities. This includes conducting real-estate market research, analyzing financial data, building projection models that calculate IRR, Multiple-on-Invested Capital and coordinating with the company's due diligence team and 3rd parties in order to acquire properties across the United States.
The role is ideal for high-performers who have a desire to learn US real-estate investment principles. Within 1 year of employment, employees should have a complex understanding of real-estate financial modeling principles and have deal experience on multiple closed transactions. Top performers can expect substantial bonus potential at the 1-year anniversary.
Requirements:
A modeling test will be required as part of the interview process
Must be comfortable working 9:00AM - 5:00PM EST (US Time Zone)
1 to 2 years proven work experience as an Analyst, Associate, Accountant or similar role
Prior background in Finance or Accounting required
Must be willing to work and entertain queries outside of regular working hours
Comfortable working in fast-paced environment with multiple competing deadlines
Highly organized with ability to prioritize work independently with minimal oversight
Impeccable attention to detail with a natural strength in mathematic
Highly responsive, able to respond to any inquiries from the acquisition team or 3rd parties within an hour of receipt during business hours
Responsibilities:
Creation of financial models to determine the viability of an investment and assist management in decision making (IRR, MOIC, Cash-on-Cash)
Conduct market research to identify potential investment opportunities
Perform due diligence on investment opportunities
Monitoring the performance of the Company’s investments
Prepare investor and marketing materials (teasers, investment memorandums, monthly reports), as necessary
Performs other duties that may be assigned from time to time
Coordinate due diligence tracker and outreach to ensure a transaction closes on-schedule
Asset management support including leading the refinancing process to refinancing portfolio assets and measure performance against initial budget of a property.
Compensation:
Substantial bonus potential with top ranked analysts receiving large bonuses based on demonstrated performance
Benefits:
Work from home
Employer will pay for continued development courses (Wall Street Prep and other Modeling classes for example) to support the growth of our Employees
COARE Communities, LLC is an Equal Opportunity Employer.
About COARE Communities
COARE (“Creating Opportunities in Affordable Real Estate”) or (“COARE”) is a real-estate investment company focused on solving the challenge of affordable housing through the acquisition of sustainable Manufactured Housing Communities (“MHC”) across the U.S. Manufactured Housing as a real estate category ranked as the #1 best performing real estate in the 2008-2009 recession. By acquiring, improving and maintaining these communities, COARE hopes to alleviate the increasing need of affordable housing by providing residents with a safe, reliable, and the lowest cost housing available in the U.S.
Job Type: Full-time
Application Question(s):
Part of the interview test requires a financial modeling test. Are you comfortable preparing a simple cash flow projection on a real-estate property?"
"Real Estate Acquisitions Analyst (Fully Remote)
- job post",COARE Communities LLC,Jakarta,"Rp. 221,525,303 - Rp. 359,978,618 a year",Full-time,"A Real Estate Acquisitions Analyst is responsible for evaluating potential real estate investment opportunities for the company and providing support for Capital Markets activities. This includes conducting real-estate market research, analyzing financial data, building projection models that calculate IRR, Multiple-on-Invested Capital and coordinating with the company's due diligence team and 3rd parties in order to acquire properties across the United States.
The role is ideal for high-performers who have a desire to learn US real-estate investment principles. Within 1 year of employment, employees should have a complex understanding of real-estate financial modeling principles and have deal experience on multiple closed transactions. Top performers can expect substantial bonus potential at the 1-year anniversary.
Requirements:
A modeling test will be required as part of the interview process
Must be comfortable working 9:00AM - 5:00PM EST (US Time Zone)
1 to 2 years proven work experience as an Analyst, Associate, Accountant or similar role
Prior background in Finance or Accounting required
Must be willing to work and entertain queries outside of regular working hours
Comfortable working in fast-paced environment with multiple competing deadlines
Highly organized with ability to prioritize work independently with minimal oversight
Impeccable attention to detail with a natural strength in mathematic
Highly responsive, able to respond to any inquiries from the acquisition team or 3rd parties within an hour of receipt during business hours
Responsibilities:
Creation of financial models to determine the viability of an investment and assist management in decision making (IRR, MOIC, Cash-on-Cash)
Conduct market research to identify potential investment opportunities
Perform due diligence on investment opportunities
Monitoring the performance of the Company’s investments
Prepare investor and marketing materials (teasers, investment memorandums, monthly reports), as necessary
Performs other duties that may be assigned from time to time
Coordinate due diligence tracker and outreach to ensure a transaction closes on-schedule
Asset management support including leading the refinancing process to refinancing portfolio assets and measure performance against initial budget of a property.
Compensation:
Substantial bonus potential with top ranked analysts receiving large bonuses based on demonstrated performance
Benefits:
Work from home
Employer will pay for continued development courses (Wall Street Prep and other Modeling classes for example) to support the growth of our Employees
COARE Communities, LLC is an Equal Opportunity Employer.
About COARE Communities
COARE (“Creating Opportunities in Affordable Real Estate”) or (“COARE”) is a real-estate investment company focused on solving the challenge of affordable housing through the acquisition of sustainable Manufactured Housing Communities (“MHC”) across the U.S. Manufactured Housing as a real estate category ranked as the #1 best performing real estate in the 2008-2009 recession. By acquiring, improving and maintaining these communities, COARE hopes to alleviate the increasing need of affordable housing by providing residents with a safe, reliable, and the lowest cost housing available in the U.S.
Job Type: Full-time
Application Question(s):
Part of the interview test requires a financial modeling test. Are you comfortable preparing a simple cash flow projection on a real-estate property?"
"Real Estate Acquisitions Analyst (Fully Remote)
- job post",COARE Communities LLC,Jakarta,"Rp. 221,525,303 - Rp. 359,978,618 a year",Full-time,"A Real Estate Acquisitions Analyst is responsible for evaluating potential real estate investment opportunities for the company and providing support for Capital Markets activities. This includes conducting real-estate market research, analyzing financial data, building projection models that calculate IRR, Multiple-on-Invested Capital and coordinating with the company's due diligence team and 3rd parties in order to acquire properties across the United States.
The role is ideal for high-performers who have a desire to learn US real-estate investment principles. Within 1 year of employment, employees should have a complex understanding of real-estate financial modeling principles and have deal experience on multiple closed transactions. Top performers can expect substantial bonus potential at the 1-year anniversary.
Requirements:
A modeling test will be required as part of the interview process
Must be comfortable working 9:00AM - 5:00PM EST (US Time Zone)
1 to 2 years proven work experience as an Analyst, Associate, Accountant or similar role
Prior background in Finance or Accounting required
Must be willing to work and entertain queries outside of regular working hours
Comfortable working in fast-paced environment with multiple competing deadlines
Highly organized with ability to prioritize work independently with minimal oversight
Impeccable attention to detail with a natural strength in mathematic
Highly responsive, able to respond to any inquiries from the acquisition team or 3rd parties within an hour of receipt during business hours
Responsibilities:
Creation of financial models to determine the viability of an investment and assist management in decision making (IRR, MOIC, Cash-on-Cash)
Conduct market research to identify potential investment opportunities
Perform due diligence on investment opportunities
Monitoring the performance of the Company’s investments
Prepare investor and marketing materials (teasers, investment memorandums, monthly reports), as necessary
Performs other duties that may be assigned from time to time
Coordinate due diligence tracker and outreach to ensure a transaction closes on-schedule
Asset management support including leading the refinancing process to refinancing portfolio assets and measure performance against initial budget of a property.
Compensation:
Substantial bonus potential with top ranked analysts receiving large bonuses based on demonstrated performance
Benefits:
Work from home
Employer will pay for continued development courses (Wall Street Prep and other Modeling classes for example) to support the growth of our Employees
COARE Communities, LLC is an Equal Opportunity Employer.
About COARE Communities
COARE (“Creating Opportunities in Affordable Real Estate”) or (“COARE”) is a real-estate investment company focused on solving the challenge of affordable housing through the acquisition of sustainable Manufactured Housing Communities (“MHC”) across the U.S. Manufactured Housing as a real estate category ranked as the #1 best performing real estate in the 2008-2009 recession. By acquiring, improving and maintaining these communities, COARE hopes to alleviate the increasing need of affordable housing by providing residents with a safe, reliable, and the lowest cost housing available in the U.S.
Job Type: Full-time
Application Question(s):
Part of the interview test requires a financial modeling test. Are you comfortable preparing a simple cash flow projection on a real-estate property?"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Business Intelligence Analyst
- job post",Indodana,Jakarta,None,Full-time,"Job Description
Interpreting data, analyzing results using query, data statistical techniques.
Create robust, reusable data querying, transformation, and visualization processes using tools such as Excel, SQL, Big Query, Python, R and other big data tools.
Develop analytical reports and represent large, complex sets of data through visual representation.
Present information in a way that drives fact based decision making.
Propose and define new business process improvement opportunities based on the data to drive business impact.
Work with management to prioritize business and information needs.

Qualifications
Having bachelor degree or master degree in Information System, Computer Science, Math, Statistics or related field.
Expert in SQL, have the ability to write advanced DB queries (able to use Python/R/Java/Javascript is desirable).
Ability to quickly disseminate data to find key trends, as well as the ability to dive deep and mine the data behind these.
Comfortable working with datasets containing millions of rows and creating complex visualizations from raw data in a live dashboard environment.
Excellent written and verbal communication skills.
Experience working with analytical tools (Jupyter, Python, Hive, BigQuery ML) is a plus
Ability to work well and deliver under pressure"
"Shop | Tokopedia - Campaign Analyst, FMCG (Indonesia)
- job post",TikTok,Jakarta,None,None,"Responsibilities
About Us
TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

About the Team
In this role you will drive consumer traffic into our platform by doing data analysis with an aim to convert them via the planning and executing the different levels of our annual campaign calendar for the marketplace, specific categories or brands.

Roles & Responsibilities:
Data analysts for collecting and analyzing data to provide valuable insights.
Manage databases, troubleshoot issues, and optimize performance.
Data analysts to generate reports and present findings to aid decision-making.
Specialized tasks include data visualization, statistical analysis, and predictive modeling
Qualifications

Minimum Requirements:
Bachelor's degree and above
Technical proficiency & analytical thinking
Good communication and collaboration
English proficiency
Preference Requirements:
Experience with SQL, Tableau or other data tools
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too."
"Shop | Tokopedia - Campaign Analyst, FMCG (Indonesia)
- job post",TikTok,Jakarta,None,None,"Responsibilities
About Us
TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

About the Team
In this role you will drive consumer traffic into our platform by doing data analysis with an aim to convert them via the planning and executing the different levels of our annual campaign calendar for the marketplace, specific categories or brands.

Roles & Responsibilities:
Data analysts for collecting and analyzing data to provide valuable insights.
Manage databases, troubleshoot issues, and optimize performance.
Data analysts to generate reports and present findings to aid decision-making.
Specialized tasks include data visualization, statistical analysis, and predictive modeling
Qualifications

Minimum Requirements:
Bachelor's degree and above
Technical proficiency & analytical thinking
Good communication and collaboration
English proficiency
Preference Requirements:
Experience with SQL, Tableau or other data tools
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too."
